J,J_discreto,J_interp,λ,λ_discreto,λ_interp
0.004032683422275807,0.9418837675350702,0.3045932109981976,-0.0008092632247820643,-0.8472978603872295,-0.017810189045981563
0.004008331818104893,0.9418837675350702,0.3045932109981976,-0.006740547616137905,-0.8461836541437796,-0.016695982802579522
0.0020043287910891383,0.9418837675350702,0.3045932109981976,-0.013583140489008178,-0.8450706879743846,-0.015583016633157922
0.002004328791351151,0.9418837675350702,0.3045932109981976,-0.020533121173302037,-0.8439589591216689,-0.014471287780466685
0.002004328791351373,0.9418837675350702,0.3045932109981976,-0.027592890462977512,-0.8428484648376876,-0.013360793496439335
0.002004328791351373,0.9418837675350702,0.3045932109981976,-0.03476576060772102,-0.8417392023833957,-0.012251531042153695
0.002004328791351373,0.9418837675350702,0.3045932109981976,-0.042055197321566616,-0.8406311690289939,-0.011143497687792138
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.049464828597614,-0.29021821771976875,-0.010036690712600299
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.05699845499794721,-0.2891126344120176,-0.008931107404851738
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.06466006077313394,-0.288008272068977,-0.007826745061798526
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.0724538258919244,-0.2869051279968024,-0.006723600989641246
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.08038413907222797,-0.285803199510648,-0.005621672503483907
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.08845561191494343,-0.2847024839344641,-0.004520956927298495
0.002004328791351262,0.002004328791351373,0.3045932109981976,-0.09667309425463251,-0.2836029786010542,-0.003421451593881844
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.10504169085494654,-0.2825046808519885,-0.0023231538448194138
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.11356677959273447,-0.28140758803762284,-0.0012260610304460355
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.12225403129295104,-0.28031169751697,-0.00013017050980937837
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.13110943139755893,-0.2792170066577877,0.0009645203493723752
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.1401393036758048,-0.2781235128364155,0.002058014170743473
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.14935033621100957,-0.2770312134378191,0.0031503135693529793
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.15874960993135115,-0.2759401058554807,0.004241421151687002
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.16834462998946256,-0.2748501874914617,0.0053313395157130105
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.17814336033915476,-0.27376145575626365,0.006420071250909391
0.002004328791351373,0.002004328791351373,0.3045932109981976,-0.1881542619083568,-0.2726739080688639,0.00750761893830867
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.19838633482646448,-0.2715875418566351,0.008593985150529317
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.20884916523444125,-0.27050235455535704,0.009679172451815883
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.21955297728738613,-0.2694183436090914,0.010763183398074316
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.2305086910566295,-0.2683355064702632,0.01184602053690685
0.002004328791351262,0.002004328791351262,0.3045932109981976,-0.24172798715323549,-0.26725384059952095,0.012927686407647089
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.2532233790313342,-0.2661733434657662,0.014008183541402132
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.2650082940933757,-0.2650940125460878,0.015087514461077527
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.27709716491511155,-0.2640158453257506,0.016165681681423114
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.28950553214446617,-0.2629388392981159,0.01724268770906072
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.3022501609142241,-0.26186299196464663,0.01831853504252433
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.31534917295557724,-0.2607883008348856,0.01939322617229
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.3288221970246004,-0.2597147634263445,0.020466763580813473
0.002004328791351262,0.002004328791351262,0.3045932109981976,-0.34269054077475825,-0.2586423772645923,0.02153914974256565
0.002004328791351262,0.002004328791351262,0.3045932109981976,-0.35697738785226435,-0.2575711398830949,0.022610387124065538
0.002004328791351262,0.002004328791351262,0.3045932109981976,-0.3717080247909772,-0.25650104882325386,0.023680478183910083
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.38691010328253905,-0.25543210163434427,0.024749425372815336
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.40261394465348416,-0.25436429587351406,0.025817231133643915
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.41885289497224876,-0.2532976291057278,0.026883897901447778
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.4356637412374323,-0.2522320989036905,0.027949428103484535
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.45308720170535843,-0.25116770284789103,0.029013824159271413
0.002004328791351373,0.002004328791351262,0.3045932109981976,-0.47116850679310357,-0.2501044385265631,0.030077088480602487
