J,J-discreto,J-interp,λ,λ-discreto,λ-interp
0.0040326834222758,0.525647763418767,0.9247524752475248,-0.000809263224782,-0.0492344722556018,-0.1743533871447767
0.0040083318181048,0.0020043287913513,0.4159046678904525,-0.0067405476161379,-0.047581966760922,-0.0475197004935495
0.0020043287910891,0.0020043287913513,0.4159046678904557,-0.0135831404890081,-0.123544340505133,-0.2143661147285122
0.0020043287913511,0.0020043287913513,0.4159046678904557,-0.020533121173302,-0.1224326116524414,-0.2132543858758092
0.0020043287913513,0.0020043287913513,0.4159046678904557,-0.0275928904629775,-0.0686418595394981,-0.2121438915917881
0.0020043287913513,0.0020043287913513,0.4159046678904557,-0.034765760607721,-0.0675325970852122,-0.2110346291375089
0.0020043287913513,0.0020043287913513,0.4159046678904557,-0.0420551973215666,-0.1575853421278224,-0.2099265957831343
0.0020043287913513,0.0020043287913513,0.4159046678904557,-0.049464828597614,-0.1564785351526373,-0.208819788807941
0.0020043287913513,0.0020043287913513,0.4159046678904557,-0.0569984549979472,-0.1553729518448916,-0.207714205500203
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.0646600607731339,-0.1066134995996738,-0.1060063008261918
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.0724538258919244,-0.1055103555275146,-0.1049031567540326
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.0803841390722279,-0.1044084270413546,-0.1038012282678726
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.0884556119149434,-0.2148794871222706,-0.3571000525721981
0.0020043287913512,0.0020043287913513,0.4159046678904687,-0.0966730942546325,-0.2137799817888606,-0.3560005472387738
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1050416908549465,-0.2126816840398009,-0.3549022494897269
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1135667795927344,-0.2115845912254251,-0.3538051566753428
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.122254031292951,-0.1669830122099715,-0.3527092661547078
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1311094313975589,-0.165888321350792,-0.3516145752955238
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1401393036758048,-0.1647948275294199,-0.3505210814741523
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1493503362110095,-0.1637025281308125,-0.3494287820755364
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1587496099313511,-0.3064524567743661,-0.3483376744931977
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1683446299894625,-0.3053625384103388,-0.3472477561291789
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1781433603391547,-0.3042738066751437,-0.3461590243939819
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1881542619083568,-0.3031862589877492,-0.3450714767065803
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.1983863348264644,-0.3020998927755177,-0.3439851104943588
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.2088491652344412,-0.3010147054742347,-0.3428999231930741
0.0020043287913513,0.0020043287913513,0.4159046678904687,-0.2195529772873861,-0.2999306945279743,-0.3418159122468154
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.2305086910566295,-0.258826503552376,-0.2567776771078706
0.0020043287913512,0.0020043287913513,0.4159046678904704,-0.2417279871532354,-0.2577448376816344,-0.2556960112371289
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.2532233790313342,-0.4593968946019509,-0.8001023903299338
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.2650082940933757,-0.4583175636822843,-0.799023059410232
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.2770971649151115,-0.4572393964619438,-0.7979448921898766
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.2895055321444661,-0.456162390434312,-0.796867886162249
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.3022501609142241,-0.4550865431008365,-0.7957920388288119
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.3153491729555772,-0.4540118519710752,-0.7947173476990487
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.3288221970246004,-0.4529383145625435,-0.7936438102905217
0.0020043287913512,0.0020043287913513,0.4159046678904666,-0.3426905407747582,-0.4518659284008079,-0.792571424128749
0.0020043287913512,0.0020043287913513,0.4159046678904666,-0.3569773878522643,-0.4507946910192876,-0.7915001867472332
0.0020043287913512,0.0020043287913513,0.4159046678904666,-0.3717080247909772,-0.4497245999594758,-0.79043009568742
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.386910103282539,-0.4486556527705422,-0.789361148498489
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.4026139446534841,-0.4475878470097054,-0.7882933427376508
0.0020043287913513,0.0020043287913512,0.4159046678904666,-0.4188528949722487,-0.7930947705219121,-0.7872266759698935
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.4356637412374323,-0.754975254242975,-0.7861611457678235
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.4530872017053584,-0.7539108581872361,-0.7850967497120487
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.4711685067931035,-0.7528475938658984,-0.7840334853907446
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.4899580914076119,-0.7517854588748992,-0.782971350399711
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.5095124253748662,-0.750724450817824,-0.7819103423426378
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.529895016405277,-0.7496645673057398,-0.7808504588305869
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.5511776304825097,-0.7486058059575278,-0.7797916974823598
0.0020043287913512,0.0020043287913513,0.4159046678904666,-0.5734417888110491,-0.7475481643993951,-0.7787340559242454
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.5967806201127024,-0.7464916402651702,-0.7776775317899952
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.6213011745646052,-0.745436231196218,-0.7766221227210864
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.6471273447188481,-0.7443819348413463,-0.775567826366198
0.0020043287913512,0.0020043287913513,0.4159046678904666,-0.6744035950977038,-0.7433287488566529,-0.7745146403814992
0.0020043287913513,0.0020043287913513,0.4159046678904666,-0.703299784959401,-0.7422766709058731,-0.7734625624306858
0.0020043287913513,0.0020043287913513,0.4159046678904694,-0.7340174928076896,0.2891514830738708,-0.7768554583031718
0.0020043287913513,0.0020043287913513,0.4159046678904694,-0.7667984412785357,0.2896764175052896,-0.7758055894402854
0.0020043287913513,0.0020043287913513,0.4159046678904694,-0.8019359193778822,0.2902008014023303,-0.7747568216462213
0.0020043287913512,0.0020043287913513,0.4159046678904694,-0.8397905804191379,0.2907246359185552,-0.7737091526138031
0.0020043287913512,0.0020043287913513,0.4159046678904694,-0.8808127953303585,0.2912479222038858,-0.7726625800431038
0.0020043287913513,0.0020043287913513,0.4159046678904694,-0.9255751233333734,0.2917706614046598,-0.7716171016415483
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.9748209469561564,0.3267892904070832,-0.6978829053656316
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.0295400060314313,0.3273109388633774,-0.6968396084530378
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.0910909292367856,0.3278320436526031,-0.6957973988745693
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.1614109070575247,0.3283526059068047,-0.6947562743661713
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.2433993989700245,0.3288726267545083,-0.693716232670752
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.341684387065823,0.3293921073207213,-0.6926772715383732
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.464345660647895,0.3299110487269351,-0.6916393887259307
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.627523766922248,0.3304294520911529,-0.690602581997487
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.8718021769016016,0.3309473185279276,-0.6895668491239367
0.0020043287913513,0.0020043287913513,0.4159046678904698,-2.3701559984706764,0.3314646491483031,-0.6885321878831874
0.0020043287913513,0.0020043287913513,0.4159046678904698,-2.5400594262655494,-0.6900622104312124,-0.6874985960599065
0.0020043287913512,0.0020043287913513,0.4159046678904698,-1.9269565146324112,-0.6890296858170296,-0.6864660714457237
0.0020043287913512,0.0020043287913513,0.4159046678904698,-1.659396934301464,-0.6879982262103295,-0.6854346118390229
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.4858256170621826,-0.686967829416474,-0.6844042150451678
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.3570599856968115,-0.6859384932473297,-0.6833748788760226
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.254619017065662,-0.6849102155217699,-0.6823466011504636
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.1695233915618235,-0.6838829940652437,-0.6813193796939373
0.0020043287913512,0.0020043287913513,0.4159046678904698,-1.0967254939763122,-0.6828568267099128,-0.6802932123386062
0.0020043287913513,0.0020043287913513,0.4159046678904698,-1.033103750274793,-0.6818317112946953,-0.6792680969233894
0.0020043287913512,0.0020043287913513,0.4159046678904698,-0.9765923931267576,-0.6808076456650162,-0.6782440312937097
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.9257532050391124,-0.6797846276729355,-0.6772210133016289
0.0020043287913512,0.0020043287913513,0.4159046678904698,-0.8795445432113552,-0.6787626551772552,-0.6761990408059488
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.8371877323572005,-0.6777417260431797,-0.6751781116718736
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.7980853781726539,-0.6767218381423958,-0.6741582237710896
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.7617691259274652,-0.6434337287845409,-0.6731393749820233
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.727864979536926,-0.6424159169918134,-0.6721215631893006
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.6960695417938537,-0.6413991400867242,-0.6711047862842112
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.6661332922172755,-0.6403833959669072,-0.6700890421643934
0.0020043287913513,0.0020043287913513,0.4159046678904698,-0.6378485403637106,-0.6393686825363577,-0.669074328733849
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.6110405686384505,-0.2917814074255381,-0.1399397766931259
0.0020043287913512,0.0020043287913513,0.4159046678904704,-0.5855610020170549,-0.2907687491111556,-0.1389271183787446
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.5612827648453047,-0.2897571152363159,-0.137915484503896
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.5380961895942402,-0.2887465037303849,-0.1369048729979735
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.5159059755647064,-0.2877369125290323,-0.1358952817966209
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.4946287840542177,-0.2867283395741534,-0.1348867088417345
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.4741913165526629,-0.2857207828138509,-0.1338791520814367
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.4545287640257205,-0.2847142402024605,-0.1328726094700309
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.4355835444878963,-0.2837087097004357,-0.1318670789680142
0.0020043287913512,0.0020043287913513,0.4159046678904704,-0.4173042668500876,-0.2827041892744235,-0.1308625585420088
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.3996448740527858,-0.2817006768971927,-0.1298590461647697
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.3825639295006304,-0.2806981705475519,-0.1288565398151452
0.0020043287913512,0.0020043287913513,0.4159046678904704,-0.3660240189681904,-0.2796966682104621,-0.1278550374780556
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.3499912462547573,-0.2786961678768875,-0.1268545371444696
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.3344348054893039,-0.277696667543794,-0.1258550368113871
0.0020043287913512,0.0020043287913513,0.4159046678904704,-0.3193266165178682,-0.2766981652142135,-0.1248565344817977
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.3046410125273371,-0.2757006588970837,-0.1238590281646731
0.0020043287913512,0.0020043287913513,0.4159046678904704,-0.2903544711748776,-0.2747041466073486,-0.1228625158749327
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.2764453821485542,-0.2737086263658476,-0.1218669956334301
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.2628938453915536,-0.2727140961993391,-0.1208724654669217
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.2496814952604037,-0.2717205541404561,-0.119878923408043
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.2367913467170412,-0.0679954441736266,-0.1188863674952945
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.2242076603228164,-0.0670038724513315,-0.1178947957729993
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.2119158233416993,-0.0660132829696363,-0.1169042062913003
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.199902244699955,-0.0650236737844717,-0.115914597106132
0.0020043287913513,0.0020043287913513,0.4159046678904704,-0.1881542619083524,-0.0640350429575327,-0.1149259662792002
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.1766600583485778,-0.0327350776480413,-0.0370648904257543
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.165408589568935,-0.0317483977455952,-0.0360782105233081
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.1543895174369962,-0.0307626904208363,-0.0350925031985493
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.1435931511649252,-0.0297779537582959,-0.0341077665360089
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.133010394364427,-0.0287941858481653,-0.0331239986258782
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.1226326974061429,-0.0278113847862568,-0.0321411975639698
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.1124520144584887,-0.0268295486739989,-0.0311593614517117
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.1024607646648247,-0.025848675618408,-0.0301784883961211
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.0926517969896995,-0.0248687637320587,-0.0291985765097716
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.0830183583257893,-0.0238898111330743,-0.0282196239107872
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.0735540645050793,-0.0229118159450978,-0.0272416287228106
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.0642528739027618,-0.0219347762972714,-0.0262645890749845
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.0551090633603079,-0.0209586903242161,-0.0252885031019293
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.0461172061875509,-0.0199835561660089,-0.0243133689437215
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.0372721520318884,-0.0190093719681659,-0.023339184745879
0.0020043287913513,0.0020043287913513,0.4159046678904717,-0.0285690084277062,-0.0180361358816137,-0.0223659486593263
0.0020043287913512,0.0020043287913513,0.4159046678904717,-0.0200031238605951,-0.0170638460626745,-0.0213936588403871
0.0020043287913736,0.0020043287913513,0.4159046678904717,-0.011570072874933,-0.016092500673043,-0.0204223134507559
0.0020133266385778,0.0204982986008503,0.4278052256163781,-0.0032682066198711,-0.0123891181914723,-0.0146542404392104
0.0070809860474266,0.006363774737097,0.5110281089884069,-0.0100894719266078,0.0577678822577274,0.1061662275679275
0.0071094418399201,0.006363774737097,0.5110281089884069,-0.0278660237344925,0.0587364053358613,0.1071347506460623
0.0071211470735221,0.0071047169949607,0.5856819241187823,-0.0471097637677043,0.013257050091985,0.0776913653595629
0.0071249472537514,0.0071047169949607,0.5856819241187823,-0.0680748353637777,0.01422370072308,0.0786575381603917
