composer,composer_id,work_id,work_title,catalogue,period,movement_no,filename,voice,analysis_mode,n_notes,n_intervals,fit_d_min,fit_d_max,n_shuffles,lambda_observed,decay_length_observed,slope_semilog_observed,intercept_semilog_observed,A_observed,r_squared_observed,rmse_log_observed,lambda_null_mean,lambda_null_std,lambda_null_p0,lambda_null_p100,lambda_fit_null_center,decay_length_fit_null_center,r_squared_fit_null_center,r_squared_null_mean,C_observed_0,C_observed_1,C_observed_2,C_observed_3,C_observed_4,C_observed_5,C_observed_6,C_observed_7,C_observed_8,C_null_geometric_mean_0,C_null_geometric_mean_1,C_null_geometric_mean_2,C_null_geometric_mean_3,C_null_geometric_mean_4,C_null_geometric_mean_5,C_null_geometric_mean_6,C_null_geometric_mean_7,C_null_geometric_mean_8,C_null_p0_0,C_null_p0_1,C_null_p0_2,C_null_p0_3,C_null_p0_4,C_null_p0_5,C_null_p0_6,C_null_p0_7,C_null_p0_8,C_null_p100_0,C_null_p100_1,C_null_p100_2,C_null_p100_3,C_null_p100_4,C_null_p100_5,C_null_p100_6,C_null_p100_7,C_null_p100_8
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,2,mozart_string_quartet_464_2_(nc)mutopia.mid,vln II,intervals,259,258,1,8,200,0.19603538032702614,5.101120003602413,-0.19603538032702614,0.005115840229205895,1.0051289484835433,0.9997182505357565,0.00754061643819808,0.19461656448576828,0.01489596169662025,0.15012428096160488,0.23674770961928715,0.19461656448576822,5.138308769565847,0.9999750092148803,0.9994972396849104,1.0,0.8218964143426295,0.6768446215139442,0.5571314741035857,0.4602390438247012,0.38247011952191234,0.312796812749004,0.2535139442231076,0.20736254980079682,1.0,0.8259498259016609,0.6821096912380115,0.562509115017849,0.4633608778340693,0.3813205079086208,0.313802532846423,0.2577350944749149,0.2115138675780413,1.0,0.8203665338645418,0.6627569721115538,0.534406374501992,0.4250199203187251,0.3403027888446215,0.2657529880478088,0.2065019920318725,0.15732270916334662,1.0,0.8395856573705179,0.7164621513944223,0.6181035856573706,0.5370199203187251,0.46269322709163346,0.398406374501992,0.3406852589641434,0.28819123505976096
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,2,mozart_string_quartet_464_2_(nc)mutopia.mid,viola,intervals,221,220,1,8,200,0.22900420508774277,4.366732041522342,-0.22900420508774277,-0.005568971414059673,0.9944465065617816,0.9996317445949846,0.010071117296456603,0.2450736176203305,0.019490881236233205,0.1698585672853865,0.30115585764635794,0.2450736176203305,4.080406572155824,0.9999974363398272,0.9994409478447218,1.0,0.7846133404198777,0.6245017273452033,0.502081672424484,0.3997253964035787,0.3206218442731863,0.2555585082823988,0.19877757108689875,0.15692266808397556,1.0,0.7842377356183877,0.6143095814677814,0.4814912006386251,0.3769411341121771,0.2946770955297941,0.2306510767083428,0.18051582206121775,0.14106124197436087,1.0,0.7774382141908052,0.5952254406944814,0.44884400744087166,0.33421915138630526,0.24546018247851892,0.18114979183275756,0.1330941624590309,0.09686420409247941,1.0,0.8027726105058021,0.6439011427052883,0.5210824696607317,0.4386570998316946,0.3754096908494995,0.3192931171937284,0.27269908760740547,0.23292585702896626
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,2,mozart_string_quartet_464_2_(nc)mutopia.mid,cello,intervals,203,202,1,8,200,0.19064267582941422,5.245415254739675,-0.19064267582941422,-0.02645884430771189,0.9738881240507213,0.9994777149028133,0.00998543608379166,0.22296901786248158,0.017898541783301632,0.1720184214397592,0.2604640774160044,0.22296901786248144,4.484928038821792,0.9999871092723013,0.9994807670707155,1.0,0.8074015331747291,0.6558815754692043,0.5491937615648956,0.4542426645519429,0.380385937086968,0.3147237642083003,0.25619878403383556,0.20882897171556966,1.0,0.8024684912280626,0.6438802179378763,0.5156630130533854,0.41312101608487956,0.33067019033736983,0.26418851967647816,0.2110341504873346,0.16855669293666012,1.0,0.7953476077187417,0.623949246629659,0.4844832143801216,0.37636796193497224,0.2890298704731694,0.22236320380650276,0.1717684377478192,0.12894528152260112,1.0,0.82294475284166,0.68406026962728,0.5630980703145652,0.4661379857256146,0.3849854612741211,0.32709489822891885,0.27988369019296855,0.2373777425323817
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,3,mozart_string_quartet_464_3_(nc)mutopia.mid,vln I,intervals,901,900,1,8,200,0.08989726563518215,11.123808860418114,-0.08989726563518215,-0.05382049395388333,0.9476021915583918,0.9968529278479532,0.011573479307635817,0.12892149516872953,0.004064091124807078,0.11868017561775163,0.13943040736965318,0.12892149516872947,7.756658412091972,0.9999986846414596,0.9999102930665521,1.0,0.8804277414268425,0.7955548636881776,0.7191132826819457,0.6498249966104078,0.5967891774087446,0.5503216346371128,0.5073014326676342,0.46863999517924665,1.0,0.8795704389786793,0.7736478877786107,0.6803374865223936,0.5980798919244635,0.5255986838952348,0.46196210066209636,0.4060493875757325,0.3568059713864351,1.0,0.878449223908928,0.7679158778541622,0.6694871421469426,0.5823595578967455,0.506972516684326,0.4413851631272629,0.38296114774102513,0.33205951621731555,1.0,0.88289586670617,0.7820617759454451,0.6931841577993261,0.6140685651730701,0.546643299403934,0.48590682889840764,0.4307016706923305,0.38214513480533696
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,3,mozart_string_quartet_464_3_(nc)mutopia.mid,vln II,intervals,876,875,1,8,200,0.23478893070004567,4.259144573035893,-0.23478893070004567,-0.09085580720993093,0.9131493709623707,0.9995469565403863,0.01145316721945411,0.30841675958711606,0.008446874424434453,0.2855978528955351,0.3286918388958476,0.3084167595871162,3.2423659509902136,0.9999986713693982,0.999930801814142,1.0,0.7346828674543822,0.5719202291922462,0.44905362524516446,0.3523033501825778,0.27864238674596975,0.22160742855016768,0.17689580576063443,0.1420704904352633,1.0,0.7359767047020346,0.5413441875860762,0.3979968127809278,0.2924185878876647,0.21480885575718384,0.15772915088523629,0.11579125785872715,0.084991323818242,1.0,0.7341380575000399,0.5340758694369588,0.3859407140465294,0.2780125332865594,0.20006218806308101,0.1451798935893143,0.1043271198422443,0.07400911028548042,1.0,0.7398306571205332,0.5482675043451916,0.41083454254567103,0.307440243649642,0.23157346430033113,0.17540488681240998,0.13222936233316857,0.09920590627142697
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,3,mozart_string_quartet_464_3_(nc)mutopia.mid,viola,intervals,651,650,1,8,200,0.19561057188379705,5.112198131060383,-0.19561057188379705,-0.027688120875974945,0.9726916817296355,0.9997484150276407,0.007109989518540978,0.21202201552620473,0.0076063526340681056,0.19346320618330803,0.23411680554150496,0.21202201552620464,4.716491339440201,0.999999179194168,0.9998779138326449,1.0,0.8077401975746477,0.6589245311356908,0.5397353720633905,0.44126781102987844,0.36215074393298546,0.29946754649883967,0.24790821838829863,0.2055832521814121,1.0,0.8093569225042893,0.6552831657647039,0.5302072440730489,0.42891096676952767,0.34698100631420753,0.2806911047521937,0.22697704517825396,0.18348531355567668,1.0,0.8073768307631187,0.6453200777120488,0.5144789562167217,0.40922854803467,0.3241667999011642,0.2554614031772794,0.19990019524910005,0.15754131480647082,1.0,0.8138205355542313,0.6680232360963746,0.5496189493369766,0.45384030270877845,0.3730711278421341,0.3065653115507042,0.2532860471989264,0.21029248605882667
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,3,mozart_string_quartet_464_3_(nc)mutopia.mid,cello,intervals,657,656,1,8,200,0.24644422510128833,4.057713259821775,-0.24644422510128833,-0.12967438485955549,0.8783813986428076,0.9998867305416578,0.00601006690880029,0.377712155997674,0.012064303605235993,0.34992124075580916,0.4087855331004666,0.3777121559976741,2.6475187100045514,0.9999987009709698,0.9998939330540156,1.0,0.6880195552511936,0.5322290703646636,0.41854515018356825,0.3281449143031064,0.25798474386045006,0.20181570887785577,0.15674637143563697,0.12110274115923833,1.0,0.6859138441447885,0.47039833482551274,0.32265928354612133,0.22138204425987826,0.15174620372211256,0.10396835887803149,0.07119443993197247,0.04872593592012966,1.0,0.6831354981072495,0.4598955658277692,0.3089891380851833,0.20854020430291617,0.13829918773421598,0.09158914949875402,0.05971199756510491,0.03980958359489433,1.0,0.6907540565732656,0.48010709733873574,0.3353972873746885,0.23659856569461088,0.16580589320702316,0.11724114972702543,0.08312884019098708,0.05940763567882212
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,4,mozart_string_quartet_464_4_(nc)mutopia.mid,vln I,intervals,849,848,1,8,200,0.12584130346338915,7.946516544871365,-0.12584130346338915,-0.03187963970903683,0.9686231588286814,0.9995735101906597,0.005955933222673244,0.14665261385972755,0.005334898577125418,0.1348724048322245,0.16138562368404066,0.14665261385972747,6.818835162096021,0.9999988179465444,0.9998795232838753,1.0,0.8632183908045977,0.7531028820565087,0.6603589830700414,0.580422965856973,0.5139714625445898,0.45490062850348223,0.4027659815412491,0.35591982333956174,1.0,0.8640411871632249,0.7466667429238316,0.6451038559973694,0.5570427431678295,0.48099756933422294,0.41537387632899847,0.3586546301771481,0.30957025751256395,1.0,0.8627880640960308,0.7393777249306381,0.6328265670120605,0.5405016703470925,0.4609761621652228,0.3928090142121058,0.3318611630145518,0.27974350263291997,1.0,0.8691806805956628,0.757046599852783,0.6609761621652228,0.5766689315440802,0.5020100787044901,0.4395475907366514,0.38439499462091614,0.33840665873959574
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,4,mozart_string_quartet_464_4_(nc)mutopia.mid,vln II,intervals,868,867,1,8,200,0.1367015289393892,7.315207136003435,-0.1367015289393892,-0.030280014321022668,0.9701738329431476,0.9989779045200821,0.010018917863770021,0.1507161667842033,0.005402089219280656,0.13759711952652123,0.16555862712942876,0.15071616678420335,6.634988278542196,0.9999977077974346,0.9998719601072333,1.0,0.8591683136150743,0.7403010531445434,0.6393616157240707,0.5549259550044671,0.48382922273059537,0.4251915423559033,0.374023337033327,0.3295178276524894,1.0,0.8603787531200383,0.7403984174904418,0.6371596728899106,0.548202421944681,0.4714378713834975,0.40535638110305694,0.3485599383756547,0.29954961068484065,1.0,0.8591087527411538,0.7337222838887836,0.6239082762541625,0.5313588001191217,0.45266534910794054,0.3826244686899315,0.32255191271624656,0.270622952594959,1.0,0.8638492568427322,0.7478057232585212,0.6492433061699651,0.5626824051763815,0.4906164550450767,0.4273411484419417,0.37520372526193246,0.3285838048569185
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,4,mozart_string_quartet_464_4_(nc)mutopia.mid,viola,intervals,741,740,1,8,200,0.18337276480835715,5.4533725389650956,-0.18337276480835715,0.020314279863654073,1.0205220191536557,0.9996550752354081,0.007804616818958152,0.1761463161780847,0.007343179705723053,0.1610833385535989,0.19477994773961932,0.17614631617808466,5.677098571786173,0.9999992623457121,0.9998733933018965,1.0,0.8389618231834142,0.7063158365576007,0.5923221434482142,0.4943826925800848,0.41096549102050856,0.34111257725195504,0.2824942783232319,0.23256472763327593,1.0,0.8387984411487209,0.7033618800675443,0.5897674557314486,0.4946627975120293,0.41480426892487093,0.3479417807906913,0.29158679303747254,0.24431890778588025,1.0,0.8370943573457383,0.6950774942410485,0.5774644212346894,0.474671795674636,0.39181744310006783,0.3214352276370034,0.26338723264673214,0.21609300799916503,1.0,0.8442734775121329,0.7147362064723906,0.6041121523196088,0.513150537874891,0.43608868412616764,0.37206927142739993,0.3174990122186687,0.27030915691931506
Wolfgang Amadeus Mozart,mozart,mozart_k464,String Quartet K. 464,K. 464,Classical,4,mozart_string_quartet_464_4_(nc)mutopia.mid,cello,intervals,581,580,1,8,200,0.26342994069602915,3.7960757131775553,-0.26342994069602915,0.04203773214581761,1.0429338301397093,0.999457657541077,0.014060455454585254,0.2468850578218505,0.01223351830964983,0.20850672446108226,0.2764016509456664,0.24688505782185047,4.050467893126156,0.999997312882774,0.9997896181517061,1.0,0.7836134197390742,0.6169406509720646,0.4774649434335298,0.3674257679493282,0.28210009885402554,0.21802804525317615,0.1649214659685864,0.12381771805855575,1.0,0.7814261404586962,0.610319835455357,0.4771046493887441,0.3730856509104996,0.2916601637738659,0.22774524923955305,0.17767533285070541,0.13866385755515326,1.0,0.7787744541671243,0.6002819170358438,0.4621730799741271,0.3533116098561125,0.26945654694345794,0.200905551690892,0.1500384432321605,0.11323057396355826,1.0,0.7876591122664421,0.6220420068587608,0.4983951476098073,0.40640598494001634,0.33062400078106885,0.2678150819512076,0.22018208667423328,0.1815924041054931
Wolfgang Amadeus Mozart,mozart,mozart_k465,String Quartet K. 465,K. 465,Classical,1,mozart_string_quartet_465_1_(nc)mutopia.mid,vln I,intervals,1382,1381,1,8,200,0.10278871475304958,9.72869446225206,-0.10278871475304958,-0.03574982796780727,0.9648816496947069,0.9987146909426445,0.00844905529339974,0.12334895849095918,0.003721468313522032,0.11304533632933185,0.13422818961349361,0.12334895849095909,8.10708101822599,0.9999995177248752,0.9999181328000661,1.0,0.8834318755029149,0.7860452838109898,0.7033366516441542,0.6335588300462973,0.5724149775616458,0.5188194870718399,0.4714535155541844,0.42854340997253115,1.0,0.883946425556241,0.7813709346514843,0.6908507117048753,0.6107615245375204,0.5398796936517717,0.47725049001950876,0.4217799347941441,0.3726938519310217,1.0,0.8834043112596753,0.7773328626208719,0.6827822074930214,0.5989741860862061,0.5238976688071362,0.4566377348128971,0.39693358395591416,0.3455792784741283,1.0,0.886396091814374,0.7866835020583068,0.7017252035778387,0.6257994955743487,0.5590155748575936,0.5001288098289851,0.447783251753775,0.39983313031208023
Wolfgang Amadeus Mozart,mozart,mozart_k465,String Quartet K. 465,K. 465,Classical,1,mozart_string_quartet_465_1_(nc)mutopia.mid,vln II,intervals,1270,1269,1,8,200,0.11293877704944541,8.854354776324458,-0.11293877704944541,-0.043456962274932176,0.9574737606967137,0.9979544703277471,0.011715754437795793,0.13988378715767133,0.005092897931502413,0.12613036306241665,0.15413349416262676,0.13988378715767136,7.148791295397517,0.9999985076587324,0.9998684620690105,1.0,0.8695586603342252,0.7665664183709505,0.677760587966937,0.6021608890888548,0.5367510754803058,0.48283316010863514,0.4344374889247208,0.3954826685233338,1.0,0.8700058418919177,0.7568574638811183,0.6582505481227331,0.5724362109251185,0.4977180213491686,0.4326535770157519,0.3760316356337821,0.32680670430668574,1.0,0.8692218461689274,0.7513607669308815,0.6499985547153355,0.5595337888703027,0.47875243027758263,0.40873907082020533,0.34895329971056605,0.29755646350153514,1.0,0.8732497916904929,0.7665840131407795,0.6748599644837003,0.5933572203279917,0.5202735735354553,0.45884269144680534,0.40540863224543194,0.35874855942822026
