Byrd,Buxtehude,Handel,Scarlatti,Bach,Haydn,Mozart,Beethoven,Schubert,Chopin,Schumann,Liszt,Alkan,Brahms,Saint,Tchaikovsky,Dvorak,Faure,Debussy
0.0,2.76191447596169,6.23164466933976,7.924540016231131,8.644244897777064,25.6967431149104,16.720772272213104,21.8316478933292,29.050188797165646,6.368195686415891,19.418950248387848,15.394290611579658,21.41001291677439,10.94723792319508,20.530352804012388,21.893527464253083,18.535920608044368,4.631637117234442,18.630183302226694
2.76191447596169,0.0,4.040782264910604,6.11900894140908,6.183166968317155,23.78941465851152,14.666233956227073,19.791469201672466,27.158303385364903,4.331731861548091,17.21426618373279,13.10624419253736,19.340285798641215,8.434579844746493,17.768914371096532,19.759407118155185,16.644035196243628,4.956815041274203,15.966464099034232
6.23164466933976,4.040782264910604,0.0,2.8432657306071825,2.858844927520231,19.907820759564746,10.771228328577312,15.916215345167648,23.276709486418127,4.3152658289924855,13.301247103166945,9.25095412403692,15.465699000592078,7.098450307562354,15.74697145195321,15.870600555710187,12.762441297296851,6.6924024703007845,13.473996580703808
7.924540016231131,6.11900894140908,2.8432657306071825,0.0,4.408772600937185,17.777809440727324,9.711175645243816,14.245670055381382,21.133751137094926,7.12172425600488,14.02328847552434,9.915784183582506,13.603045660946716,9.35466607746418,17.514212439287522,15.519542299652382,10.914598117222623,9.44955108416741,14.885847565315643
8.644244897777064,6.183166968317155,2.858844927520231,4.408772600937185,0.0,17.95264008983061,8.842799522259353,13.942121194033609,21.32152881668399,4.546558676197494,11.206420196740133,7.19933657644509,13.484356681511585,5.529313732578727,13.141118316772321,13.873592153862916,10.809816915456892,7.497751858116033,10.711425720956921
25.6967431149104,23.78941465851152,19.907820759564746,17.777809440727324,17.95264008983061,0.0,9.136592430987431,6.413478474772685,4.177669633183434,22.387450498275385,12.535465678444579,12.19984073065304,9.147798980714558,20.8970347337171,19.051171369374256,8.835226014330594,8.763706065950657,25.426061166449458,17.746251386097498
16.720772272213104,14.666233956227073,10.771228328577312,9.711175645243816,8.842799522259353,9.136592430987431,0.0,5.1688060939113285,12.505481157840812,13.250858067287952,6.509796700137642,4.427525912031179,5.0803658030035646,12.407099252443698,13.229696987886502,5.998035748098747,3.0891541833269924,16.28946873546203,11.686424126484876
21.8316478933292,19.791469201672466,15.916215345167648,14.245670055381382,13.942121194033609,6.413478474772685,5.1688060939113285,0.0,7.392264903466428,18.364074321662333,6.3987860342950595,7.274767933486313,3.3158573142871557,15.3124603564052,12.953923141324713,3.0288202608324357,4.168024581274763,21.402684989836413,11.785779155254561
29.050188797165646,27.158303385364903,23.276709486418127,21.133751137094926,21.32152881668399,4.177669633183434,12.505481157840812,7.392264903466428,0.0,25.756339225128762,11.556640423979525,14.60474410918384,8.708829064429459,21.580202820793602,17.68026840599309,7.879782150010782,10.514662749778052,28.794949893302842,16.368088373390265
6.368195686415891,4.331731861548091,4.3152658289924855,7.12172425600488,4.546558676197494,22.387450498275385,13.250858067287952,18.364074321662333,25.756339225128762,0.0,15.443567176833277,11.518276935340154,17.888461720004983,5.334840733540302,15.249950085836291,18.308402562307688,15.242071036007488,3.6152688766333085,13.986047828831385
19.418950248387848,17.21426618373279,13.301247103166945,14.02328847552434,11.206420196740133,12.535465678444579,6.509796700137642,6.3987860342950595,11.556640423979525,15.443567176833277,0.0,4.768583231252811,5.159909276817447,11.943600662217154,7.45997157999376,4.7833455377470955,5.169621241211748,18.564600272868034,6.656666137502324
15.394290611579658,13.10624419253736,9.25095412403692,9.915784183582506,7.19933657644509,12.19984073065304,4.427525912031179,7.274767933486313,14.60474410918384,11.518276935340154,4.768583231252811,0.0,6.73693462620002,9.812316957933175,9.625595378589827,7.187124415797415,4.3782312020391885,14.452572640584544,8.048316194314276
21.41001291677439,19.340285798641215,15.465699000592078,13.603045660946716,13.484356681511585,9.147798980714558,5.0803658030035646,3.3158573142871557,8.708829064429459,17.888461720004983,5.159909276817447,6.73693462620002,0.0,13.748588314232215,11.040360316045406,3.616945520481936,3.8685253038218774,20.913788513567297,9.996272057603587
10.94723792319508,8.434579844746493,7.098450307562354,9.35466607746418,5.529313732578727,20.8970347337171,12.407099252443698,15.3124603564052,21.580202820793602,5.334840733540302,11.943600662217154,9.812316957933175,13.748588314232215,0.0,11.416665215997773,14.418768254600677,13.459464987994357,8.615332366536043,10.689353344515112
20.530352804012388,17.768914371096532,15.74697145195321,17.514212439287522,13.141118316772321,19.051171369374256,13.229696987886502,12.953923141324713,17.68026840599309,15.249950085836291,7.45997157999376,9.625595378589827,11.040360316045406,11.416665215997773,0.0,10.758914543702632,11.757118236461173,18.27083795464881,5.205723849951667
21.893527464253083,19.759407118155185,15.870600555710187,15.519542299652382,13.873592153862916,8.835226014330594,5.998035748098747,3.0288202608324357,7.879782150010782,18.308402562307688,4.7833455377470955,7.187124415797415,3.616945520481936,14.418768254600677,10.758914543702632,0.0,5.029850405703075,21.347013230481767,9.71366308314619
18.535920608044368,16.644035196243628,12.762441297296851,10.914598117222623,10.809816915456892,8.763706065950657,3.0891541833269924,4.168024581274763,10.514662749778052,15.242071036007488,5.169621241211748,4.3782312020391885,3.8685253038218774,13.459464987994357,11.757118236461173,5.029850405703075,0.0,18.280681704181568,10.150808302439843
4.631637117234442,4.956815041274203,6.6924024703007845,9.44955108416741,7.497751858116033,25.426061166449458,16.28946873546203,21.402684989836413,28.794949893302842,3.6152688766333085,18.564600272868034,14.452572640584544,20.913788513567297,8.615332366536043,18.27083795464881,21.347013230481767,18.280681704181568,0.0,17.02511593400934
18.630183302226694,15.966464099034232,13.473996580703808,14.885847565315643,10.711425720956921,17.746251386097498,11.686424126484876,11.785779155254561,16.368088373390265,13.986047828831385,6.656666137502324,8.048316194314276,9.996272057603587,10.689353344515112,5.205723849951667,9.71366308314619,10.150808302439843,17.02511593400934,0.0
