Byrd,Buxtehude,Handel,Scarlatti,Bach,Haydn,Mozart,Beethoven,Schubert,Chopin,Schumann,Liszt,Alkan,Brahms,Saint,Tchaikovsky,Dvorak,Faure,Debussy
0.0,0.8332188639103857,0.8305543796944119,0.5106839069896538,1.3488721549401899,1.5256053869340598,1.4513128989725905,1.660671057364868,1.610606871783421,1.0500401489861801,1.5974168689015038,1.2404361880546289,1.2917353077803033,1.388608959854248,1.748337382855208,1.7517909810324415,1.3538595333401948,0.5429644037870378,1.6044330672949407
0.8332188639103857,0.0,0.0026644842159737614,0.32253495692073186,0.5156532910298042,0.6923865230236741,0.6180940350622048,0.8274521934544823,0.7773880078730353,0.21682128507579446,0.7641980049911181,0.40721732414424316,0.45851644386991763,0.5553900959438622,0.9151185189448223,0.9185721171220558,0.5206406694298091,0.2902544601233479,0.771214203384555
0.8305543796944119,0.0026644842159737614,0.0,0.3198704727047581,0.5183177752457779,0.6950510072396479,0.6207585192781786,0.830116677670456,0.7800524920890091,0.21948576929176822,0.7668624892070919,0.4098818083602169,0.4611809280858914,0.558054580159836,0.9177830031607961,0.9212366013380295,0.5233051536457829,0.2875899759073741,0.7738786876005288
0.5106839069896538,0.32253495692073186,0.3198704727047581,0.0,0.838188247950536,1.014921479944406,0.9406289919829367,1.1499871503752142,1.0999229647937672,0.5393562419965263,1.08673296191185,0.729752281064975,0.7810514007906495,0.8779250528645941,1.2376534758655542,1.2411070740427876,0.843175626350541,0.032280496797383984,1.093749160305287
1.3488721549401899,0.5156532910298042,0.5183177752457779,0.838188247950536,0.0,0.17673323199386992,0.10244074403240067,0.3117989024246781,0.26173471684323113,0.2988320059540097,0.24854471396131395,0.10843596688556101,0.05713684715988654,0.039736804914058066,0.39946522791501815,0.4029188260922516,0.00498737840000496,0.805907751153152,0.25556091235475087
1.5256053869340598,0.6923865230236741,0.6950510072396479,1.014921479944406,0.17673323199386992,0.0,0.07429248796146926,0.1350656704308082,0.08500148484936121,0.47556523794787964,0.07181148196744402,0.28516919887943093,0.23387007915375646,0.13699642707981186,0.22273199592114823,0.22618559409838168,0.17174585359386496,0.982640983147022,0.07882768036088095
1.4513128989725905,0.6180940350622048,0.6207585192781786,0.9406289919829367,0.10244074403240067,0.07429248796146926,0.0,0.20935815839227745,0.15929397281083046,0.4012727499864104,0.14610396992891328,0.21087671091796167,0.1595775911922872,0.0627039391183426,0.2970244838826175,0.30047808205985094,0.0974533656323957,0.9083484951855527,0.1531201683223502
1.660671057364868,0.8274521934544823,0.830116677670456,1.1499871503752142,0.3117989024246781,0.1350656704308082,0.20935815839227745,0.0,0.050064185581446985,0.6106309083786878,0.06325418846336417,0.4202348693102391,0.36893574958456465,0.27206209751062005,0.08766632549034004,0.09111992366757349,0.30681152402467315,1.1177066535778302,0.056237990069927246
1.610606871783421,0.7773880078730353,0.7800524920890091,1.0999229647937672,0.26173471684323113,0.08500148484936121,0.15929397281083046,0.050064185581446985,0.0,0.5605667227972408,0.013190002881917184,0.37017068372879214,0.31887156400311767,0.22199791192917306,0.13773051107178702,0.14118410924902047,0.25674733844322617,1.0676424679963832,0.006173804488480261
1.0500401489861801,0.21682128507579446,0.21948576929176822,0.5393562419965263,0.2988320059540097,0.47556523794787964,0.4012727499864104,0.6106309083786878,0.5605667227972408,0.0,0.5473767199153237,0.1903960390684487,0.24169515879412318,0.3385688108680678,0.6982972338690279,0.7017508320462613,0.3038193843540147,0.5070757451991423,0.5543929183087606
1.5974168689015038,0.7641980049911181,0.7668624892070919,1.08673296191185,0.24854471396131395,0.07181148196744402,0.14610396992891328,0.06325418846336417,0.013190002881917184,0.5473767199153237,0.0,0.35698068084687495,0.3056815611212005,0.20880790904725588,0.1509205139537042,0.15437411213093766,0.24355733556130899,1.054452465114466,0.007016198393436923
