composer_i,composer_j,wasserstein_w1,compression_logiqr_distance,iqr_i,iqr_j,mad_i,mad_j
Saint,Debussy,5.205723849951667,0.11217903644089855,31.179464907748926,27.870831211568692,9.81088793086445,11.075433525652487
Chopin,Brahms,5.334840733540302,0.27089947041161544,15.57397380658444,20.41971071109775,5.408433101115538,8.073969826284033
Bach,Brahms,5.529313732578727,0.10549668675809443,18.375237293338273,20.41971071109775,8.253242812942,8.073969826284033
Mozart,Tchaikovsky,5.998035748098747,0.2162712421427604,23.376029541617072,29.019916232518096,11.420799518121928,14.954325931725855
Buxtehude,Scarlatti,6.11900894140908,0.04525869287731199,10.026618428270847,10.49083577013263,5.111929718246925,4.758946404322074
Buxtehude,Bach,6.183166968317155,0.6057605595469524,10.026618428270847,18.375237293338273,5.111929718246925,8.253242812942
Byrd,Handel,6.23164466933976,0.9946644154187221,5.507586044572144,14.891503838752834,2.3632946426522015,6.37282027011619
Byrd,Chopin,6.368195686415891,1.039474752549497,5.507586044572144,15.57397380658444,2.3632946426522015,5.408433101115538
Beethoven,Schumann,6.3987860342950595,0.08624985971783028,27.028674793205862,29.463381627935863,12.814209719635997,14.744537688002016
Haydn,Beethoven,6.413478474772685,0.27313688808839043,20.568513667041262,27.028674793205862,10.211069967631323,12.814209719635997
Mozart,Schumann,6.509796700137642,0.23143707277995063,23.376029541617072,29.463381627935863,11.420799518121928,14.744537688002016
Schumann,Debussy,6.656666137502324,0.05556752589800906,29.463381627935863,27.870831211568692,14.744537688002016,11.075433525652487
Handel,Faure,6.6924024703007845,0.6032242638412071,14.891503838752834,8.146322303574351,6.37282027011619,3.2342186695649184
Liszt,Alkan,6.73693462620002,0.24519693277732602,27.187473900950586,21.27556893613943,11.956720481889619,11.817735616295874
Handel,Brahms,7.098450307562354,0.3157098075423903,14.891503838752834,20.41971071109775,6.37282027011619,8.073969826284033
Scarlatti,Chopin,7.12172425600488,0.3950990830161194,10.49083577013263,15.57397380658444,4.758946404322074,5.408433101115538
Liszt,Tchaikovsky,7.187124415797415,0.06522601202533007,27.187473900950586,29.019916232518096,11.956720481889619,14.954325931725855
Bach,Liszt,7.19933657644509,0.3917523899447186,18.375237293338273,27.187473900950586,8.253242812942,11.956720481889619
Beethoven,Liszt,7.274767933486313,0.005858017055309972,27.028674793205862,27.187473900950586,12.814209719635997,11.956720481889619
Beethoven,Schubert,7.392264903466428,0.1686012584875245,27.028674793205862,22.835059980855696,12.814209719635997,11.23919659409853
Schumann,Saint,7.45997157999376,0.05661151054288949,29.463381627935863,31.179464907748926,14.744537688002016,9.81088793086445
Bach,Faure,7.497751858116033,0.813437384625503,18.375237293338273,8.146322303574351,8.253242812942,3.2342186695649184
Schubert,Tchaikovsky,7.879782150010782,0.23968528756816454,22.835059980855696,29.019916232518096,11.23919659409853,14.954325931725855
Byrd,Scarlatti,7.924540016231131,0.6443756695333775,5.507586044572144,10.49083577013263,2.3632946426522015,4.758946404322074
Liszt,Debussy,8.048316194314276,0.024824316764511245,27.187473900950586,27.870831211568692,11.956720481889619,11.075433525652487
Buxtehude,Brahms,8.434579844746493,0.7112572463050468,10.026618428270847,20.41971071109775,5.111929718246925,8.073969826284033
Brahms,Faure,8.615332366536043,0.9189340713835974,20.41971071109775,8.146322303574351,8.073969826284033,3.2342186695649184
Byrd,Bach,8.644244897777064,1.204877536203018,5.507586044572144,18.375237293338273,2.3632946426522015,8.253242812942
Schubert,Alkan,8.708829064429459,0.07073765723449155,22.835059980855696,21.27556893613943,11.23919659409853,11.817735616295874
Haydn,Dvorak,8.763706065950657,0.10769720018260998,20.568513667041262,22.907368879336182,10.211069967631323,12.274020101453868
Haydn,Tchaikovsky,8.835226014330594,0.34422091716903047,20.568513667041262,29.019916232518096,10.211069967631323,14.954325931725855
Bach,Mozart,8.842799522259353,0.2407071598272883,18.375237293338273,23.376029541617072,8.253242812942,11.420799518121928
Haydn,Mozart,9.136592430987431,0.12794967502627008,20.568513667041262,23.376029541617072,10.211069967631323,11.420799518121928
Haydn,Alkan,9.147798980714558,0.033797972366374385,20.568513667041262,21.27556893613943,10.211069967631323,11.817735616295874
Handel,Liszt,9.25095412403692,0.6019655107290145,14.891503838752834,27.187473900950586,6.37282027011619,11.956720481889619
Scarlatti,Brahms,9.35466607746418,0.6659985534277348,10.49083577013263,20.41971071109775,4.758946404322074,8.073969826284033
Scarlatti,Faure,9.44955108416741,0.25293551795586255,10.49083577013263,8.146322303574351,4.758946404322074,3.2342186695649184
Liszt,Saint,9.625595378589827,0.1370033532054098,27.187473900950586,31.179464907748926,11.956720481889619,9.81088793086445
Scarlatti,Mozart,9.711175645243816,0.8012090264969287,10.49083577013263,23.376029541617072,4.758946404322074,11.420799518121928
Tchaikovsky,Debussy,9.71366308314619,0.040401695260818826,29.019916232518096,27.870831211568692,14.954325931725855,11.075433525652487
Liszt,Brahms,9.812316957933175,0.2862557031866242,27.187473900950586,20.41971071109775,11.956720481889619,8.073969826284033
Scarlatti,Liszt,9.915784183582506,0.952254256614359,10.49083577013263,27.187473900950586,4.758946404322074,11.956720481889619
Alkan,Debussy,9.996272057603587,0.27002124954183726,21.27556893613943,27.870831211568692,11.817735616295874,11.075433525652487
Dvorak,Debussy,10.150808302439843,0.19612202172560167,22.907368879336182,27.870831211568692,12.274020101453868,11.075433525652487
Schubert,Dvorak,10.514662749778052,0.0031615705817440443,22.835059980855696,22.907368879336182,11.23919659409853,12.274020101453868
Brahms,Debussy,10.689353344515112,0.31108001995113543,20.41971071109775,27.870831211568692,8.073969826284033,11.075433525652487
Bach,Debussy,10.711425720956921,0.41657670670922986,18.375237293338273,27.870831211568692,8.253242812942,11.075433525652487
Saint,Tchaikovsky,10.758914543702632,0.07177734118007972,31.179464907748926,29.019916232518096,9.81088793086445,14.954325931725855
Handel,Mozart,10.771228328577312,0.4509202806115842,14.891503838752834,23.376029541617072,6.37282027011619,11.420799518121928
Bach,Dvorak,10.809816915456892,0.2204546849836282,18.375237293338273,22.907368879336182,8.253242812942,12.274020101453868
Scarlatti,Dvorak,10.914598117222623,0.7809565516532686,10.49083577013263,22.907368879336182,4.758946404322074,12.274020101453868
Byrd,Brahms,10.94723792319508,1.3103742229611124,5.507586044572144,20.41971071109775,2.3632946426522015,8.073969826284033
Alkan,Saint,11.040360316045406,0.3822002859827358,21.27556893613943,31.179464907748926,11.817735616295874,9.81088793086445
Bach,Schumann,11.206420196740133,0.4721442326072389,18.375237293338273,29.463381627935863,8.253242812942,14.744537688002016
Brahms,Saint,11.416665215997773,0.423259056392034,20.41971071109775,31.179464907748926,8.073969826284033,9.81088793086445
Chopin,Liszt,11.518276935340154,0.5571551735982396,15.57397380658444,27.187473900950586,5.408433101115538,11.956720481889619
Schubert,Schumann,11.556640423979525,0.2548511182053548,22.835059980855696,29.463381627935863,11.23919659409853,14.744537688002016
Mozart,Debussy,11.686424126484876,0.17586954688194156,23.376029541617072,27.870831211568692,11.420799518121928,11.075433525652487
Saint,Dvorak,11.757118236461173,0.3083010581665002,31.179464907748926,22.907368879336182,9.81088793086445,12.274020101453868
Beethoven,Debussy,11.785779155254561,0.030682333819821217,27.028674793205862,27.870831211568692,12.814209719635997,11.075433525652487
Schumann,Brahms,11.943600662217154,0.3666475458491445,29.463381627935863,20.41971071109775,14.744537688002016,8.073969826284033
Haydn,Liszt,12.19984073065304,0.2789949051437004,20.568513667041262,27.187473900950586,10.211069967631323,11.956720481889619
Mozart,Brahms,12.407099252443698,0.13521047306919387,23.376029541617072,20.41971071109775,11.420799518121928,8.073969826284033
Mozart,Schubert,12.505481157840812,0.02341404542540415,23.376029541617072,22.835059980855696,11.420799518121928,11.23919659409853
Haydn,Schumann,12.535465678444579,0.3593867478062207,20.568513667041262,29.463381627935863,10.211069967631323,14.744537688002016
Handel,Dvorak,12.762441297296851,0.4306678057679241,14.891503838752834,22.907368879336182,6.37282027011619,12.274020101453868
Beethoven,Saint,12.953923141324713,0.14286137026071977,27.028674793205862,31.179464907748926,12.814209719635997,9.81088793086445
Buxtehude,Liszt,13.10624419253736,0.997512949491671,10.026618428270847,27.187473900950586,5.111929718246925,11.956720481889619
Bach,Saint,13.141118316772321,0.5287557431501284,18.375237293338273,31.179464907748926,8.253242812942,9.81088793086445
Mozart,Saint,13.229696987886502,0.2880485833228401,23.376029541617072,31.179464907748926,11.420799518121928,9.81088793086445
Mozart,Chopin,13.250858067287952,0.4061099434808093,23.376029541617072,15.57397380658444,11.420799518121928,5.408433101115538
Handel,Schumann,13.301247103166945,0.6823573533915348,14.891503838752834,29.463381627935863,6.37282027011619,14.744537688002016
Brahms,Dvorak,13.459464987994357,0.11495799822553376,20.41971071109775,22.907368879336182,8.073969826284033,12.274020101453868
Handel,Debussy,13.473996580703808,0.6267898274935257,14.891503838752834,27.870831211568692,6.37282027011619,11.075433525652487
Bach,Alkan,13.484356681511585,0.1465554571673926,18.375237293338273,21.27556893613943,8.253242812942,11.817735616295874
Scarlatti,Alkan,13.603045660946716,0.707057323837033,10.49083577013263,21.27556893613943,4.758946404322074,11.817735616295874
Alkan,Brahms,13.748588314232215,0.04105877040929817,21.27556893613943,20.41971071109775,11.817735616295874,8.073969826284033
Bach,Tchaikovsky,13.873592153862916,0.4569784019700487,18.375237293338273,29.019916232518096,8.253242812942,14.954325931725855
Bach,Beethoven,13.942121194033609,0.38589437288940864,18.375237293338273,27.028674793205862,8.253242812942,12.814209719635997
Chopin,Debussy,13.986047828831385,0.5819794903627509,15.57397380658444,27.870831211568692,5.408433101115538,11.075433525652487
Scarlatti,Schumann,14.02328847552434,1.0326460992768793,10.49083577013263,29.463381627935863,4.758946404322074,14.744537688002016
Scarlatti,Beethoven,14.245670055381382,0.9463962395590491,10.49083577013263,27.028674793205862,4.758946404322074,12.814209719635997
Brahms,Tchaikovsky,14.418768254600677,0.35148171521195426,20.41971071109775,29.019916232518096,8.073969826284033,14.954325931725855
Liszt,Faure,14.452572640584544,1.2051897745702216,27.187473900950586,8.146322303574351,11.956720481889619,3.2342186695649184
Schubert,Liszt,14.60474410918384,0.17445927554283447,22.835059980855696,27.187473900950586,11.23919659409853,11.956720481889619
Buxtehude,Mozart,14.666233956227073,0.8464677193742407,10.026618428270847,23.376029541617072,5.111929718246925,11.420799518121928
Scarlatti,Debussy,14.885847565315643,0.9770785733788703,10.49083577013263,27.870831211568692,4.758946404322074,11.075433525652487
Chopin,Dvorak,15.242071036007488,0.3858574686371492,15.57397380658444,22.907368879336182,5.408433101115538,12.274020101453868
Chopin,Saint,15.249950085836291,0.6941585268036494,15.57397380658444,31.179464907748926,5.408433101115538,9.81088793086445
Beethoven,Brahms,15.3124603564052,0.2803976861313142,27.028674793205862,20.41971071109775,12.814209719635997,8.073969826284033
Byrd,Liszt,15.394290611579658,1.5966299261477366,5.507586044572144,27.187473900950586,2.3632946426522015,11.956720481889619
Chopin,Schumann,15.443567176833277,0.6375470162607599,15.57397380658444,29.463381627935863,5.408433101115538,14.744537688002016
Handel,Alkan,15.465699000592078,0.3567685779516885,14.891503838752834,21.27556893613943,6.37282027011619,11.817735616295874
Scarlatti,Tchaikovsky,15.519542299652382,1.017480268639689,10.49083577013263,29.019916232518096,4.758946404322074,14.954325931725855
Handel,Saint,15.74697145195321,0.7389688639344243,14.891503838752834,31.179464907748926,6.37282027011619,9.81088793086445
Handel,Tchaikovsky,15.870600555710187,0.6671915227543446,14.891503838752834,29.019916232518096,6.37282027011619,14.954325931725855
Handel,Beethoven,15.916215345167648,0.5961074936737045,14.891503838752834,27.028674793205862,6.37282027011619,12.814209719635997
Buxtehude,Debussy,15.966464099034232,1.0223372662561823,10.026618428270847,27.870831211568692,5.111929718246925,11.075433525652487
Mozart,Faure,16.28946873546203,1.0541445444527913,23.376029541617072,8.146322303574351,11.420799518121928,3.2342186695649184
Schubert,Debussy,16.368088373390265,0.1992835923073457,22.835059980855696,27.870831211568692,11.23919659409853,11.075433525652487
Buxtehude,Dvorak,16.644035196243628,0.8262152445305806,10.026618428270847,22.907368879336182,5.111929718246925,12.274020101453868
Byrd,Mozart,16.720772272213104,1.4455846960303063,5.507586044572144,23.376029541617072,2.3632946426522015,11.420799518121928
Faure,Debussy,17.02511593400934,1.2300140913347328,8.146322303574351,27.870831211568692,3.2342186695649184,11.075433525652487
Buxtehude,Schumann,17.21426618373279,1.0779047921541913,10.026618428270847,29.463381627935863,5.111929718246925,14.744537688002016
Scarlatti,Saint,17.514212439287522,1.0892576098197688,10.49083577013263,31.179464907748926,4.758946404322074,9.81088793086445
Schubert,Saint,17.68026840599309,0.31146262874824426,22.835059980855696,31.179464907748926,11.23919659409853,9.81088793086445
Haydn,Debussy,17.746251386097498,0.30381922190821165,20.568513667041262,27.870831211568692,10.211069967631323,11.075433525652487
Buxtehude,Saint,17.768914371096532,1.1345163026970808,10.026618428270847,31.179464907748926,5.111929718246925,9.81088793086445
Scarlatti,Haydn,17.777809440727324,0.6732593514706586,10.49083577013263,20.568513667041262,4.758946404322074,10.211069967631323
Chopin,Alkan,17.888461720004983,0.3119582408209136,15.57397380658444,21.27556893613943,5.408433101115538,11.817735616295874
Bach,Haydn,17.95264008983061,0.11275748480101822,18.375237293338273,20.568513667041262,8.253242812942,10.211069967631323
Saint,Faure,18.27083795464881,1.3421931277756314,31.179464907748926,8.146322303574351,9.81088793086445,3.2342186695649184
Dvorak,Faure,18.280681704181568,1.0338920696091312,22.907368879336182,8.146322303574351,12.274020101453868,3.2342186695649184
Chopin,Tchaikovsky,18.308402562307688,0.6223811856235697,15.57397380658444,29.019916232518096,5.408433101115538,14.954325931725855
Beethoven,Chopin,18.364074321662333,0.5512971565429297,27.028674793205862,15.57397380658444,12.814209719635997,5.408433101115538
Byrd,Dvorak,18.535920608044368,1.4253322211866462,5.507586044572144,22.907368879336182,2.3632946426522015,12.274020101453868
Schumann,Faure,18.564600272868034,1.285581617232742,29.463381627935863,8.146322303574351,14.744537688002016,3.2342186695649184
Byrd,Debussy,18.630183302226694,1.6214542429122478,5.507586044572144,27.870831211568692,2.3632946426522015,11.075433525652487
Haydn,Saint,19.051171369374256,0.4159982583491102,20.568513667041262,31.179464907748926,10.211069967631323,9.81088793086445
Buxtehude,Alkan,19.340285798641215,0.752316016714345,10.026618428270847,21.27556893613943,5.111929718246925,11.817735616295874
Byrd,Schumann,19.418950248387848,1.6770217688102569,5.507586044572144,29.463381627935863,2.3632946426522015,14.744537688002016
Buxtehude,Tchaikovsky,19.759407118155185,1.062738961517001,10.026618428270847,29.019916232518096,5.111929718246925,14.954325931725855
Buxtehude,Beethoven,19.791469201672466,0.991654932436361,10.026618428270847,27.028674793205862,5.111929718246925,12.814209719635997
Handel,Haydn,19.907820759564746,0.3229706055853141,14.891503838752834,20.568513667041262,6.37282027011619,10.211069967631323
Byrd,Saint,20.530352804012388,1.7336332793531464,5.507586044572144,31.179464907748926,2.3632946426522015,9.81088793086445
Haydn,Brahms,20.8970347337171,0.007260798042923788,20.568513667041262,20.41971071109775,10.211069967631323,8.073969826284033
Alkan,Faure,20.913788513567297,0.9599928417928956,21.27556893613943,8.146322303574351,11.817735616295874,3.2342186695649184
Scarlatti,Schubert,21.133751137094926,0.7777949810715246,10.49083577013263,22.835059980855696,4.758946404322074,11.23919659409853
Bach,Schubert,21.32152881668399,0.21729311440188415,18.375237293338273,22.835059980855696,8.253242812942,11.23919659409853
Tchaikovsky,Faure,21.347013230481767,1.2704157865955517,29.019916232518096,8.146322303574351,14.954325931725855,3.2342186695649184
Beethoven,Faure,21.402684989836413,1.1993317575149116,27.028674793205862,8.146322303574351,12.814209719635997,3.2342186695649184
Byrd,Alkan,21.41001291677439,1.3514329933704106,5.507586044572144,21.27556893613943,2.3632946426522015,11.817735616295874
Schubert,Brahms,21.580202820793602,0.11179642764378972,22.835059980855696,20.41971071109775,11.23919659409853,8.073969826284033
Byrd,Beethoven,21.8316478933292,1.5907719090924266,5.507586044572144,27.028674793205862,2.3632946426522015,12.814209719635997
Byrd,Tchaikovsky,21.893527464253083,1.6618559381730666,5.507586044572144,29.019916232518096,2.3632946426522015,14.954325931725855
Haydn,Chopin,22.387450498275385,0.27816026845453923,20.568513667041262,15.57397380658444,10.211069967631323,5.408433101115538
Handel,Schubert,23.276709486418127,0.42750623518618003,14.891503838752834,22.835059980855696,6.37282027011619,11.23919659409853
Buxtehude,Haydn,23.78941465851152,0.7185180443479706,10.026618428270847,20.568513667041262,5.111929718246925,10.211069967631323
Haydn,Faure,25.426061166449458,0.9261948694265212,20.568513667041262,8.146322303574351,10.211069967631323,3.2342186695649184
Byrd,Haydn,25.6967431149104,1.3176350210040362,5.507586044572144,20.568513667041262,2.3632946426522015,10.211069967631323
Schubert,Chopin,25.756339225128762,0.38269589805540516,22.835059980855696,15.57397380658444,11.23919659409853,5.408433101115538
Buxtehude,Schubert,27.158303385364903,0.8230536739488366,10.026618428270847,22.835059980855696,5.111929718246925,11.23919659409853
Schubert,Faure,28.794949893302842,1.0307304990273871,22.835059980855696,8.146322303574351,11.23919659409853,3.2342186695649184
Byrd,Schubert,29.050188797165646,1.422170650604902,5.507586044572144,22.835059980855696,2.3632946426522015,11.23919659409853
