composer_i,composer_j,wasserstein_w1,compression_logiqr_distance,iqr_i,iqr_j,mad_i,mad_j
Handel,Brahms,3.9759426784629386,0.558054580159836,9.739338316281563,17.01725383502011,4.8508497819908625,6.32058812820895
Mozart,Saint,3.9952111772320436,0.2970244838826175,18.118467100825406,24.38470725183908,8.70932644532152,9.817299330743243
Brahms,Faure,3.997129828129977,0.8456445560672101,17.01725383502011,7.305176487742501,6.32058812820895,2.3812703600816354
Handel,Faure,4.133721769171225,0.2875899759073741,9.739338316281563,7.305176487742501,4.8508497819908625,2.3812703600816354
Buxtehude,Brahms,4.154578382196563,0.5553900959438622,9.765323232325377,17.01725383502011,4.85096463394263,6.32058812820895
Mozart,Alkan,4.224413863914081,0.1595775911922872,18.118467100825406,15.446062380530748,8.70932644532152,7.229369704560014
Handel,Bach,4.293521247938194,0.5183177752457779,9.739338316281563,16.354301573474782,4.8508497819908625,8.014317221472504
Chopin,Liszt,4.359380616811464,0.1903960390684487,12.129723766767398,14.673673782143933,5.022284566029801,7.724426837445563
Saint,Tchaikovsky,4.3769934980352145,0.0034535981772334523,24.38470725183908,24.46906782226278,9.817299330743243,11.675850504603808
Tchaikovsky,Debussy,4.39793205188853,0.14735791373750073,24.46906782226278,21.116439667413808,11.675850504603808,8.923946803830054
Liszt,Brahms,4.57148505857179,0.14817277179961907,14.673673782143933,17.01725383502011,7.724426837445563,6.32058812820895
Bach,Debussy,4.678748946346526,0.25556091235475087,16.354301573474782,21.116439667413808,8.014317221472504,8.923946803830054
Bach,Saint,4.691961979210256,0.39946522791501815,16.354301573474782,24.38470725183908,8.014317221472504,9.817299330743243
Saint,Dvorak,4.795712978497196,0.3944778495150132,24.38470725183908,16.436070400437494,9.817299330743243,8.126385336022174
Liszt,Debussy,4.855926330976573,0.3639968792403119,14.673673782143933,21.116439667413808,7.724426837445563,8.923946803830054
Byrd,Handel,4.9790063966022355,0.8305543796944119,4.244477817380466,9.739338316281563,2.164012853371584,4.8508497819908625
Liszt,Dvorak,4.983749960719909,0.11342334528556597,14.673673782143933,16.436070400437494,7.724426837445563,8.126385336022174
Handel,Liszt,5.003494593160613,0.4098818083602169,9.739338316281563,14.673673782143933,4.8508497819908625,7.724426837445563
Schumann,Tchaikovsky,5.099977113984751,0.15437411213093766,20.96880107382618,24.46906782226278,10.852444626157906,11.675850504603808
