Byrd,Buxtehude,Handel,Scarlatti,Bach,Haydn,Mozart,Beethoven,Schubert,Chopin,Schumann,Liszt,Alkan,Brahms,Saint,Tchaikovsky,Dvorak,Faure,Debussy
0.0,3.801026053027432,9.40297560223665,4.386398300964908,13.107261724485152,21.048083584221857,14.862116723514884,13.759153813073745,18.265674090229755,9.167673579376764,9.747566921643898,10.106006480584178,15.209945676262713,7.092650373971554,11.700648554876583,13.47092370871238,8.489852843609052,5.428480778200231,13.220704153405059
3.801026053027432,0.0,9.147333173461236,6.239316657766125,11.588422987766943,23.504790073087932,16.65872023581368,15.156956887291745,20.671817223703957,7.728145137180183,9.167269418275692,8.010991643022678,17.718924596439592,5.623446259310845,11.076543401723939,15.272214997975183,9.537384976321439,4.416512287758856,11.053575556317924
9.40297560223665,9.147333173461236,0.0,7.082395963173121,4.323442785960659,15.47745143631215,8.587524453459375,6.910806733640509,12.644478586928175,11.765796350032234,3.1346257001967057,4.919369656555766,9.900972262260087,10.513217856109144,6.795472622184121,7.312597181299834,7.18047645420153,10.272166150372698,8.792299074419233
4.386398300964908,6.239316657766125,7.082395963173121,0.0,10.91955142233458,17.265473415321807,11.027025353207161,9.946598168430649,14.45357154520465,11.965959263922077,7.640660981246159,9.208946189655823,11.49209209256712,10.085985975430887,10.134798672249257,10.380302145089198,6.845958669340268,8.728494909289427,12.215634740263752
13.107261724485152,11.588422987766943,4.323442785960659,10.91955142233458,0.0,12.858020137325912,6.0047510976054,4.876823919723807,10.025047287941936,14.171746936081146,4.883734902670305,5.179517137389796,9.084906149071834,12.521788983068571,5.259085564431768,6.0655290931581725,8.09157271069575,12.662261871351165,7.493287672492876
21.048083584221857,23.504790073087932,15.47745143631215,17.265473415321807,12.858020137325912,0.0,6.997691231074163,9.08306795944201,3.952091232678367,27.010601016200255,16.18589267196377,17.470628288334364,12.827756531409998,25.096234015479283,14.91093380015091,11.086969454275579,16.534103971585775,24.121126361586818,18.478187704758128
14.862116723514884,16.65872023581368,8.587524453459375,11.027025353207161,6.0047510976054,6.997691231074163,0.0,2.234070360660222,4.0718039624364355,20.120674033347484,9.224075301267634,10.61727280808595,7.1892130585683045,18.249684265684124,8.624924397816535,5.110281599674915,9.722214407770654,17.45261071618429,12.214383426186718
13.759153813073745,15.156956887291745,6.910806733640509,9.946598168430649,4.876823919723807,9.08306795944201,2.234070360660222,0.0,5.805587195993713,18.41343145865848,7.558954525644939,8.627802482640444,5.984849608690501,16.190853531455836,7.366423505549131,3.932885017736825,7.91904895418928,16.166074886968943,10.380947660987296
18.265674090229755,20.671817223703957,12.644478586928175,14.45357154520465,10.025047287941936,3.952091232678367,4.0718039624364355,5.805587195993713,0.0,24.17762816681628,13.222560918568142,14.109531235523676,8.990204279691476,21.681679065893174,11.532299451355932,7.422935231377427,12.665010983590179,21.2922495695096,14.683922167668895
9.167673579376764,7.728145137180183,11.765796350032234,11.965959263922077,14.171746936081146,27.010601016200255,20.120674033347484,18.41343145865848,24.17762816681628,0.0,11.098222980863653,10.18747090838757,21.22473553955192,5.069429916185815,14.526925024088897,18.77802594108751,12.959257550405761,4.312309807141394,13.70520286287736
9.747566921643898,9.167269418275692,3.1346257001967057,7.640660981246159,4.883734902670305,16.18589267196377,9.224075301267634,7.558954525644939,13.222560918568142,11.098222980863653,0.0,4.2162501087244735,10.221031566064784,9.69269529980576,5.4101122841038745,7.77432196760038,5.409641343782471,10.268160754826138,6.677539946163607
10.106006480584178,8.010991643022678,4.919369656555766,9.208946189655823,5.179517137389796,17.470628288334364,10.61727280808595,8.627802482640444,14.109531235523676,10.18747090838757,4.2162501087244735,0.0,11.042437864250173,7.801502877799738,5.684500050671598,8.595728265785768,5.808767496718577,8.682544582563285,5.0349929857364
15.209945676262713,17.718924596439592,9.900972262260087,11.49209209256712,9.084906149071834,12.827756531409998,7.1892130585683045,5.984849608690501,8.990204279691476,21.22473553955192,10.221031566064784,11.042437864250173,0.0,18.513005597790897,7.546532854430699,4.140946732015123,8.32209342229232,18.31825977165157,8.845924453249406
7.092650373971554,5.623446259310845,10.513217856109144,10.085985975430887,12.521788983068571,25.096234015479283,18.249684265684124,16.190853531455836,21.681679065893174,5.069429916185815,9.69269529980576,7.801502877799738,18.513005597790897,0.0,12.512813642959966,16.073750602985164,10.248865685375792,5.091141268916249,11.10190384090559
11.700648554876583,11.076543401723939,6.795472622184121,10.134798672249257,5.259085564431768,14.91093380015091,8.624924397816535,7.366423505549131,11.532299451355932,14.526925024088897,5.4101122841038745,5.684500050671598,7.546532854430699,12.512813642959966,0.0,5.990404095698692,4.728265962414408,11.808198366388053,4.431858862302542
13.47092370871238,15.272214997975183,7.312597181299834,10.380302145089198,6.0655290931581725,11.086969454275579,5.110281599674915,3.932885017736825,7.422935231377427,18.77802594108751,7.77432196760038,8.595728265785768,4.140946732015123,16.073750602985164,5.990404095698692,0.0,7.002306309151457,15.917845506720562,8.124569386291894
8.489852843609052,9.537384976321439,7.18047645420153,6.845958669340268,8.09157271069575,16.534103971585775,9.722214407770654,7.91904895418928,12.665010983590179,12.959257550405761,5.409641343782471,5.808767496718577,8.32209342229232,10.248865685375792,4.728265962414408,7.002306309151457,0.0,10.474498578603054,5.844303900191882
5.428480778200231,4.416512287758856,10.272166150372698,8.728494909289427,12.662261871351165,24.121126361586818,17.45261071618429,16.166074886968943,21.2922495695096,4.312309807141394,10.268160754826138,8.682544582563285,18.31825977165157,5.091141268916249,11.808198366388053,15.917845506720562,10.474498578603054,0.0,11.967643584784492
13.220704153405059,11.053575556317924,8.792299074419233,12.215634740263752,7.493287672492876,18.478187704758128,12.214383426186718,10.380947660987296,14.683922167668895,13.70520286287736,6.677539946163607,5.0349929857364,8.845924453249406,11.10190384090559,4.431858862302542,8.124569386291894,5.844303900191882,11.967643584784492,0.0
