piece_id,d,C_obs,shuff_C_mean,shuff_C_var,shuff_C_std,Z_C
4,6,0.10389373426754638,0.02065914202625209,2.995374440121727e-07,0.0005473001407017658,152.08216854205122
4,7,0.07754382379518374,0.010815227111680134,1.396893659905644e-07,0.0003737504060072235,178.53785738018416
4,8,0.057805801497759636,0.005659373776271961,6.151406661675613e-08,0.00024802029476790025,210.2506481184808
4,9,0.04356245863395719,0.0029603177624479924,2.5770384485678734e-08,0.0001605315685018954,252.92309326081124
4,10,0.032981567525076756,0.0015477045505596844,1.0426960608757729e-08,0.00010211248997433041,307.83563286351244
4,11,0.025058254742026165,0.0008098685881659666,4.024722806179795e-09,6.344070307129166e-05,382.221270886784
5,0,1.0,1.0,0.0,0.0,
5,1,0.4793182658902717,0.4797983606373611,7.784048282470752e-07,0.0008822725362647731,-0.5441569666465269
5,2,0.32015815900231004,0.23012156824196192,3.165714861217259e-06,0.0017792455876627204,50.603801625060285
5,3,0.22307947011301876,0.11032387155854134,3.7779409420067673e-06,0.0019436926048135201,58.01102410702196
5,4,0.1541468234977611,0.05287862404599733,2.3650484736158385e-06,0.0015378714099741364,65.84958846036866
5,5,0.11059748094150393,0.02532853217029297,1.1951269719649525e-06,0.001093218629536175,77.99807510359426
5,6,0.08004827031375704,0.01214795135718221,5.323344934296407e-07,0.0007296125639198113,93.06352756836228
5,7,0.05963427347486762,0.005838082328564068,2.1636653445964738e-07,0.0004651521626947975,115.65288836806097
5,8,0.04467461514384088,0.0028091287630883,8.674330186620984e-08,0.00029452215853176456,142.14715316992806
5,9,0.03414232240741076,0.001352625075557096,3.314439789699784e-08,0.00018205602955408492,180.10772514465143
5,10,0.027144937696114316,0.0006526063641278616,1.2628247973510746e-08,0.00011237547763418292,235.74833130611663
5,11,0.02205146246633883,0.0003150418334096448,4.839153135361241e-09,6.956402184578779e-05,312.4664166358196
6,0,1.0,1.0,0.0,0.0,
6,1,0.48384615384615387,0.4846824175824174,8.648599737210128e-07,0.0009299784802461897,-0.8992291262935169
6,2,0.3077102897102897,0.2349626573426574,3.4923320331668478e-06,0.0018687782193633486,38.927911088569836
6,3,0.23497502497502498,0.11387976023976024,3.4331650231432035e-06,0.0018528801966514736,65.35515083711736
6,4,0.1794945054945055,0.05516703296703301,2.1873011635489962e-06,0.0014789527252583147,84.06453458866129
6,5,0.14284315684315685,0.026719040959040954,1.0963979429002037e-06,0.001047090226723659,110.9017283519757
6,6,0.1134005994005994,0.012949517149517153,4.839807674163951e-07,0.0006956872626521166,144.39114763743135
6,7,0.08939060939060939,0.006275284715284717,2.0111830448009317e-07,0.00044846215501432576,185.3340883862756
6,8,0.07114885114885115,0.0030373692973692996,7.974831121009358e-08,0.0002823974348504136,241.19015772066282
6,9,0.05765834165834166,0.0014693906093906093,3.118513740293296e-08,0.0001765931408717025,318.18308894439537
6,10,0.047734265734265736,0.0007091841491841486,1.1888680938961764e-08,0.00010903522797225566,431.2833793225733
6,11,0.04028971028971029,0.00034211788211788147,4.639507382516884e-09,6.811392943089456e-05,586.4819830739835
7,0,1.0,1.0,0.0,0.0,
7,1,0.429485459575029,0.42902231491929455,1.1193602372273458e-07,0.0003345684141139665,1.3843047825090662
7,2,0.27895768145966104,0.18403478602027606,4.570691548003555e-07,0.0006760688979685099,140.40417437426078
7,3,0.18896475838877863,0.0789354612733673,4.101906926026219e-07,0.0006404613123387094,171.79694541365535
7,4,0.13064413143082046,0.033856541516270225,2.1598052208254695e-07,0.00046473704616970977,208.2631258090106
7,5,0.09260213167949458,0.014525389223310932,9.309409947320044e-08,0.0003051132567968826,255.89429733680905
7,6,0.06713032861444572,0.006231533686774683,3.402846132895445e-08,0.00018446804961552135,330.13193913308953
7,7,0.04985308594308728,0.0026709657998285462,1.1196451100846773e-08,0.00010581328414167464,445.8997802212248
7,8,0.037919999850421576,0.001146211661570093,3.648889798370107e-09,6.0406041075128464e-05,608.7766642928152
7,9,0.029519301693134256,0.0004918341088039678,1.2087545533084662e-09,3.476714761536336e-05,834.9108159653354
7,10,0.023334233920085858,0.00021067030142233494,4.3009941991479713e-10,2.0738838441793147e-05,1114.988367529044
7,11,0.01857109602654269,9.022071854357983e-05,1.4914678622648866e-10,1.2212566733757841e-05,1513.2670888024284
8,0,1.0,1.0,0.0,0.0,
8,1,0.4799139677763831,0.48033941250895795,4.3381232702195633e-07,0.0006586443099442645,-0.645940041007616
8,2,0.3349453225413959,0.23062563745768988,1.8098753146012323e-06,0.0013453160649457927,77.54288215380036
8,3,0.24832773192867555,0.11073376031674485,1.772073422987976e-06,0.0013311924815698052,103.36143984953505
8,4,0.1846941582882531,0.053133397054712005,1.1106293419311224e-06,0.001053864005425331,124.83656387945828
8,5,0.13741155731871812,0.025495419782003755,5.680224420595019e-07,0.0007536726358701781,148.49436241969676
8,6,0.10133622560378515,0.012226128385476985,2.50378345036027e-07,0.0005003782019992747,178.08548986000258
8,7,0.07458746260968314,0.005863264402188384,1.0149492546760905e-07,0.00031858268230964637,215.71856231877126
8,8,0.05606728709993302,0.0028110772620322886,3.900639425362351e-08,0.0001975003651987092,269.65119676775566
8,9,0.0422459360896314,0.0013485015859264402,1.4519334699051575e-08,0.00012049620201089981,339.40849438561946
8,10,0.03211908706163329,0.0006462953377191258,5.403370412410394e-09,7.350762145798484e-05,428.15685094508524
8,11,0.024422347304928538,0.00030972325242167723,1.943531096186734e-09,4.4085497572180515e-05,546.9513872000113
9,0,1.0,1.0,0.0,0.0,
9,1,0.4935616703554293,0.4942588959059675,1.6822124018240874e-07,0.0004101478272311201,-1.6999372037275342
9,2,0.3621255644330032,0.24428537593112917,1.1587458044407762e-06,0.0010764505582890355,109.47106450404479
9,3,0.2829805899578452,0.12067789631815558,1.277844977611389e-06,0.0011304180543548431,143.57758442943455
