composer,composer_id,work_id,work_title,catalogue,period,movement_no,filename,voice,analysis_mode,n_notes,n_intervals,fit_d_min,fit_d_max,n_shuffles,lambda_observed,decay_length_observed,slope_semilog_observed,intercept_semilog_observed,A_observed,r_squared_observed,rmse_log_observed,lambda_null_mean,lambda_null_std,lambda_null_p0,lambda_null_p100,lambda_fit_null_center,decay_length_fit_null_center,r_squared_fit_null_center,r_squared_null_mean,C_observed_0,C_observed_1,C_observed_2,C_observed_3,C_observed_4,C_observed_5,C_observed_6,C_observed_7,C_observed_8,C_null_geometric_mean_0,C_null_geometric_mean_1,C_null_geometric_mean_2,C_null_geometric_mean_3,C_null_geometric_mean_4,C_null_geometric_mean_5,C_null_geometric_mean_6,C_null_geometric_mean_7,C_null_geometric_mean_8,C_null_p0_0,C_null_p0_1,C_null_p0_2,C_null_p0_3,C_null_p0_4,C_null_p0_5,C_null_p0_6,C_null_p0_7,C_null_p0_8,C_null_p100_0,C_null_p100_1,C_null_p100_2,C_null_p100_3,C_null_p100_4,C_null_p100_5,C_null_p100_6,C_null_p100_7,C_null_p100_8
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,1,haydn_quartet_20_1_1_(c)simonetto.mid,vln I,midi,1615,1615,1,8,200,0.17496155632123003,5.71554129390571,-0.17496155632123003,-0.26963433977550594,0.7636586828950912,0.9993746833613022,0.01002785638449409,0.42551009807581486,0.005954321943689273,0.40968466493039224,0.4405844718994003,0.42551009807581514,2.3501204895537526,0.9999999757674578,0.9999801845703186,1.0,0.6544858160968647,0.5326184881442197,0.4483579303234914,0.3773153522988666,0.3164977848777271,0.26671867792338866,0.22412672171191336,0.19062357781719902,1.0,0.653478715367659,0.42702528346314605,0.2790844580231496,0.1823887840619066,0.1191707722866048,0.0778672087802855,0.050879195062441804,0.033235731197921795,1.0,0.6523326119867371,0.4232013547694013,0.27190587200896577,0.1752686474286935,0.11248904822496107,0.07204023442216423,0.04641308083106558,0.030171172760961838,1.0,0.655090292160851,0.43217174859987556,0.2849288095923618,0.18840303770506522,0.12507701071493807,0.0827489806722455,0.055300659118842625,0.03726622023671314
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,1,haydn_quartet_20_1_1_(c)simonetto.mid,vln II,midi,961,961,1,8,200,0.3153286150403452,3.17129480897905,-0.3153286150403452,-0.33668354904789444,0.7141347927844406,0.9997434084517655,0.01157497159551134,0.6310217793205607,0.007984798155715062,0.6041254615416464,0.6546585034675033,0.6310217793205607,1.5847313559869973,0.9999999781023037,0.9999781859039504,1.0,0.5335792741007653,0.3767271399376569,0.2728116661277088,0.20083549466431724,0.14746326837241328,0.10769037861239251,0.07848546243683743,0.05789287277734881,1.0,0.5318491770810746,0.2830551020918444,0.15062151042941999,0.08012066429548959,0.04261271131385937,0.022671036076663292,0.012067166962154947,0.006420877710788192,1.0,0.5301541419460998,0.27931875727318123,0.14714209348828922,0.0768443907686419,0.040036869116835065,0.02068278260640018,0.010631768595695817,0.005422575954560353,1.0,0.5336782663595707,0.2872183395258491,0.15509887126826682,0.08462958196669021,0.04640317127200653,0.025425611717163718,0.014004104878998462,0.00779179068196867
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,1,haydn_quartet_20_1_1_(c)simonetto.mid,viola,midi,936,936,1,8,200,0.2879444319177122,3.4728922984896498,-0.2879444319177122,-0.28569951458707593,0.7514883933239587,0.99994270407125,0.004994162397001269,0.5783905232133634,0.0084687889130605,0.5587315727591474,0.6017703200928398,0.5783905232133634,1.7289356582889732,0.9999997525989093,0.9999759590321421,1.0,0.5625997550202294,0.4200127129653688,0.3164878809249842,0.23878799970305484,0.17932936787795553,0.13423545896588843,0.09997772911176274,0.07451236034297168,1.0,0.5611779700712215,0.31496113637055273,0.17674698335822125,0.09913283871205283,0.05561367376415174,0.03116505987427072,0.01746997438846342,0.009790079824092976,1.0,0.5591315281541146,0.3114537322296871,0.17240683345087413,0.09518716825656064,0.05250129913514717,0.028729445826064362,0.015443469062024423,0.008307505289335956,1.0,0.5636854608217958,0.31950605025797113,0.18202507330834045,0.10448758397980773,0.059822853643146136,0.034308767306336065,0.01945686871311384,0.011191121339222745
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,1,haydn_quartet_20_1_1_(c)simonetto.mid,cello,midi,1099,1099,1,8,200,0.31922999803439367,3.1325376880535534,-0.31922999803439367,-0.46348008855876716,0.6290905408275055,0.9972376776368053,0.03849649476228262,0.7109570397700687,0.00791791165663523,0.6842450645951815,0.729801438880306,0.7109570397700689,1.4065547481229115,0.9999996565508195,0.9999767059767055,1.0,0.49332702128302497,0.32643372515049873,0.23266956080888254,0.1696783204574222,0.12344590942207807,0.09151129957729408,0.06822218417085511,0.05110914139328438,1.0,0.4917946996268331,0.24175767464599246,0.11881232100415713,0.05838258260362232,0.028682239813099652,0.014087380902149503,0.006915938627366724,0.0033891773782778953,1.0,0.49046645380284243,0.23928378373841253,0.11614004693748048,0.056418985841533965,0.027276115268782545,0.01307232333813452,0.006238185889881582,0.002978079055072639,1.0,0.4939934797863304,0.2443351027219038,0.1212820177073156,0.060862602109164894,0.030840073461521674,0.015617288302897835,0.008005895723585916,0.004064221754414238
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,2,haydn_quartet_20_1_2_(c)simonetto.mid,vln I,midi,467,467,1,8,200,0.23450000772418064,4.264392183629273,-0.23450000772418064,-0.3779405356046355,0.6852712486947942,0.9990727111450752,0.016369351887415992,0.5939114649678523,0.013637760726492467,0.5474095694161203,0.6268359217295936,0.5939114649678524,1.683752644940317,0.9999991038052435,0.9999229846171225,1.0,0.5546556786965994,0.4297622430614758,0.33548356540683905,0.2651889741403808,0.20939660888509992,0.16493321966467747,0.1323671497584541,0.10815572605853936,1.0,0.552976979758733,0.30577874620690215,0.1690578980314972,0.09341610956991098,0.05157977988937144,0.028445730746497,0.015699748029472722,0.008653071902818023,1.0,0.5499005399261154,0.3002273373117363,0.16388178459789712,0.08862366202519655,0.04740930188500521,0.02514919011082694,0.013213981244671782,0.006829591740077674,1.0,0.5587761674718197,0.3129392819929904,0.17718101733447003,0.10129771715449465,0.05816993464052288,0.03374064601686085,0.020176186416595625,0.012219380505825519
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,2,haydn_quartet_20_1_2_(c)simonetto.mid,vln II,midi,357,357,1,8,200,0.2508039556463717,3.9871779431181658,-0.2508039556463717,-0.08687920593891886,0.9167878314702149,0.9988865775639594,0.0191860657751821,0.3734978929505279,0.014153303031345016,0.3365347805224037,0.4199853482344863,0.37349789295052804,2.677391275490959,0.9999992478488975,0.9998629657275572,1.0,0.6936553417928776,0.5518133442488743,0.43752762996316,0.3438886614817847,0.26624641833810886,0.2067621776504298,0.15767498976668032,0.11968890708145723,1.0,0.6888492223410314,0.47419165370021155,0.3266529026621347,0.22498568888727927,0.15486265834111557,0.10654377723901112,0.07333524886784566,0.050391154456133125,1.0,0.6833074089234548,0.46275890298812933,0.31151862464183383,0.20704052394596809,0.1364879246827671,0.08735161686451084,0.05679901760130986,0.036348751534997954,1.0,0.6967498976668031,0.49141219811706915,0.34912812116250513,0.24913630781825624,0.17796152271796972,0.12771182971756037,0.09151043798608269,0.06570609905853458
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,2,haydn_quartet_20_1_2_(c)simonetto.mid,viola,midi,232,232,1,8,200,0.38745490326743937,2.580945528284497,-0.38745490326743937,-0.44750346177744565,0.6392220034021855,0.9994677382579185,0.02048703212616355,0.807263527385625,0.034891131558824964,0.7091062733258848,0.8884393228978393,0.8072635273856256,1.2387528558840801,0.9999847796560305,0.9993799594613177,1.0,0.4477380952380952,0.28694444444444445,0.19765873015873017,0.13563492063492064,0.09309523809523809,0.06218253968253968,0.04134920634920635,0.029603174603174603,1.0,0.44809832617759565,0.20059525185144433,0.08977202093292845,0.040199685836671425,0.01800877988215805,0.008021234419593699,0.003566736626087324,0.0015619814100804514,1.0,0.44186507936507935,0.19317460317460317,0.08253968253968254,0.03531746031746032,0.014523809523809524,0.005952380952380952,0.002380952380952381,0.0007936507936507937,1.0,0.4552380952380952,0.21226190476190476,0.09793650793650793,0.04797619047619048,0.024285714285714285,0.012182539682539682,0.00623015873015873,0.0029365079365079364
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,2,haydn_quartet_20_1_2_(c)simonetto.mid,cello,midi,267,267,1,8,200,0.38358731020232123,2.6069684095455474,-0.38358731020232123,-0.42962728388856886,0.6507515951326499,0.9981599649322878,0.0377360865845462,0.7684858262426547,0.030094441625820614,0.6934609115077836,0.8749869427328522,0.7684858262426555,1.3012601740350669,0.9999813057037159,0.9995275280364946,1.0,0.4635283635283635,0.3065043065043065,0.20237600237600237,0.13673893673893675,0.09192159192159192,0.0623997623997624,0.04425304425304425,0.032432432432432434,1.0,0.4660153324512847,0.2169703209943261,0.10107476933527965,0.04707716212335545,0.021902213858511852,0.01013995536300605,0.004681382990935347,0.002132445598960621,1.0,0.4604395604395604,0.21045441045441046,0.09414909414909414,0.04158004158004158,0.017285417285417284,0.006771606771606772,0.002851202851202851,0.00098010098010098,1.0,0.4711909711909712,0.22396792396792398,0.10864270864270864,0.05378675378675379,0.02664092664092664,0.014048114048114048,0.007157707157707157,0.0034452034452034453
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,3,haydn_quartet_20_1_3_(c)simonetto.mid,vln I,midi,548,548,1,8,200,0.2085959191555977,4.793957638519626,-0.2085959191555977,-0.5022222011421514,0.6051843230573342,0.9967743641682355,0.027189091548591064,0.6658904227193048,0.014325635790704274,0.6266837399139651,0.6986457747751531,0.6658904227193049,1.5017485848742016,0.9999997814836222,0.999926471901527,1.0,0.5182857534059013,0.39550215650030807,0.31303484630656536,0.2552954063120422,0.2094749092900664,0.17290340247826386,0.14226740603820087,0.1167864722393373,1.0,0.5134146900869243,0.263564755494637,0.13531743817929492,0.06949509759686845,0.03573219677451932,0.01835640851264537,0.009440136441927217,0.004853272807043524,1.0,0.5101937427260902,0.25748613678373383,0.1298487026767988,0.06459916478400766,0.03213527760662696,0.016019716574245224,0.007982474156226467,0.003840624358184432,1.0,0.5179366057369754,0.26946669405079754,0.1416718011912097,0.07467652495378928,0.03991921681385637,0.02134593003354556,0.011597179434517697,0.006455808858766345
Joseph Haydn,haydn,haydn_op20_no1,String Quartet Op. 20 No. 1,Op. 20 No. 1,Classical,3,haydn_quartet_20_1_3_(c)simonetto.mid,vln II,midi,474,474,1,8,200,0.32721404241402713,3.056103560294916,-0.32721404241402713,-0.44741987109228964,0.6392754386407297,0.9988052965130824,0.025929923301357034,0.7486365314546787,0.016679091372724806,0.7016287476219522,0.7868484577367791,0.7486365314546788,1.33576169206824,0.9999985661976794,0.9998761994108075,1.0,0.4783615627096525,0.334580143551663,0.2368418634145445,0.16715221806618816,0.12089770335719734,0.08816204244056207,0.06522318515591255,0.04849693505252226,1.0,0.47269244197662036,0.22344163318196653,0.10561624216213676,0.04988592411500735,0.023585222720125667,0.011145035312155325,0.005280915712902886,0.002510894053909653,1.0,0.4696308277655752,0.21944472525755668,0.10157061326520296,0.046392368418634145,0.02097214436040474,0.009355671761127091,0.0042091332677762355,0.0018840006984587956,1.0,0.47679003041971857,0.22899339221218443,0.11133065590795048,0.054810634954186616,0.027598312670593966,0.01376699046971354,0.006828353750999439,0.0035014842249404933
