composer,composer_id,work_id,work_title,catalogue,period,movement_no,filename,voice,analysis_mode,n_notes,n_intervals,fit_d_min,fit_d_max,n_shuffles,lambda_observed,decay_length_observed,slope_semilog_observed,intercept_semilog_observed,A_observed,r_squared_observed,rmse_log_observed,lambda_null_mean,lambda_null_std,lambda_null_p0,lambda_null_p100,lambda_fit_null_center,decay_length_fit_null_center,r_squared_fit_null_center,r_squared_null_mean,C_observed_0,C_observed_1,C_observed_2,C_observed_3,C_observed_4,C_observed_5,C_observed_6,C_observed_7,C_observed_8,C_null_geometric_mean_0,C_null_geometric_mean_1,C_null_geometric_mean_2,C_null_geometric_mean_3,C_null_geometric_mean_4,C_null_geometric_mean_5,C_null_geometric_mean_6,C_null_geometric_mean_7,C_null_geometric_mean_8,C_null_p0_0,C_null_p0_1,C_null_p0_2,C_null_p0_3,C_null_p0_4,C_null_p0_5,C_null_p0_6,C_null_p0_7,C_null_p0_8,C_null_p100_0,C_null_p100_1,C_null_p100_2,C_null_p100_3,C_null_p100_4,C_null_p100_5,C_null_p100_6,C_null_p100_7,C_null_p100_8
Joseph Haydn,haydn,haydn_op20_no6,String Quartet Op. 20 No. 6,Op. 20 No. 6,Classical,4,haydn_quartet_20_6_4_(c)simonetto.mid,viola,intervals,568,567,1,8,200,0.21326980004279522,4.688896411021803,-0.21326980004279522,-0.10657856794652935,0.8989044203122951,0.9974427567245848,0.024742925394648604,0.32246092870952614,0.023811520387578337,0.2636038817943789,0.4046794234074955,0.32246092870952603,3.10115090222544,0.9999868955770734,0.9999193582989898,1.0,0.7599987222080246,0.5866215180168669,0.45884232047022744,0.37073217480194226,0.30527089189879886,0.2504472271914132,0.20504727830309225,0.16602351137234858,1.0,0.6710378037672582,0.481694848066749,0.34912295876788646,0.25317089793917147,0.18356382473944918,0.1330824703024988,0.09646007252872807,0.06991375007352164,1.0,0.6010094556606185,0.39519550217224636,0.2668796319959111,0.1806797853309481,0.12215691285458727,0.08268591873243036,0.05488755430615896,0.03663429593662152,1.0,0.7230258113979044,0.5511436238180424,0.4226424738052645,0.32445054945054946,0.24935471505238946,0.1916049067211858,0.14791081012011245,0.11402376693074368
Joseph Haydn,haydn,haydn_op20_no6,String Quartet Op. 20 No. 6,Op. 20 No. 6,Classical,4,haydn_quartet_20_6_4_(c)simonetto.mid,cello,intervals,393,392,1,8,200,0.3082239672724264,3.2443940322010763,-0.3082239672724264,-0.15890335588517385,0.8530788000308516,0.9967817831890072,0.040128567918207715,0.3834441750833896,0.03236090677643465,0.28517222502690737,0.4685275374103857,0.3834441750833896,2.6079415596351794,0.9999800867985599,0.9998761532721997,1.0,0.6713474025974026,0.4647862554112554,0.3169642857142857,0.23621482683982684,0.1805871212121212,0.13492965367965368,0.10063582251082251,0.07428300865800866,1.0,0.6250586727629329,0.4206661299427003,0.28662115596180504,0.19569908680479753,0.13353382327963714,0.09112311101719599,0.06218681803362919,0.04242499048008079,1.0,0.5739177489177489,0.3601866883116883,0.2253111471861472,0.14173430735930737,0.08846049783549784,0.055492424242424246,0.034767316017316016,0.021996753246753247,1.0,0.700879329004329,0.520806277056277,0.38927218614718617,0.29189664502164503,0.2202922077922078,0.16563852813852814,0.1244047619047619,0.09326298701298702
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,1,beethoven_quartet_1_1_(c)edwards.mid,vln I,intervals,1901,1900,1,8,200,0.06539354970470976,15.29202810545668,-0.06539354970470976,0.008509354749667578,1.0085456622201086,0.9994990035794734,0.0033545996157418453,0.2826619167593036,0.020400061356650907,0.2405133577200983,0.34288776238053903,0.28266191675930347,3.5377952978771283,0.9999918674199638,0.9999767454688616,1.0,0.9400578966237021,0.8838331719509621,0.8308098491270275,0.7795042154862301,0.7300581088219757,0.6825452401135149,0.6374553406396549,0.5948107470607747,1.0,0.7062238947998862,0.529017505691297,0.3989124549940591,0.3009446157069367,0.22697983983910341,0.1711718443909522,0.1290841813886473,0.09736122280835288,1.0,0.6536946511516224,0.45792052392870586,0.3253044207601389,0.23130505288762762,0.16444919470755168,0.11716415993495564,0.08308288352883496,0.058765519790839514,1.0,0.7468804061698323,0.5844761327199687,0.4599704709349791,0.36175059108387525,0.28464834837148995,0.2240389372663725,0.17614969583052728,0.13823824058593528
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,1,beethoven_quartet_1_1_(c)edwards.mid,vln II,intervals,1403,1402,1,8,200,0.09950982110295906,10.049259348635928,-0.09950982110295906,-0.014479762482083627,0.9856245651253445,0.9994544550041043,0.005326959333288387,0.26789881124920933,0.020223318242555008,0.2155833970618504,0.3337461957890557,0.26789881124920933,3.7327526588752318,0.9999887256933806,0.9999642026824382,1.0,0.8975938867548068,0.8104667725994148,0.7297295629502785,0.6574700585715535,0.5964301692352787,0.5395134292898907,0.49177169950067623,0.4484534333009364,1.0,0.7167294603348596,0.5446632774843465,0.4166495929486001,0.3189555049420991,0.24422940243578925,0.1869740796385181,0.14310435584779346,0.10952590287903873,1.0,0.6540555272725402,0.46505813445231226,0.3332973367684341,0.2397309513892103,0.17249656747041853,0.12417889264281637,0.08936507201884163,0.06387744712361734,1.0,0.7694512580799432,0.6171014537469853,0.496387487594041,0.3999218360305045,0.3228274787491708,0.26069329383995926,0.21046060175971779,0.1696363832708536
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,1,beethoven_quartet_1_1_(c)edwards.mid,viola,intervals,1392,1391,1,8,200,0.09464409308877925,10.565899755222626,-0.09464409308877925,-0.019871532975796205,0.9803246046022798,0.9993443123984895,0.005554744389678177,0.27609751951144346,0.02475026987462798,0.21976260705820289,0.3213957687846639,0.2760975195114435,3.621908671144554,0.9999880559684482,0.9999629140170689,1.0,0.9002169197396963,0.8109485954551344,0.7346682883402506,0.6679226277799373,0.6082947767900058,0.5533940207055952,0.5052526759703919,0.46389686490372356,1.0,0.7110961160678406,0.5359974171133389,0.40655657555590163,0.30860109483372367,0.23431712786792727,0.17796478465498045,0.13516011157960614,0.10262533944150759,1.0,0.6730164800488174,0.4845376767436126,0.35080707517794524,0.2542965990830021,0.18481958881379593,0.1344369490802854,0.09801825636653166,0.0712167567364237,1.0,0.7621437438090103,0.609596713185293,0.4898290137466093,0.3937897842923359,0.3160246845468718,0.25376370376871926,0.20367885847554323,0.16325300197693712
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,1,beethoven_quartet_1_1_(c)edwards.mid,cello,intervals,984,983,1,8,200,0.19674516173530243,5.082717110702742,-0.19674516173530243,-0.04538495023123185,0.9556295412053697,0.9998317037424681,0.005848675016183798,0.30315936877354255,0.023585197642052854,0.26242436065362573,0.3664161001314176,0.3031593687735427,3.2985950724385855,0.9999879059588652,0.9999489413767557,1.0,0.7887999159310635,0.6475388818831441,0.5290311055065153,0.4315952080706179,0.35368011769651114,0.2935435056746532,0.24291088692728036,0.19850147120638925,1.0,0.6852945699017127,0.5019223291463702,0.3708163244381857,0.274203848533765,0.20272397103416306,0.1498082444743551,0.11065086671473487,0.08174182492051503,1.0,0.6363514081546868,0.43620638923917615,0.30207860445565365,0.21070197562000842,0.1464438839848676,0.10180117696511139,0.07092686002522068,0.04927280369903321,1.0,0.7250630517023959,0.5572383354350567,0.43046027742749055,0.3320302648171501,0.2551954602774275,0.195338377469525,0.14952080706179066,0.11531315678856663
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,2,beethoven_quartet_1_2_(c)edwards.mid,vln I,intervals,726,725,1,8,200,0.10703108620520822,9.343079991571077,-0.10703108620520822,0.013295488721007099,1.013384266743929,0.9995748329526054,0.005057800868165143,0.34387299737506877,0.027054719081316438,0.2705022888598117,0.4030777083699791,0.3438729973750688,2.908050377998366,0.9999813587673687,0.9999379707995968,1.0,0.9031790616270984,0.8171505382610148,0.7381615598885793,0.6642851870413321,0.5967607215145123,0.5342361977133133,0.478444307175907,0.4274231458063814,1.0,0.6541330793580474,0.4588459265698984,0.32524742203210494,0.23083775670469975,0.16392861736822525,0.11639965228598369,0.0825993901011476,0.05861018012149564,1.0,0.602759097601815,0.4020427112349118,0.26848171932728054,0.17919371569095932,0.11970722951946947,0.08014281107834796,0.05393876528245591,0.036363212549970284,1.0,0.7106443980839384,0.5359378095826389,0.40848785756187767,0.3116630342303703,0.23710290866850814,0.18173059366052455,0.1391475623827228,0.10625750282630739
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,2,beethoven_quartet_1_2_(c)edwards.mid,vln II,intervals,862,861,1,8,200,0.08749911574302273,11.428686924527476,-0.08749911574302273,-0.0468529558111024,0.9542277009130286,0.9993974570684742,0.004922754681031121,0.29403455896354574,0.027930035889030456,0.2456719077422333,0.37583094546727014,0.29403455896354563,3.400960769798423,0.9999857000572427,0.9999491108191951,1.0,0.8831593137322193,0.7985399375670934,0.7287243535009376,0.6701077063731533,0.6154775403521392,0.5645565588870799,0.5172788697282769,0.47589853691750567,1.0,0.6949769994421905,0.5137408495656033,0.38286371499953253,0.28558892243397443,0.2130233166885274,0.15886245796001008,0.1185037145601618,0.08841377239965192,1.0,0.6296992842454376,0.4213836823334642,0.28731766379028695,0.19768224011684893,0.13635851973061053,0.09431651891244842,0.06493955758845348,0.04476829264944499,1.0,0.7411422970587347,0.5703880229854131,0.443578388440303,0.3461045325631261,0.27032295438883563,0.2121126428008599,0.16596610392855085,0.12976380373993426
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,2,beethoven_quartet_1_2_(c)edwards.mid,viola,intervals,842,841,1,8,200,0.09529290069968963,10.493961172946612,-0.09529290069968963,-0.03134905667410116,0.9691372302107186,0.9994032426927043,0.005335421007260861,0.26196518438237815,0.01967107368734504,0.18867440178448602,0.3213788715752985,0.26196518438237804,3.8173011515161797,0.9999858586768744,0.9999150640458362,1.0,0.8891441468673801,0.8014918197494826,0.7241285003209917,0.6580502704678994,0.5993994720190234,0.5454411980619586,0.4982798874945662,0.4553360912710408,1.0,0.7145777906543687,0.5458122385423216,0.4200986917048355,0.3235830256474099,0.24923627038537535,0.1919498976628296,0.147816575551904,0.11376756437643114,1.0,0.6642772216800389,0.47996176888021397,0.3510324993306675,0.2554028805766911,0.18514456142169097,0.13431271789291255,0.0971266204323456,0.07022377296242238,1.0,0.7865304395139351,0.6464974479000233,0.5366088881595804,0.44456919458430855,0.3692181908734717,0.3057942601501032,0.25301343559006334,0.20875688404858347
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,2,beethoven_quartet_1_2_(c)edwards.mid,cello,intervals,610,609,1,8,200,0.11840656221551756,8.445477862788138,-0.11840656221551756,-0.15368056075358796,0.8575459110831095,0.9905842797141964,0.026450658120421116,0.28136195387566654,0.024069837267813168,0.21140673853219852,0.3611730664951108,0.2813619538756665,3.5541408005785273,0.9999868485648763,0.9999059748405308,1.0,0.8030690819840687,0.6703334973272674,0.5811521218788177,0.5194443369577836,0.4673937678619798,0.42137412175720423,0.3790028800283028,0.33958905699802655,1.0,0.6992574000067787,0.5236006378412014,0.3953668887871581,0.29873976707434585,0.2256701766056841,0.1704370401149235,0.1286895604370437,0.09719732708800302,1.0,0.6419975566746452,0.441904688199623,0.3094565535845573,0.2168036660936092,0.15140325371335703,0.10535596818149154,0.07344348566342916,0.050674125626724006,1.0,0.7581881802753992,0.6109474242817895,0.4933084947015218,0.398626873262171,0.3212033100977883,0.2605181839790825,0.21258036163426405,0.1728790885622523
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,3,beethoven_quartet_1_3_(c)edwards.mid,vln I,intervals,957,956,1,8,200,0.09163472403156597,10.912893671786733,-0.09163472403156597,-0.08669868826496922,0.9169533428154694,0.9982421185895143,0.00881082488485891,0.35972993438362655,0.024333416368939056,0.3020073394189613,0.44473747747606907,0.3597299343836263,2.779863181843442,0.9999817836805757,0.9999574179792031,1.0,0.8524851831597107,0.7559745323747404,0.6896822326855273,0.6315575355804244,0.5786770884742101,0.5303850822317963,0.484820797374985,0.441815279685923,1.0,0.6464232108519989,0.4460970909136033,0.31125032190451196,0.21752658960048218,0.15198550909590372,0.10618347635522886,0.07419607470649282,0.05183764322468501,1.0,0.5891633653901731,0.37303090528337624,0.23879900228088194,0.15357938402849103,0.0980112310093236,0.06303993099554049,0.04069573568446466,0.02603228804026446,1.0,0.6991614535398132,0.5130895057199895,0.37932889606203285,0.28048845553614066,0.20771587235953456,0.1536171764193266,0.11295923312569749,0.08314770600187628
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,3,beethoven_quartet_1_3_(c)edwards.mid,vln II,intervals,686,685,1,8,200,0.1536607708895228,6.507841879297666,-0.1536607708895228,0.018255526058944604,1.0184231768050915,0.9998457952551245,0.004372451648256672,0.4025328110858253,0.022596577179571885,0.3416309528569086,0.4671654680590278,0.4025328110858251,2.4842695364447875,0.9999729414013107,0.9999467959216681,1.0,0.867138991647168,0.7486743092682885,0.6452377528834046,0.5540929748195013,0.4745166729846669,0.4042648679973682,0.34589090338688383,0.2974819501270136,1.0,0.6144768690157487,0.4047267583707598,0.2704586206135293,0.1811840573801326,0.12135240839604375,0.08125556072833284,0.054431152703999536,0.03645418911731287,1.0,0.5564197417898676,0.3372374217330492,0.20984039424321252,0.1314928345163244,0.08299673642610336,0.052295612693515986,0.03300174725384853,0.020840686178394182,1.0,0.6574598153401044,0.4631050574502294,0.32994339943268713,0.23502525021459414,0.16713071288828468,0.11829039271817797,0.08410783301307609,0.059729066722439356
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,3,beethoven_quartet_1_3_(c)edwards.mid,viola,intervals,761,760,1,8,200,0.1838409477026186,5.439484578906771,-0.1838409477026186,-0.23759745317847034,0.7885200434520975,0.9974152687487655,0.021443298569993663,0.32453949416710287,0.027475320788416285,0.26767412049753475,0.40304823475917306,0.32453949416710276,3.0812890818308483,0.999981656742923,0.9999281552812058,1.0,0.681864739623068,0.5453611087564635,0.4442089796841005,0.3701965188889831,0.30908281766550816,0.25834251645898676,0.2196992173151366,0.18608897742363878,1.0,0.6688987821485821,0.47880597055191637,0.3459904062983954,0.25029258984942576,0.1811512325196589,0.13112048970820697,0.09489867788107087,0.06866543502315335,1.0,0.6072589076318838,0.4038844621513944,0.270460710350089,0.1820660619931621,0.12109717159729874,0.08115410697634992,0.05403916249894041,0.035990788618575346,1.0,0.7175623746150152,0.5411969144697805,0.41247421660874234,0.314260687745472,0.2402482269503546,0.1837402164392077,0.14143426294820718,0.10875646350767144
