1	0.0	70753
2	2.0	47384
3	-2.0	47005
4	-5.0	32566
5	5.0	32541
6	-3.0	31543
7	3.0	31499
8	-1.0	24382
9	7.0	24158
10	1.0	24146
11	-7.0	24136
12	-4.0	21807
13	4.0	21402
14	12.0	13454
15	-12.0	13330
16	-10.0	12604
17	10.0	12583
18	-9.0	12236
19	9.0	12097
20	-8.0	10185
21	8.0	10097
22	6.0	8490
23	-6.0	8425
24	14.0	7787
25	-14.0	7662
26	17.0	5445
27	-17.0	5312
28	11.0	5175
29	-11.0	5132
30	15.0	4919
31	-15.0	4851
32	19.0	4022
33	-19.0	3833
34	-13.0	3586
35	13.0	3559
36	-16.0	3476
37	16.0	3362
38	-21.0	1677
39	21.0	1568
40	-22.0	1387
41	22.0	1372
42	-20.0	1354
43	20.0	1349
44	-18.0	1341
45	18.0	1301
46	-24.0	1265
47	24.0	1181
48	23.0	565
49	-23.0	550
50	26.0	490
51	-26.0	482
52	-25.0	244
53	27.0	244
54	25.0	231
55	-27.0	211
56	-29.0	190
57	29.0	181
58	-28.0	164
59	28.0	150
60	31.0	100
61	-31.0	95
62	-30.0	23
63	-32.0	18
64	32.0	18
65	33.0	15
66	30.0	15
67	-33.0	14
68	34.0	9
69	-36.0	9
70	-34.0	8
71	36.0	5
72	35.0	4
73	-37.0	2
74	-35.0	2
75	38.0	2
