1	0.0	248131
2	2.0	168442
3	-2.0	167846
4	-3.0	140808
5	3.0	140331
6	5.0	138166
7	-5.0	137129
8	-1.0	136777
9	1.0	136733
10	4.0	121398
11	-4.0	121039
12	7.0	106691
13	-7.0	106537
14	6.0	75704
15	-6.0	75121
16	-8.0	68979
17	8.0	68614
18	-9.0	67426
19	9.0	67161
20	10.0	59530
21	-10.0	59084
22	12.0	57706
23	-12.0	57164
24	-11.0	41931
25	11.0	41527
26	14.0	38046
27	-14.0	37863
28	-13.0	30878
29	13.0	30559
30	-17.0	29722
31	17.0	29603
32	15.0	29238
33	-15.0	29196
34	-16.0	26391
35	16.0	26048
36	-19.0	24730
37	19.0	24678
38	-18.0	16890
39	21.0	16874
40	-21.0	16599
41	18.0	16571
42	-20.0	15636
43	20.0	15588
44	-24.0	15125
45	24.0	15114
46	-22.0	15028
47	22.0	14926
48	-23.0	10684
49	23.0	10678
50	26.0	10334
51	-26.0	10179
52	25.0	7771
53	-25.0	7764
54	-29.0	7731
55	29.0	7639
56	-27.0	7598
57	27.0	7527
58	-28.0	7045
59	28.0	6825
60	31.0	6230
61	-31.0	6001
62	-30.0	3874
63	33.0	3825
64	30.0	3822
65	-33.0	3796
66	32.0	3402
67	-32.0	3387
68	34.0	3283
69	-34.0	3244
70	-36.0	3125
71	36.0	3044
72	35.0	2136
73	-35.0	2071
74	38.0	1991
75	-38.0	1915
76	-37.0	1426
77	37.0	1335
78	39.0	1262
79	-39.0	1262
80	-40.0	1201
81	-41.0	1200
82	41.0	1194
83	40.0	1160
84	43.0	920
85	-43.0	879
86	42.0	575
87	-42.0	562
88	45.0	549
89	-45.0	521
90	-44.0	453
91	44.0	425
92	-46.0	384
93	46.0	375
94	48.0	296
95	-48.0	275
96	47.0	241
97	-47.0	240
98	50.0	197
99	-50.0	193
100	-49.0	148
101	49.0	132
102	51.0	99
103	-53.0	86
104	53.0	86
105	-51.0	80
106	52.0	78
107	-52.0	70
108	-55.0	49
109	55.0	43
110	-54.0	33
111	-57.0	30
112	54.0	28
113	-56.0	26
114	-58.0	24
115	57.0	23
116	56.0	21
117	58.0	20
118	-60.0	14
119	60.0	9
120	59.0	8
121	-59.0	7
122	-62.0	5
123	61.0	3
124	62.0	3
125	63.0	3
126	67.0	2
127	-65.0	2
128	-63.0	2
129	-64.0	1
130	-69.0	1
