1	0.0	182886
2	2.0	115169
3	-2.0	114183
4	-5.0	83704
5	5.0	83503
6	-3.0	78810
7	3.0	78321
8	1.0	60058
9	-1.0	59894
10	-4.0	58634
11	4.0	58312
12	-7.0	57650
13	7.0	57635
14	9.0	26426
15	-9.0	26190
16	12.0	25020
17	-12.0	24981
18	-10.0	24706
19	10.0	24455
20	8.0	24013
21	-8.0	23991
22	-6.0	22101
23	6.0	22005
24	-14.0	12647
25	14.0	12548
26	-11.0	11098
27	11.0	11022
28	17.0	9331
29	-17.0	9277
30	15.0	8506
31	-15.0	8387
32	-13.0	7127
33	13.0	6966
34	19.0	6841
35	-19.0	6632
36	-16.0	6267
37	16.0	6243
38	21.0	2972
39	-21.0	2915
40	-20.0	2753
41	20.0	2715
42	-24.0	2697
43	24.0	2688
44	-22.0	2683
45	22.0	2596
46	-18.0	2401
47	18.0	2388
48	26.0	1275
49	-26.0	1255
50	-23.0	1238
51	23.0	1195
52	29.0	779
53	-29.0	764
54	-27.0	725
55	27.0	695
56	-25.0	643
57	25.0	641
58	28.0	576
59	-28.0	558
60	31.0	531
61	-31.0	500
62	57.0	489
63	-57.0	450
64	64.0	390
65	-64.0	388
66	-62.0	335
67	-45.0	324
68	67.0	323
69	55.0	319
70	-67.0	319
71	-52.0	314
72	-55.0	312
73	-60.0	308
74	60.0	305
75	52.0	304
76	62.0	301
77	48.0	296
78	-59.0	296
79	45.0	293
80	59.0	278
81	-65.0	275
82	36.0	274
83	65.0	271
84	-43.0	260
85	-36.0	257
86	-50.0	254
87	43.0	254
88	-48.0	246
89	-69.0	244
90	69.0	236
91	50.0	236
92	-41.0	225
93	41.0	215
94	-33.0	203
95	33.0	202
96	32.0	197
97	-32.0	188
98	-34.0	181
99	-53.0	181
100	53.0	168
101	34.0	166
102	54.0	156
103	-54.0	151
104	-30.0	145
105	38.0	139
106	30.0	134
107	-38.0	116
108	40.0	108
109	-35.0	102
110	58.0	100
111	61.0	100
112	35.0	95
113	-58.0	94
114	-40.0	94
115	-61.0	92
116	70.0	85
117	-72.0	80
118	47.0	76
119	-66.0	75
120	-39.0	75
121	39.0	74
122	-70.0	73
123	46.0	71
124	66.0	71
125	72.0	71
126	-47.0	70
127	-46.0	70
128	56.0	68
129	-51.0	61
130	-56.0	60
131	51.0	46
132	49.0	43
133	37.0	43
134	71.0	38
135	-63.0	36
136	-71.0	36
137	63.0	34
138	-74.0	33
139	-37.0	30
140	-49.0	28
141	74.0	24
142	42.0	23
143	44.0	17
144	-44.0	14
145	68.0	10
146	77.0	9
147	-42.0	8
148	-68.0	7
149	75.0	7
150	76.0	7
151	-77.0	5
152	-76.0	4
153	79.0	4
154	-81.0	2
155	-75.0	2
156	-79.0	2
157	73.0	2
158	-73.0	1
