1	0.0	122566
2	-2.0	104535
3	2.0	86482
4	1.0	80618
5	-1.0	74189
6	-3.0	44325
7	3.0	43630
8	5.0	34530
9	4.0	28730
10	-4.0	26128
11	-5.0	25509
12	12.0	23547
13	-7.0	19960
14	-12.0	18829
15	7.0	16249
16	9.0	9663
17	8.0	9195
18	-9.0	7926
19	-8.0	7836
20	-10.0	6499
21	6.0	6309
22	-6.0	5988
23	10.0	5546
24	-11.0	3904
25	-14.0	3302
26	-17.0	2420
27	-19.0	2334
28	11.0	2322
29	16.0	2309
30	-16.0	2297
31	14.0	2262
32	-15.0	2240
33	15.0	2190
34	-24.0	2115
35	17.0	2105
36	-13.0	2061
37	19.0	1982
38	24.0	1968
39	13.0	1702
40	-21.0	1116
41	21.0	1103
42	-20.0	993
43	20.0	896
44	-22.0	856
45	22.0	831
46	-18.0	709
47	-29.0	699
48	28.0	689
49	-26.0	675
50	-28.0	649
51	-31.0	631
52	18.0	621
53	36.0	616
54	-27.0	612
55	26.0	606
56	27.0	605
57	-36.0	589
58	31.0	556
59	29.0	554
60	-23.0	495
61	33.0	351
62	-25.0	351
63	23.0	350
64	-33.0	330
65	-32.0	303
66	32.0	270
67	34.0	269
68	25.0	264
69	-34.0	259
70	-30.0	253
71	30.0	244
72	-41.0	239
73	40.0	235
74	-40.0	230
75	-38.0	206
76	-35.0	203
77	41.0	202
78	43.0	195
79	-39.0	183
80	-43.0	178
81	38.0	177
82	39.0	169
83	48.0	147
84	-48.0	131
85	45.0	108
86	35.0	104
87	-37.0	104
88	-45.0	96
89	37.0	85
90	-46.0	79
91	44.0	67
92	-44.0	66
93	46.0	62
94	42.0	60
95	-42.0	52
96	-47.0	45
97	52.0	44
98	-53.0	42
99	53.0	39
100	-50.0	34
101	47.0	34
102	-52.0	32
103	51.0	31
104	55.0	30
105	50.0	27
106	-55.0	23
107	-49.0	18
108	56.0	18
109	-51.0	17
110	57.0	15
111	49.0	12
112	54.0	12
113	-57.0	11
114	-54.0	10
115	-59.0	10
116	58.0	9
117	-56.0	9
118	64.0	7
119	-58.0	6
120	60.0	6
121	-60.0	6
122	-64.0	4
123	61.0	3
124	-63.0	2
125	63.0	2
126	-120.0	1
127	-61.0	1
128	120.0	1
129	62.0	1
