1	0.0	123411
2	2.0	81173
3	-2.0	81019
4	3.0	59296
5	-3.0	59238
6	5.0	57557
7	-5.0	57239
8	-1.0	47787
9	1.0	47321
10	4.0	43762
11	-4.0	43667
12	-7.0	34810
13	7.0	34636
14	6.0	17352
15	-6.0	17096
16	-8.0	14305
17	-9.0	14217
18	8.0	14048
19	9.0	13929
20	10.0	11158
21	-10.0	11116
22	12.0	9422
23	-12.0	9324
24	11.0	5126
25	-11.0	5109
26	-14.0	4817
27	14.0	4657
28	17.0	3830
29	-17.0	3725
30	19.0	3057
31	-19.0	2914
32	-15.0	2789
33	15.0	2692
34	13.0	2602
35	16.0	2556
36	-16.0	2543
37	-13.0	2530
38	-24.0	1960
39	24.0	1894
40	21.0	1798
41	-21.0	1783
42	22.0	1574
43	-22.0	1520
44	20.0	1267
45	-20.0	1222
46	-18.0	1054
47	-26.0	1054
48	26.0	989
49	23.0	980
50	18.0	977
51	-23.0	969
52	-29.0	721
53	29.0	680
54	-27.0	547
55	25.0	533
56	-28.0	499
57	28.0	499
58	27.0	488
59	-25.0	474
60	31.0	459
61	-31.0	413
62	33.0	175
63	30.0	175
64	-30.0	171
65	-33.0	160
66	-32.0	127
67	32.0	122
68	-36.0	101
69	34.0	95
70	-34.0	94
71	36.0	94
72	35.0	68
73	-35.0	47
74	38.0	27
75	-38.0	24
76	-39.0	12
77	37.0	11
78	-37.0	10
79	-41.0	8
80	41.0	7
81	39.0	6
82	-40.0	6
83	40.0	6
84	43.0	4
85	-45.0	2
86	45.0	1
87	47.0	1
88	-42.0	1
89	-43.0	1
