1	0.0	112300
2	-2.0	60790
3	2.0	60635
4	-5.0	50213
5	5.0	49917
6	3.0	43329
7	-3.0	43040
8	7.0	38374
9	-7.0	38106
10	-12.0	36828
11	12.0	36420
12	4.0	31617
13	-4.0	31538
14	-1.0	28949
15	1.0	28823
16	10.0	20520
17	-10.0	20427
18	9.0	20089
19	-9.0	20059
20	8.0	17188
21	-8.0	17095
22	6.0	14603
23	-6.0	14395
24	-14.0	12839
25	14.0	12592
26	-17.0	9477
27	-11.0	9266
28	11.0	9252
29	17.0	9196
30	15.0	8505
31	-15.0	8448
32	19.0	7358
33	24.0	7269
34	-19.0	7171
35	-24.0	7111
36	-13.0	6511
37	13.0	6474
38	16.0	6449
39	-16.0	6318
40	-21.0	3671
41	21.0	3451
42	22.0	3285
43	-22.0	3260
44	20.0	2906
45	-20.0	2900
46	-18.0	2818
47	18.0	2806
48	26.0	1676
49	-26.0	1620
50	-23.0	1493
51	23.0	1484
52	27.0	893
53	-27.0	838
54	29.0	801
55	-29.0	754
56	25.0	734
57	-25.0	675
58	-28.0	630
59	28.0	630
60	-31.0	562
61	31.0	544
62	-36.0	365
63	36.0	364
64	-33.0	230
65	33.0	217
66	-30.0	188
67	30.0	180
68	-32.0	169
69	32.0	156
70	-34.0	143
71	34.0	132
72	-35.0	63
73	38.0	56
74	35.0	52
75	-38.0	45
76	40.0	35
77	-40.0	30
78	39.0	22
79	-39.0	20
80	-37.0	18
81	-41.0	18
82	41.0	17
83	37.0	14
84	-43.0	10
85	-48.0	8
86	48.0	7
87	42.0	6
88	43.0	6
89	44.0	2
90	-45.0	2
91	-42.0	2
92	-50.0	1
