1	0.0	180706
2	-2.0	101757
3	2.0	101727
4	5.0	86447
5	-5.0	86305
6	3.0	75652
7	-3.0	75492
8	7.0	67410
9	-7.0	66528
10	-1.0	58581
11	1.0	58480
12	4.0	56703
13	-4.0	56423
14	-12.0	43140
15	12.0	43134
16	-9.0	34161
17	9.0	33797
18	-10.0	33025
19	10.0	32820
20	8.0	30374
21	-8.0	30329
22	-6.0	26213
23	6.0	26184
24	-14.0	24041
25	14.0	23813
26	17.0	23175
27	-17.0	23113
28	19.0	19990
29	-19.0	19718
30	11.0	17448
31	-11.0	17215
32	-15.0	16606
33	15.0	16235
34	-16.0	14799
35	16.0	14790
36	-13.0	13208
37	13.0	13201
38	24.0	12656
39	-24.0	12590
40	-21.0	11163
41	21.0	11141
42	22.0	10058
43	-22.0	9789
44	20.0	8381
45	-20.0	8359
46	-26.0	6696
47	26.0	6686
48	-18.0	6565
49	18.0	6444
50	-23.0	5069
51	23.0	5003
52	29.0	4574
53	-29.0	4545
54	-27.0	3674
55	27.0	3620
56	31.0	3556
57	-31.0	3483
58	28.0	3307
59	-28.0	3292
60	-25.0	2980
61	25.0	2926
62	-33.0	1239
63	33.0	1210
64	-36.0	1163
65	-32.0	1161
66	-34.0	1100
67	34.0	1097
68	32.0	1085
69	36.0	1064
70	-30.0	752
71	30.0	743
72	-38.0	448
73	38.0	422
74	35.0	420
75	-35.0	409
76	41.0	255
77	-41.0	253
78	-39.0	233
79	39.0	222
80	-37.0	218
81	37.0	204
82	-43.0	169
83	43.0	166
84	40.0	152
85	-40.0	141
86	44.0	48
87	-45.0	46
88	45.0	43
89	-44.0	43
90	42.0	29
91	-42.0	28
92	46.0	24
93	-46.0	23
94	48.0	21
95	-48.0	15
96	47.0	13
97	-47.0	11
98	-50.0	8
99	50.0	3
100	51.0	2
