1	0.0	11813
2	-5.0	9330
3	5.0	9004
4	-2.0	8647
5	2.0	8489
6	7.0	8089
7	-7.0	7819
8	3.0	6945
9	-3.0	6927
10	12.0	5998
11	-12.0	5863
12	-4.0	5613
13	4.0	5578
14	10.0	5269
15	-10.0	5215
16	9.0	4867
17	-9.0	4788
18	-1.0	4740
19	1.0	4639
20	-8.0	4340
21	8.0	4153
22	14.0	3770
23	-14.0	3675
24	17.0	3384
25	-17.0	3321
26	-6.0	3221
27	6.0	3182
28	-15.0	2899
29	15.0	2768
30	-11.0	2638
31	11.0	2568
32	-19.0	2541
33	19.0	2499
34	16.0	2222
35	13.0	2182
36	-16.0	2148
37	-13.0	2139
38	-21.0	1430
39	-24.0	1369
40	20.0	1339
41	24.0	1330
42	-22.0	1328
43	22.0	1307
44	21.0	1292
45	-20.0	1239
46	-18.0	1115
47	18.0	1053
48	26.0	708
49	-26.0	669
50	23.0	629
51	-23.0	627
52	-25.0	418
53	25.0	399
54	-27.0	393
55	27.0	393
56	-29.0	363
57	29.0	341
58	28.0	291
59	-28.0	288
60	31.0	218
61	-31.0	184
62	30.0	103
63	32.0	97
64	-30.0	90
65	-33.0	79
66	-32.0	78
67	33.0	77
68	-34.0	65
69	34.0	57
70	-36.0	42
71	35.0	36
72	36.0	36
73	-35.0	18
74	-38.0	9
75	-37.0	9
76	38.0	8
77	37.0	7
78	41.0	5
79	-39.0	4
80	-40.0	3
81	40.0	2
82	43.0	2
83	-41.0	2
84	-43.0	2
85	39.0	1
86	44.0	1
87	-42.0	1
