representacion,shuffle,m,mPE_null
alturas_MIDI,21,7,5.816462104563202
alturas_MIDI,22,2,0.8336115832230598
alturas_MIDI,22,3,2.0729896699950503
alturas_MIDI,22,4,3.5229920798693724
alturas_MIDI,22,5,4.929460366966194
alturas_MIDI,22,6,5.695854291559367
alturas_MIDI,22,7,5.8245219554999474
alturas_MIDI,23,2,0.7863586651213328
alturas_MIDI,23,3,2.0316794325722656
alturas_MIDI,23,4,3.534588975369637
alturas_MIDI,23,5,4.971122782549146
alturas_MIDI,23,6,5.677732912839315
alturas_MIDI,23,7,5.832581806436691
alturas_MIDI,24,2,0.7864595015894242
alturas_MIDI,24,3,2.0473844966255776
alturas_MIDI,24,4,3.5714955275264675
alturas_MIDI,24,5,5.029128019940842
alturas_MIDI,24,6,5.711395530325471
alturas_MIDI,24,7,5.832581806436691
alturas_MIDI,25,2,0.8010781433849038
alturas_MIDI,25,3,2.0417907613995845
alturas_MIDI,25,4,3.5113798096992275
alturas_MIDI,25,5,4.924653487667677
alturas_MIDI,25,6,5.6526385237369645
alturas_MIDI,25,7,5.820492030031575
alturas_MIDI,26,2,0.7576660930295107
alturas_MIDI,26,3,1.946968125500069
alturas_MIDI,26,4,3.463285673706165
alturas_MIDI,26,5,4.953946529394393
alturas_MIDI,26,6,5.687817802509396
alturas_MIDI,26,7,5.824521955499947
alturas_MIDI,27,2,0.7680927331994799
alturas_MIDI,27,3,1.979811275308231
alturas_MIDI,27,4,3.4827421219873744
alturas_MIDI,27,5,4.89247036043921
alturas_MIDI,27,6,5.643085373400721
alturas_MIDI,27,7,5.798821332504353
alturas_MIDI,28,2,0.802804041028433
alturas_MIDI,28,3,2.1014146268312137
alturas_MIDI,28,4,3.630566534084543
alturas_MIDI,28,5,5.041626367016564
alturas_MIDI,28,6,5.727015325806812
alturas_MIDI,28,7,5.836611731905063
alturas_MIDI,29,2,0.7859552498421143
alturas_MIDI,29,3,2.0386843201277407
alturas_MIDI,29,4,3.5402468382116528
alturas_MIDI,29,5,4.960415105067536
alturas_MIDI,29,6,5.647103617925707
alturas_MIDI,29,7,5.820492030031574
alturas_MIDI,30,2,0.7774395447998416
alturas_MIDI,30,3,2.0320826665245804
alturas_MIDI,30,4,3.5573871812234845
alturas_MIDI,30,5,4.968376618526803
alturas_MIDI,30,6,5.690319385748109
alturas_MIDI,30,7,5.82855188096832
alturas_MIDI,31,2,0.7443197617022896
alturas_MIDI,31,3,1.9366713604269172
alturas_MIDI,31,4,3.4286401686669334
alturas_MIDI,31,5,4.874675355541947
alturas_MIDI,31,6,5.6179909842983715
alturas_MIDI,31,7,5.808402253626459
alturas_MIDI,32,2,0.7950364718299909
alturas_MIDI,32,3,2.0625093875438028
alturas_MIDI,32,4,3.594103350295878
alturas_MIDI,32,5,4.98510132954499
alturas_MIDI,32,6,5.683267818650573
alturas_MIDI,32,7,5.824521955499947
alturas_MIDI,33,2,0.7766852827796566
alturas_MIDI,33,3,2.025117680876437
alturas_MIDI,33,4,3.5180143870674327
alturas_MIDI,33,5,4.936471883020299
alturas_MIDI,33,6,5.697370952845643
alturas_MIDI,33,7,5.824521955499948
alturas_MIDI,34,2,0.8020936252269826
alturas_MIDI,34,3,2.0628483416558603
alturas_MIDI,34,4,3.57835560156191
alturas_MIDI,34,5,4.9774182078076805
alturas_MIDI,34,6,5.649605201164417
alturas_MIDI,34,7,5.810911108909468
alturas_MIDI,35,2,0.7680259001373962
alturas_MIDI,35,3,1.9718082332138653
alturas_MIDI,35,4,3.409718491993329
alturas_MIDI,35,5,4.854316451394842
alturas_MIDI,35,6,5.66219167407321
alturas_MIDI,35,7,5.828551880968319
alturas_MIDI,36,2,0.747712446043003
alturas_MIDI,36,3,1.9544357776912138
alturas_MIDI,36,4,3.4342054975122456
alturas_MIDI,36,5,4.890538287676848
alturas_MIDI,36,6,5.6958542915593675
alturas_MIDI,36,7,5.832581806436691
alturas_MIDI,37,2,0.7766852827796566
alturas_MIDI,37,3,2.010313120854461
alturas_MIDI,37,4,3.4760685083683027
alturas_MIDI,37,5,4.881226983419582
alturas_MIDI,37,6,5.6375504675894605
alturas_MIDI,37,7,5.812432179094831
alturas_MIDI,38,2,0.777489815171351
alturas_MIDI,38,3,2.0331327086809425
alturas_MIDI,38,4,3.540282389818922
alturas_MIDI,38,5,4.960479591677282
alturas_MIDI,38,6,5.641568712114449
alturas_MIDI,38,7,5.804372328158086
alturas_MIDI,39,2,0.8033112687626439
alturas_MIDI,39,3,2.0654070560544437
alturas_MIDI,39,4,3.6088066683802675
alturas_MIDI,39,5,5.016902567564014
alturas_MIDI,39,6,5.710410608373034
alturas_MIDI,39,7,5.8245219554999474
alturas_MIDI,40,2,0.8032098373443972
alturas_MIDI,40,3,2.045628337834775
alturas_MIDI,40,4,3.5472723406071527
alturas_MIDI,40,5,5.003692190813157
alturas_MIDI,40,6,5.719963758709279
alturas_MIDI,40,7,5.832581806436691
alturas_MIDI,41,2,0.7582492758636274
alturas_MIDI,41,3,1.975497079125265
alturas_MIDI,41,4,3.4825604837432302
alturas_MIDI,41,5,4.979730733876848
alturas_MIDI,41,6,5.6888027244618335
alturas_MIDI,41,7,5.828551880968319
alturas_MIDI,42,2,0.7852490056219685
alturas_MIDI,42,3,2.00712974583568
alturas_MIDI,42,4,3.479861329970778
alturas_MIDI,42,5,4.9349931190028125
alturas_MIDI,42,6,5.680766235411864
alturas_MIDI,42,7,5.820492030031575
alturas_MIDI,43,2,0.7107990163953897
alturas_MIDI,43,3,1.8957253141190402
alturas_MIDI,43,4,3.3888434277729362
alturas_MIDI,43,5,4.8412682310124655
alturas_MIDI,43,6,5.602371188817029
alturas_MIDI,43,7,5.81243217909483
alturas_MIDI,44,2,0.794631894047021
alturas_MIDI,44,3,2.059479762811468
alturas_MIDI,44,4,3.5647296717056336
alturas_MIDI,44,5,4.987757839142816
alturas_MIDI,44,6,5.715945514184293
alturas_MIDI,44,7,5.836611731905063
alturas_MIDI,45,2,0.724466299644938
alturas_MIDI,45,3,1.9394885211771216
alturas_MIDI,45,4,3.4064826878503762
alturas_MIDI,45,5,4.842058921065984
alturas_MIDI,45,6,5.643085373400722
alturas_MIDI,45,7,5.796312477221343
alturas_MIDI,46,2,0.7855180912083524
alturas_MIDI,46,3,2.030430150570588
alturas_MIDI,46,4,3.5498107190138954
alturas_MIDI,46,5,5.006394952131661
alturas_MIDI,46,6,5.6863011412231215
alturas_MIDI,46,7,5.832581806436691
alturas_MIDI,47,2,0.794631894047021
alturas_MIDI,47,3,2.023088643025673
alturas_MIDI,47,4,3.5146010711614877
alturas_MIDI,47,5,4.915494557836363
alturas_MIDI,47,6,5.660675012786937
alturas_MIDI,47,7,5.800342402689714
alturas_MIDI,48,2,0.7581159972145048
alturas_MIDI,48,3,1.964517973743787
alturas_MIDI,48,4,3.438234262813206
alturas_MIDI,48,5,4.883028647059826
alturas_MIDI,48,6,5.6702281631231815
alturas_MIDI,48,7,5.828551880968319
alturas_MIDI,49,2,0.7857535005343039
alturas_MIDI,49,3,2.033170691876137
alturas_MIDI,49,4,3.5299726218957814
alturas_MIDI,49,5,4.923284026077973
alturas_MIDI,49,6,5.663176596025648
alturas_MIDI,49,7,5.820492030031575
alturas_MIDI,50,2,0.7949016250169262
alturas_MIDI,50,3,2.0363163194072627
alturas_MIDI,50,4,3.561856089261116
alturas_MIDI,50,5,4.9905557519088966
alturas_MIDI,50,6,5.713443930945582
alturas_MIDI,50,7,5.828551880968319
alturas_MIDI,51,2,0.7864595015894242
alturas_MIDI,51,3,2.006497375855538
alturas_MIDI,51,4,3.4427704930198733
alturas_MIDI,51,5,4.83337537387672
alturas_MIDI,51,6,5.5872831326695245
alturas_MIDI,51,7,5.792282551752971
alturas_MIDI,52,2,0.8032774590745109
alturas_MIDI,52,3,2.058050548787054
alturas_MIDI,52,4,3.569401879911588
alturas_MIDI,52,5,4.998517265368161
alturas_MIDI,52,6,5.694337630273094
alturas_MIDI,52,7,5.820492030031576
alturas_MIDI,53,2,0.7859552498421143
alturas_MIDI,53,3,1.9957223736522296
alturas_MIDI,53,4,3.4791488112201385
alturas_MIDI,53,5,4.936886180887445
alturas_MIDI,53,6,5.682282896698137
alturas_MIDI,53,7,5.836611731905063
alturas_MIDI,54,2,0.8032098373443972
alturas_MIDI,54,3,2.0346876799311038
alturas_MIDI,54,4,3.5513753040512923
alturas_MIDI,54,5,4.935839618920504
alturas_MIDI,54,6,5.665678179264358
alturas_MIDI,54,7,5.812432179094832
alturas_MIDI,55,2,0.7861233530412814
alturas_MIDI,55,3,1.98808886560801
alturas_MIDI,55,4,3.4331190806499285
alturas_MIDI,55,5,4.887435402259835
alturas_MIDI,55,6,5.6471036179257075
alturas_MIDI,55,7,5.804372328158087
alturas_MIDI,56,2,0.7863586651213328
alturas_MIDI,56,3,2.0289669767995218
alturas_MIDI,56,4,3.515968467704958
alturas_MIDI,56,5,4.9366398671175205
alturas_MIDI,56,6,5.650136940498252
alturas_MIDI,56,7,5.816462104563203
alturas_MIDI,57,2,0.7862578217142757
alturas_MIDI,57,3,2.06940180793657
alturas_MIDI,57,4,3.61982177004759
alturas_MIDI,57,5,5.032300888990663
alturas_MIDI,57,6,5.701389197370627
alturas_MIDI,57,7,5.824521955499947
alturas_MIDI,58,2,0.7861233530412814
alturas_MIDI,58,3,2.055682702515885
alturas_MIDI,58,4,3.5956486218347297
alturas_MIDI,58,5,5.000551399715372
alturas_MIDI,58,6,5.667194840550633
alturas_MIDI,58,7,5.828551880968319
alturas_MIDI,59,2,0.7366343045455909
alturas_MIDI,59,3,1.9207681918173036
alturas_MIDI,59,4,3.3669769246828634
alturas_MIDI,59,5,4.834633107144734
alturas_MIDI,59,6,5.675763068934441
alturas_MIDI,59,7,5.8245219554999474
alturas_MIDI,60,2,0.7579993685387232
alturas_MIDI,60,3,1.9439225652288952
alturas_MIDI,60,4,3.406040426262462
alturas_MIDI,60,5,4.881316307138419
alturas_MIDI,60,6,5.682282896698137
alturas_MIDI,60,7,5.832581806436691
alturas_MIDI,61,2,0.7478121133069852
alturas_MIDI,61,3,1.9886553781029308
alturas_MIDI,61,4,3.4781706385459774
alturas_MIDI,61,5,4.9263140788453414
alturas_MIDI,61,6,5.660675012786935
alturas_MIDI,61,7,5.812432179094831
alturas_MIDI,62,2,0.7578494038604892
alturas_MIDI,62,3,1.9965365339652428
alturas_MIDI,62,4,3.4833159315193525
alturas_MIDI,62,5,4.912121626737289
alturas_MIDI,62,6,5.661206752120774
alturas_MIDI,62,7,5.8245219554999474
alturas_MIDI,63,2,0.7680259001373962
alturas_MIDI,63,3,1.9841433615342368
alturas_MIDI,63,4,3.469525217075495
alturas_MIDI,63,5,4.925201925071703
alturas_MIDI,63,6,5.683799557984412
alturas_MIDI,63,7,5.824521955499948
alturas_MIDI,64,2,0.7773557570263161
alturas_MIDI,64,3,2.0499250345769595
alturas_MIDI,64,4,3.577484276927216
alturas_MIDI,64,5,5.028262179937124
alturas_MIDI,64,6,5.664693257311921
alturas_MIDI,64,7,5.8245219554999474
alturas_MIDI,65,2,0.794631894047021
alturas_MIDI,65,3,2.0325799750145594
alturas_MIDI,65,4,3.512066374256463
alturas_MIDI,65,5,4.909259558067137
alturas_MIDI,65,6,5.648419637272727
alturas_MIDI,65,7,5.820492030031575
alturas_MIDI,66,2,0.7774395447998416
alturas_MIDI,66,3,1.9982542010984576
alturas_MIDI,66,4,3.5124778106763728
alturas_MIDI,66,5,4.9742956515989665
alturas_MIDI,66,6,5.663708335359483
alturas_MIDI,66,7,5.820492030031575
alturas_MIDI,67,2,0.7578494038604892
alturas_MIDI,67,3,1.9797952341352794
alturas_MIDI,67,4,3.440625760908648
alturas_MIDI,67,5,4.854321948417911
alturas_MIDI,67,6,5.695854291559368
alturas_MIDI,67,7,5.820492030031574
alturas_MIDI,68,2,0.766922716737933
alturas_MIDI,68,3,2.001314289958578
alturas_MIDI,68,4,3.498908613490865
alturas_MIDI,68,5,4.928556621281705
alturas_MIDI,68,6,5.683799557984412
alturas_MIDI,68,7,5.828551880968319
alturas_MIDI,69,2,0.8403827992511657
alturas_MIDI,69,3,2.081365713817011
alturas_MIDI,69,4,3.5655159476500313
alturas_MIDI,69,5,4.972053109162606
alturas_MIDI,69,6,5.660143273453101
alturas_MIDI,69,7,5.8043723281580855
alturas_MIDI,70,2,0.8023643007034174
alturas_MIDI,70,3,2.037930850348554
alturas_MIDI,70,4,3.5198297999137984
alturas_MIDI,70,5,4.961727320890435
alturas_MIDI,70,6,5.70639236384805
alturas_MIDI,70,7,5.828551880968319
alturas_MIDI,71,2,0.7680259001373962
alturas_MIDI,71,3,2.0143271141408174
alturas_MIDI,71,4,3.5402095049121916
alturas_MIDI,71,5,4.994180493800965
alturas_MIDI,71,6,5.68728606317556
alturas_MIDI,71,7,5.823000885314586
alturas_MIDI,72,2,0.7857535005343039
alturas_MIDI,72,3,1.9646621414245033
alturas_MIDI,72,4,3.471170323386469
alturas_MIDI,72,5,4.947413136405828
alturas_MIDI,72,6,5.671213085075619
alturas_MIDI,72,7,5.810911108909469
alturas_MIDI,73,2,0.7933668654870227
alturas_MIDI,73,3,2.066663762742947
alturas_MIDI,73,4,3.5912122684847945
alturas_MIDI,73,5,5.029258098357287
alturas_MIDI,73,6,5.692820968986819
alturas_MIDI,73,7,5.828551880968319
alturas_MIDI,74,2,0.7579993685387232
alturas_MIDI,74,3,1.9682109270283485
alturas_MIDI,74,4,3.412193614512664
alturas_MIDI,74,5,4.814050078330567
alturas_MIDI,74,6,5.581295044239668
alturas_MIDI,74,7,5.806881183441096
alturas_MIDI,75,2,0.7950364718299909
alturas_MIDI,75,3,2.046758496965455
alturas_MIDI,75,4,3.562842347554291
alturas_MIDI,75,5,4.9877760740318875
alturas_MIDI,75,6,5.707909025134323
alturas_MIDI,75,7,5.824521955499947
alturas_MIDI,76,2,0.7474798630339606
alturas_MIDI,76,3,1.9704809777931622
alturas_MIDI,76,4,3.458984619962102
alturas_MIDI,76,5,4.92172549648515
alturas_MIDI,76,6,5.643085373400721
alturas_MIDI,76,7,5.808402253626459
alturas_MIDI,77,2,0.7355739201430731
alturas_MIDI,77,3,1.9454369626911499
alturas_MIDI,77,4,3.419675177617308
alturas_MIDI,77,5,4.889929755489189
alturas_MIDI,77,6,5.658173429548226
alturas_MIDI,77,7,5.820492030031574
alturas_MIDI,78,2,0.7949859057334088
alturas_MIDI,78,3,2.023979489134556
alturas_MIDI,78,4,3.5207857134327893
alturas_MIDI,78,5,4.913712234282149
alturas_MIDI,78,6,5.64862027921198
alturas_MIDI,78,7,5.812432179094831
alturas_MIDI,79,2,0.7761486829151168
alturas_MIDI,79,3,2.0251143242313603
alturas_MIDI,79,4,3.5469827202221738
alturas_MIDI,79,5,4.963691471604831
alturas_MIDI,79,6,5.732018492284235
alturas_MIDI,79,7,5.828551880968319
alturas_MIDI,80,2,0.758199297778235
alturas_MIDI,80,3,1.9802025903013054
alturas_MIDI,80,4,3.4701473143293846
alturas_MIDI,80,5,4.9020013975374335
alturas_MIDI,80,6,5.641568712114449
alturas_MIDI,80,7,5.806881183441097
alturas_MIDI,81,2,0.8032774590745109
alturas_MIDI,81,3,2.0532993334959695
alturas_MIDI,81,4,3.561631803885866
alturas_MIDI,81,5,4.966934324287459
alturas_MIDI,81,6,5.665224996645761
alturas_MIDI,81,7,5.827030810782958
alturas_MIDI,82,2,0.7363692793555174
alturas_MIDI,82,3,1.8794394224844524
alturas_MIDI,82,4,3.3285948466787834
alturas_MIDI,82,5,4.789274530134277
alturas_MIDI,82,6,5.630498900491929
alturas_MIDI,82,7,5.8245219554999474
alturas_MIDI,83,2,0.7366343045455909
alturas_MIDI,83,3,1.979496006603986
alturas_MIDI,83,4,3.4752091039188313
alturas_MIDI,83,5,4.927449964531127
alturas_MIDI,83,6,5.714428852898019
alturas_MIDI,83,7,5.832581806436691
alturas_MIDI,84,2,0.7838354937735461
alturas_MIDI,84,3,2.006162554998474
alturas_MIDI,84,4,3.4894142584893544
alturas_MIDI,84,5,4.948595273812284
alturas_MIDI,84,6,5.678264652173152
alturas_MIDI,84,7,5.828551880968319
alturas_MIDI,85,2,0.7930124608610023
alturas_MIDI,85,3,2.063854488779141
alturas_MIDI,85,4,3.5948281181847057
alturas_MIDI,85,5,4.977670018600672
alturas_MIDI,85,6,5.683799557984413
alturas_MIDI,85,7,5.82855188096832
alturas_MIDI,86,2,0.8253374373567911
alturas_MIDI,86,3,2.0671716734640966
alturas_MIDI,86,4,3.5611789868783355
alturas_MIDI,86,5,4.98210335472965
alturas_MIDI,86,6,5.6943376302730915
alturas_MIDI,86,7,5.820492030031575
alturas_MIDI,87,2,0.7862578217142757
alturas_MIDI,87,3,2.0159456258631097
alturas_MIDI,87,4,3.501614474020789
alturas_MIDI,87,5,4.950455927039205
alturas_MIDI,87,6,5.713443930945582
alturas_MIDI,87,7,5.832581806436691
alturas_MIDI,88,2,0.8188732951921205
alturas_MIDI,88,3,2.05354081797341
alturas_MIDI,88,4,3.545744756058784
alturas_MIDI,88,5,4.908348571539705
alturas_MIDI,88,6,5.628529056587054
alturas_MIDI,88,7,5.820492030031574
alturas_MIDI,89,2,0.7772384461176127
alturas_MIDI,89,3,1.9939872655219177
alturas_MIDI,89,4,3.5074596646310687
alturas_MIDI,89,5,4.975911426958593
alturas_MIDI,89,6,5.670759902457016
alturas_MIDI,89,7,5.816462104563203
alturas_MIDI,90,2,0.7859552498421143
alturas_MIDI,90,3,1.9990799363544118
alturas_MIDI,90,4,3.4720854722925867
alturas_MIDI,90,5,4.866220109345871
alturas_MIDI,90,6,5.6270123953007785
alturas_MIDI,90,7,5.804372328158087
alturas_MIDI,91,2,0.7864258902042838
alturas_MIDI,91,3,2.0119406883471838
alturas_MIDI,91,4,3.520253987106664
alturas_MIDI,91,5,5.000247840178642
alturas_MIDI,91,6,5.674246407648167
alturas_MIDI,91,7,5.824521955499947
alturas_MIDI,92,2,0.7676248381103863
alturas_MIDI,92,3,2.005152891246592
alturas_MIDI,92,4,3.5157648630968965
alturas_MIDI,92,5,5.00660051120398
alturas_MIDI,92,6,5.703359041275501
alturas_MIDI,92,7,5.824521955499948
alturas_MIDI,93,2,0.7677919605529111
alturas_MIDI,93,3,2.0242833296315834
alturas_MIDI,93,4,3.5023939095573318
alturas_MIDI,93,5,4.888747618082733
alturas_MIDI,93,6,5.64611869597327
alturas_MIDI,93,7,5.820492030031575
alturas_MIDI,94,2,0.8189753286230492
alturas_MIDI,94,3,2.091477877467095
alturas_MIDI,94,4,3.591017694985405
alturas_MIDI,94,5,5.0102587669507095
alturas_MIDI,94,6,5.691836047034382
alturas_MIDI,94,7,5.816462104563203
alturas_MIDI,95,2,0.7942272041706335
alturas_MIDI,95,3,2.0213088243925563
alturas_MIDI,95,4,3.5353698204354442
alturas_MIDI,95,5,5.001470732282702
alturas_MIDI,95,6,5.702374119323064
alturas_MIDI,95,7,5.8245219554999474
alturas_MIDI,96,2,0.7855180912083524
alturas_MIDI,96,3,2.0259761875968376
alturas_MIDI,96,4,3.53054065997587
alturas_MIDI,96,5,4.941294371990088
alturas_MIDI,96,6,5.693352708320655
alturas_MIDI,96,7,5.820492030031576
alturas_MIDI,97,2,0.7676248381103863
alturas_MIDI,97,3,1.9975211291916637
alturas_MIDI,97,4,3.5327021724627214
alturas_MIDI,97,5,4.949177225070973
alturas_MIDI,97,6,5.663176596025647
alturas_MIDI,97,7,5.8245219554999474
alturas_MIDI,98,2,0.7772384461176127
alturas_MIDI,98,3,1.9726587263606346
alturas_MIDI,98,4,3.4081293325244912
alturas_MIDI,98,5,4.8372433650218944
alturas_MIDI,98,6,5.701389197370628
alturas_MIDI,98,7,5.8245219554999474
alturas_MIDI,99,2,0.802804041028433
alturas_MIDI,99,3,2.0401165952769174
alturas_MIDI,99,4,3.536864488126138
alturas_MIDI,99,5,5.001956118979615
alturas_MIDI,99,6,5.71139553032547
alturas_MIDI,99,7,5.836611731905063
alturas_MIDI,100,2,0.7680259001373962
alturas_MIDI,100,3,1.981241587717146
alturas_MIDI,100,4,3.471919218938442
alturas_MIDI,100,5,4.972383249628306
alturas_MIDI,100,6,5.737553398095496
alturas_MIDI,100,7,5.836611731905063
alturas_MIDI,101,2,0.8033112687626439
alturas_MIDI,101,3,2.0804913528457956
alturas_MIDI,101,4,3.606159399894927
alturas_MIDI,101,5,5.05627069196687
alturas_MIDI,101,6,5.724966925186702
alturas_MIDI,101,7,5.82855188096832
alturas_MIDI,102,2,0.768126148594298
alturas_MIDI,102,3,1.9979796417722953
alturas_MIDI,102,4,3.520866224486248
alturas_MIDI,102,5,4.950270038758588
alturas_MIDI,102,6,5.671744824409456
alturas_MIDI,102,7,5.8245219554999474
alturas_MIDI,103,2,0.7775065715798
alturas_MIDI,103,3,2.0059563909305416
alturas_MIDI,103,4,3.5134564609981647
alturas_MIDI,103,5,4.980066371365612
alturas_MIDI,103,6,5.735051814856784
alturas_MIDI,103,7,5.836611731905063
alturas_MIDI,104,2,0.8031083988636237
alturas_MIDI,104,3,2.0906747681881273
alturas_MIDI,104,4,3.610350338124443
alturas_MIDI,104,5,5.052715933707612
alturas_MIDI,104,6,5.695854291559367
alturas_MIDI,104,7,5.816462104563204
alturas_MIDI,105,2,0.7862578217142757
alturas_MIDI,105,3,2.022163473187151
alturas_MIDI,105,4,3.5273218979476213
alturas_MIDI,105,5,4.981927024592534
alturas_MIDI,105,6,5.668711501836906
alturas_MIDI,105,7,5.806881183441097
alturas_MIDI,106,2,0.7773557570263161
alturas_MIDI,106,3,2.0044461764587522
alturas_MIDI,106,4,3.4932777518020197
alturas_MIDI,106,5,4.963950523240764
alturas_MIDI,106,6,5.687817802509396
alturas_MIDI,106,7,5.8285518809683206
alturas_MIDI,107,2,0.8540673470845201
alturas_MIDI,107,3,2.126500137442207
alturas_MIDI,107,4,3.658585186080916
alturas_MIDI,107,5,5.0182665321306485
alturas_MIDI,107,6,5.688802724461834
alturas_MIDI,107,7,5.832581806436691
alturas_MIDI,108,2,0.7949016250169262
alturas_MIDI,108,3,2.0352263366382983
alturas_MIDI,108,4,3.5312390688833792
alturas_MIDI,108,5,5.003222083081842
alturas_MIDI,108,6,5.702374119323063
alturas_MIDI,108,7,5.824521955499947
alturas_MIDI,109,2,0.7864595015894242
alturas_MIDI,109,3,2.0239587440142697
alturas_MIDI,109,4,3.5218994052924595
alturas_MIDI,109,5,4.991550565132103
