1	0.0	99089
2	2.0	61400
3	-2.0	60968
4	-5.0	53366
5	5.0	52878
6	3.0	48013
7	-3.0	47739
8	7.0	40746
9	-7.0	40652
10	1.0	37029
11	-1.0	36890
12	-4.0	35286
13	4.0	35110
14	-12.0	26674
15	12.0	26442
16	10.0	22549
17	-9.0	22541
18	-10.0	22227
19	9.0	22090
20	8.0	21106
21	-8.0	20880
22	-6.0	17928
23	6.0	17923
24	-17.0	16955
25	17.0	16931
26	14.0	16558
27	-14.0	16321
28	-19.0	15658
29	19.0	15455
30	15.0	12359
31	-15.0	12054
32	-11.0	11521
33	11.0	11514
34	-16.0	11057
35	-24.0	11012
36	16.0	10966
37	24.0	10572
38	-21.0	9920
39	21.0	9608
40	22.0	9254
41	-22.0	9230
42	13.0	8954
43	-13.0	8771
44	20.0	7348
45	-20.0	7344
46	-26.0	6639
47	26.0	6611
48	-18.0	6000
49	18.0	5777
50	29.0	5303
51	-29.0	5170
52	23.0	5127
53	-23.0	5044
54	27.0	4477
55	-27.0	4323
56	31.0	4142
57	-31.0	4030
58	28.0	3857
59	-28.0	3772
60	25.0	3326
61	-25.0	3324
62	33.0	2048
63	-33.0	2042
64	34.0	1597
65	-34.0	1487
66	32.0	1485
67	36.0	1475
68	-32.0	1461
69	-36.0	1445
70	30.0	1373
71	-30.0	1362
72	35.0	730
73	-35.0	701
74	-38.0	689
75	38.0	653
76	-41.0	407
77	41.0	387
78	-40.0	380
79	40.0	375
80	-37.0	309
81	37.0	289
82	-39.0	271
83	39.0	264
84	43.0	224
85	-43.0	223
86	45.0	88
87	-45.0	80
88	-48.0	38
89	48.0	38
90	-42.0	37
91	-46.0	35
92	46.0	33
93	-44.0	33
94	44.0	29
95	42.0	28
96	-47.0	28
97	47.0	19
98	-50.0	11
99	50.0	6
100	51.0	4
101	52.0	2
102	-52.0	2
103	-51.0	1
104	53.0	1
