1	0.0	4767
2	-3.0	1828
3	-2.0	1815
4	2.0	1659
5	1.0	1642
6	-1.0	1596
7	3.0	1511
8	5.0	1139
9	-4.0	1098
10	4.0	966
11	-5.0	910
12	7.0	718
13	-7.0	700
14	9.0	648
15	-9.0	620
16	6.0	551
17	-6.0	549
18	8.0	547
19	-12.0	534
20	12.0	534
21	-8.0	444
22	10.0	333
23	-10.0	298
24	-15.0	182
25	-17.0	181
26	15.0	180
27	-19.0	171
28	17.0	170
29	14.0	163
30	-11.0	158
31	11.0	147
32	-14.0	139
33	16.0	125
34	13.0	120
35	-16.0	116
36	-13.0	102
37	19.0	100
38	24.0	87
39	-21.0	85
40	-24.0	83
41	20.0	78
42	18.0	77
43	21.0	75
44	-20.0	69
45	-18.0	61
46	22.0	55
47	-22.0	54
48	27.0	39
49	26.0	34
50	-28.0	33
51	-31.0	33
52	-29.0	33
53	-27.0	31
54	-26.0	27
55	29.0	26
56	-23.0	25
57	28.0	24
58	31.0	23
59	23.0	23
60	36.0	15
61	25.0	12
62	-25.0	12
63	30.0	11
64	32.0	11
65	34.0	11
66	-33.0	9
67	-30.0	9
68	-32.0	8
69	-34.0	8
70	-39.0	8
71	33.0	7
72	-40.0	7
73	-36.0	7
74	-35.0	6
75	43.0	5
76	-43.0	5
77	39.0	4
78	40.0	4
79	-41.0	4
80	42.0	3
81	35.0	3
82	37.0	2
83	-48.0	2
84	38.0	2
85	-46.0	2
86	41.0	2
87	46.0	1
88	-38.0	1
89	45.0	1
90	-64.0	1
91	-47.0	1
