1	-2.0	1923
2	0.0	1714
3	2.0	1647
4	1.0	1261
5	-1.0	1232
6	5.0	751
7	3.0	695
8	-3.0	566
9	-7.0	508
10	7.0	496
11	4.0	485
12	-12.0	457
13	-5.0	445
14	12.0	443
15	-4.0	400
16	9.0	333
17	-9.0	262
18	19.0	245
19	-17.0	242
20	-8.0	235
21	-19.0	232
22	8.0	192
23	-10.0	186
24	14.0	175
25	-24.0	168
26	17.0	164
27	24.0	158
28	-15.0	153
29	10.0	138
30	15.0	135
31	-16.0	127
32	16.0	126
33	-6.0	112
34	-14.0	111
35	6.0	109
36	21.0	100
37	20.0	94
38	-20.0	90
39	-22.0	88
40	22.0	88
41	26.0	74
42	-21.0	71
43	-29.0	68
44	-11.0	63
45	-27.0	62
46	-28.0	58
47	28.0	58
48	-26.0	50
49	27.0	50
50	13.0	49
51	29.0	47
52	18.0	45
53	31.0	42
54	-23.0	41
55	-31.0	40
56	-18.0	38
57	11.0	35
58	-25.0	34
59	-13.0	31
60	23.0	20
61	-32.0	19
62	25.0	18
63	38.0	15
64	-30.0	15
65	36.0	13
66	-36.0	12
67	33.0	11
68	-40.0	11
69	32.0	10
70	-35.0	10
71	-34.0	9
72	-33.0	9
73	40.0	7
74	-38.0	6
75	39.0	5
76	35.0	5
77	30.0	4
78	-43.0	4
79	37.0	3
80	34.0	2
81	46.0	1
82	42.0	1
83	45.0	1
84	-39.0	1
85	43.0	1
86	-45.0	1
87	41.0	1
