1	0.0	74740
2	-2.0	41287
3	2.0	33205
4	1.0	32440
5	-1.0	29620
6	3.0	20437
7	-3.0	19144
8	5.0	16527
9	4.0	14127
10	-5.0	13573
11	-4.0	12656
12	12.0	9099
13	-7.0	8650
14	-12.0	8276
15	7.0	7955
16	9.0	4714
17	8.0	4327
18	-8.0	3965
19	-9.0	3729
20	-6.0	2902
21	6.0	2801
22	-10.0	2383
23	10.0	2373
24	-11.0	1526
25	-14.0	1009
26	11.0	947
27	-17.0	875
28	14.0	758
29	16.0	743
30	-13.0	716
31	15.0	675
32	-19.0	672
33	-15.0	663
34	-16.0	652
35	13.0	646
36	17.0	610
37	-24.0	570
38	24.0	535
39	19.0	534
40	-20.0	262
41	21.0	245
42	-21.0	243
43	20.0	194
44	-22.0	161
45	-23.0	150
46	22.0	144
47	-18.0	141
48	31.0	139
49	18.0	136
50	27.0	136
51	-36.0	135
52	-31.0	128
53	-29.0	123
54	-26.0	106
55	-28.0	99
56	28.0	96
57	26.0	89
58	-27.0	86
59	36.0	76
60	29.0	70
61	23.0	64
62	-25.0	63
63	33.0	61
64	25.0	54
65	-33.0	47
66	-32.0	44
67	32.0	36
68	-43.0	36
69	-35.0	29
70	-38.0	25
71	40.0	22
72	34.0	21
73	-30.0	21
74	-34.0	20
75	-40.0	19
76	43.0	18
77	-48.0	17
78	30.0	17
79	-46.0	17
80	38.0	16
81	-41.0	15
82	39.0	14
83	35.0	13
84	-44.0	13
85	44.0	9
86	-55.0	8
87	-37.0	8
88	37.0	6
89	-39.0	6
90	47.0	5
91	45.0	4
92	52.0	3
93	48.0	3
94	46.0	2
95	42.0	2
96	-49.0	2
97	-65.0	2
98	-45.0	2
99	-60.0	2
100	-52.0	2
101	41.0	2
102	-53.0	1
103	49.0	1
104	-51.0	1
105	-47.0	1
