1	0.0	119347
2	-2.0	70082
3	2.0	69797
4	-3.0	35302
5	3.0	35188
6	1.0	30639
7	-1.0	30625
8	-5.0	22229
9	5.0	22186
10	4.0	22020
11	-4.0	21785
12	-7.0	7006
13	7.0	6967
14	6.0	2994
15	-6.0	2902
16	9.0	1000
17	8.0	998
18	-9.0	974
19	-8.0	971
20	-10.0	403
21	10.0	367
22	-12.0	89
23	-11.0	81
24	11.0	76
25	12.0	76
26	14.0	5
27	-14.0	5
28	-17.0	2
29	-16.0	1
30	-15.0	1
31	17.0	1
32	-13.0	1
