1	0.0	1302
2	2.0	560
3	-2.0	556
4	1.0	286
5	-1.0	254
6	-7.0	207
7	7.0	160
8	5.0	152
9	-3.0	147
10	-5.0	113
11	3.0	107
12	4.0	98
13	-4.0	95
14	12.0	62
15	-12.0	58
16	-10.0	17
17	9.0	17
18	8.0	16
19	-8.0	14
20	14.0	13
21	17.0	13
22	10.0	12
23	-6.0	11
24	-11.0	10
25	-15.0	9
26	-14.0	9
27	-17.0	9
28	-9.0	8
29	13.0	8
30	6.0	8
31	-13.0	7
32	-19.0	6
33	-16.0	6
34	15.0	6
35	11.0	5
36	18.0	4
37	19.0	4
38	-22.0	3
39	-18.0	3
40	24.0	2
41	31.0	1
42	16.0	1
43	21.0	1
44	22.0	1
45	23.0	1
