1	0.0	438043
2	-2.0	284548
3	2.0	284044
4	5.0	255059
5	-5.0	254810
6	3.0	242422
7	-3.0	241932
8	-1.0	236871
9	1.0	236312
10	4.0	219960
11	-4.0	218848
12	7.0	216893
13	-7.0	216669
14	-12.0	155947
15	12.0	154898
16	-8.0	150669
17	8.0	150263
18	9.0	149323
19	-9.0	148792
20	-6.0	147637
21	6.0	147448
22	-10.0	140482
23	10.0	139094
24	11.0	106421
25	-11.0	106115
26	-14.0	104641
27	14.0	104022
28	17.0	93710
29	-17.0	93491
30	13.0	88226
31	-13.0	88076
32	15.0	87055
33	-15.0	86401
34	-16.0	84138
35	16.0	83540
36	-19.0	81167
37	19.0	81082
38	-21.0	57184
39	21.0	57065
40	-20.0	55442
41	24.0	55109
42	-24.0	54958
43	20.0	54917
44	18.0	54669
45	-18.0	54338
46	22.0	50495
47	-22.0	50463
48	-23.0	38776
49	23.0	38706
50	26.0	36983
51	-26.0	36694
52	-25.0	29896
53	25.0	29626
54	29.0	28928
55	-29.0	28854
56	28.0	27514
57	-28.0	27477
58	27.0	27292
59	-27.0	27204
60	31.0	23414
61	-31.0	23199
62	30.0	15929
63	-30.0	15730
64	-33.0	15602
65	33.0	15464
66	-32.0	14523
67	32.0	14465
68	-36.0	12615
69	36.0	12550
70	34.0	12419
71	-34.0	12308
72	35.0	9357
73	-35.0	9329
74	-38.0	7846
75	38.0	7703
76	37.0	6542
77	-37.0	6456
78	40.0	5319
79	-40.0	5298
80	39.0	5149
81	-39.0	5128
82	41.0	4994
83	-41.0	4961
84	-43.0	3901
85	43.0	3729
86	42.0	2588
87	-42.0	2474
88	45.0	2337
89	-45.0	2216
90	44.0	2086
91	-44.0	2034
92	46.0	1526
93	48.0	1515
94	-46.0	1490
95	-48.0	1448
96	-47.0	1171
97	47.0	1132
98	-50.0	804
99	50.0	797
100	-49.0	669
101	49.0	626
102	52.0	521
103	-51.0	485
104	51.0	473
105	-52.0	454
106	-53.0	449
107	53.0	425
108	55.0	305
109	-55.0	299
110	54.0	223
111	-54.0	213
112	-57.0	171
113	56.0	165
114	-56.0	164
115	57.0	161
116	58.0	114
117	-60.0	96
118	-58.0	84
119	60.0	82
120	59.0	63
121	-59.0	63
122	62.0	34
123	61.0	31
124	-62.0	29
125	-61.0	24
126	63.0	24
127	65.0	20
128	64.0	20
129	-63.0	20
130	-64.0	15
131	-65.0	11
132	-67.0	7
133	67.0	7
134	-66.0	5
135	66.0	5
136	-68.0	5
137	68.0	4
138	71.0	4
139	69.0	3
140	-70.0	3
141	-69.0	3
142	70.0	2
143	-73.0	2
144	-84.0	2
145	-74.0	1
146	74.0	1
147	-92.0	1
148	91.0	1
149	79.0	1
150	76.0	1
151	73.0	1
152	-78.0	1
