1	2.0	4289
2	-2.0	4185
3	1.0	2353
4	-1.0	2251
5	5.0	1662
6	-3.0	1315
7	-7.0	1207
8	-4.0	1023
9	-5.0	998
10	7.0	954
11	0.0	899
12	9.0	747
13	3.0	699
14	12.0	666
15	-12.0	636
16	4.0	629
17	8.0	608
18	-9.0	510
19	15.0	486
20	-10.0	484
21	-8.0	429
22	-15.0	398
23	-14.0	365
24	16.0	351
25	10.0	299
26	17.0	289
27	-16.0	264
28	-17.0	264
29	-6.0	262
30	-19.0	260
31	14.0	237
32	19.0	197
33	6.0	174
34	-11.0	168
35	24.0	123
36	21.0	93
37	-13.0	88
38	20.0	82
39	-18.0	71
40	11.0	70
41	-20.0	66
42	18.0	60
43	-22.0	60
44	-24.0	54
45	13.0	51
46	-21.0	45
47	22.0	43
48	-23.0	37
49	-27.0	21
50	27.0	17
51	-26.0	15
52	-28.0	14
53	28.0	14
54	26.0	11
55	-25.0	9
56	-29.0	8
57	29.0	6
58	31.0	6
59	23.0	6
60	-31.0	5
61	25.0	2
62	30.0	2
63	-35.0	2
