1	0.0	976418
2	-2.0	584403
3	2.0	584118
4	1.0	486655
5	-1.0	485525
6	-3.0	461992
7	3.0	461973
8	5.0	397074
9	-5.0	396748
10	-4.0	379372
11	4.0	378532
12	-7.0	250288
13	7.0	249686
14	-6.0	187886
15	6.0	187729
16	8.0	136714
17	-8.0	136643
18	9.0	116705
19	-9.0	116192
20	-10.0	87288
21	10.0	87035
22	12.0	67394
23	-12.0	67219
24	-11.0	55167
25	11.0	54803
26	14.0	28278
27	-14.0	27946
28	-13.0	27600
29	13.0	27574
30	15.0	19451
31	-15.0	19145
32	-16.0	15265
33	16.0	15168
34	-17.0	13613
35	17.0	13587
36	19.0	8842
37	-19.0	8827
38	-18.0	6703
39	18.0	6589
40	20.0	5116
41	-20.0	5096
42	21.0	4357
43	-21.0	4207
44	-22.0	3647
45	22.0	3647
46	24.0	3337
47	-24.0	3229
48	-23.0	2287
49	23.0	2259
50	-26.0	1825
51	26.0	1767
52	25.0	1614
53	27.0	1580
54	-25.0	1574
55	-27.0	1545
56	-28.0	1322
57	28.0	1264
58	-29.0	1231
59	29.0	1168
60	31.0	988
61	-31.0	969
62	-32.0	639
63	30.0	632
64	-30.0	630
65	32.0	628
66	-33.0	614
67	33.0	580
68	-34.0	535
69	-36.0	510
70	34.0	482
71	36.0	467
72	35.0	393
73	-35.0	367
74	-38.0	303
75	38.0	275
76	37.0	258
77	-37.0	227
78	40.0	183
79	-40.0	182
80	39.0	175
81	-39.0	167
82	-41.0	158
83	-43.0	154
84	41.0	143
85	43.0	134
86	-42.0	94
87	42.0	90
88	44.0	89
89	45.0	75
90	-45.0	75
91	-44.0	58
92	48.0	55
93	46.0	43
94	47.0	43
95	-48.0	40
96	-47.0	38
97	-46.0	36
98	-50.0	26
99	49.0	22
100	50.0	18
101	-49.0	17
102	51.0	10
103	-51.0	8
104	52.0	5
105	53.0	5
106	-52.0	5
107	-53.0	4
108	-55.0	4
109	55.0	2
110	-56.0	2
111	-54.0	2
112	54.0	2
