1	0.0	1998571
2	-2.0	1252504
3	2.0	1251705
4	-3.0	868727
5	3.0	868161
6	-5.0	828252
7	5.0	827624
8	1.0	792797
9	-1.0	791523
10	4.0	665466
11	-4.0	664543
12	-7.0	513076
13	7.0	510632
14	6.0	276745
15	-6.0	275077
16	9.0	214782
17	-9.0	214671
18	-8.0	209854
19	8.0	209598
20	10.0	167869
21	-10.0	167331
22	-12.0	143104
23	12.0	142994
24	11.0	87637
25	-11.0	87579
26	14.0	69433
27	-14.0	69113
28	13.0	46086
29	-17.0	46049
30	-13.0	45669
31	17.0	45384
32	15.0	42639
33	-15.0	42591
34	16.0	38357
35	-16.0	38221
36	-19.0	35004
37	19.0	34254
38	-21.0	19323
39	21.0	19323
40	24.0	17876
41	-18.0	17505
42	-24.0	17501
43	18.0	17439
44	-20.0	17213
45	20.0	17078
46	22.0	16411
47	-22.0	16376
48	23.0	10356
49	-23.0	10285
50	-26.0	10051
51	26.0	9980
52	29.0	7005
53	-29.0	6972
54	25.0	6791
55	-25.0	6564
56	-27.0	6429
57	27.0	6363
58	28.0	6209
59	-28.0	6189
60	31.0	5229
61	-31.0	5147
62	-33.0	2836
63	30.0	2803
64	33.0	2759
65	-30.0	2684
66	32.0	2535
67	-32.0	2514
68	34.0	2247
69	-34.0	2227
70	-36.0	2161
71	36.0	2149
72	-35.0	1370
73	35.0	1331
74	38.0	1214
75	-38.0	1174
76	37.0	782
77	-37.0	772
78	41.0	724
79	-39.0	686
80	40.0	679
81	-41.0	657
82	39.0	650
83	-40.0	596
84	-43.0	481
85	43.0	463
86	45.0	224
87	-45.0	222
88	-42.0	219
89	42.0	217
90	-44.0	177
91	46.0	135
92	44.0	130
93	-46.0	129
94	-48.0	107
95	48.0	103
96	47.0	80
97	-47.0	70
98	-50.0	66
99	50.0	57
100	-49.0	31
101	49.0	23
102	-51.0	21
103	51.0	17
104	52.0	12
105	53.0	11
106	-52.0	9
107	-53.0	8
108	54.0	5
109	55.0	4
110	-55.0	3
111	-57.0	3
112	57.0	2
113	-54.0	2
114	-56.0	1
115	-58.0	1
