1	0.0	524029
2	2.0	318880
3	-2.0	318621
4	-5.0	261930
5	5.0	261520
6	3.0	228788
7	-3.0	227988
8	7.0	198394
9	-7.0	197475
10	-4.0	178865
11	4.0	178730
12	1.0	176599
13	-1.0	176216
14	12.0	103119
15	-12.0	103016
16	9.0	99076
17	-9.0	98733
18	-10.0	91121
19	10.0	91048
20	8.0	85591
21	-8.0	85226
22	-6.0	74546
23	6.0	74527
24	-14.0	58784
25	14.0	58684
26	-17.0	49436
27	17.0	49340
28	-11.0	44524
29	11.0	43929
30	-19.0	42616
31	19.0	42568
32	15.0	38316
33	-15.0	38053
34	16.0	33391
35	-16.0	33225
36	-13.0	29911
37	13.0	29625
38	-21.0	23777
39	21.0	23662
40	-24.0	23392
41	24.0	23124
42	-22.0	20769
43	22.0	20710
44	20.0	18236
45	-20.0	18083
46	18.0	15377
47	-18.0	15202
48	26.0	12736
49	-26.0	12718
50	23.0	11275
51	-23.0	11157
52	-29.0	7543
53	29.0	7382
54	-27.0	6743
55	27.0	6628
56	28.0	6495
57	-28.0	6389
58	25.0	6331
59	-25.0	6169
60	-31.0	5335
61	31.0	5182
62	33.0	2322
63	-33.0	2322
64	-30.0	1914
65	30.0	1910
66	-32.0	1700
67	32.0	1692
68	34.0	1491
69	-34.0	1477
70	36.0	1358
71	-36.0	1288
72	-35.0	816
73	35.0	750
74	-38.0	512
75	38.0	474
76	-37.0	255
77	37.0	247
78	40.0	207
79	-40.0	206
80	39.0	205
81	-41.0	202
82	41.0	190
83	-39.0	183
84	43.0	96
85	-43.0	89
86	-55.0	69
87	55.0	59
88	50.0	58
89	-48.0	49
90	-50.0	45
91	-53.0	41
92	53.0	41
93	51.0	35
94	46.0	34
95	-46.0	34
96	58.0	31
97	42.0	30
98	-56.0	28
99	48.0	28
100	44.0	25
101	-51.0	25
102	56.0	25
103	60.0	24
104	-60.0	24
105	57.0	22
106	45.0	21
107	-58.0	20
108	-45.0	20
109	-44.0	18
110	-57.0	18
111	-42.0	16
112	52.0	13
113	62.0	13
114	-52.0	13
115	-63.0	11
116	-62.0	9
117	-54.0	7
118	63.0	7
119	54.0	6
120	-59.0	5
121	61.0	4
122	-65.0	4
123	-47.0	2
124	65.0	1
125	49.0	1
126	47.0	1
127	-64.0	1
128	-69.0	1
