1	-2.0	199727
2	2.0	177811
3	-1.0	135916
4	1.0	127778
5	-3.0	60086
6	5.0	54988
7	3.0	54939
8	0.0	49595
9	-4.0	39492
10	-7.0	38203
11	4.0	34915
12	-5.0	33379
13	7.0	26836
14	12.0	21620
15	9.0	20931
16	-12.0	20636
17	-9.0	17008
18	8.0	16197
19	-10.0	14580
20	-8.0	14073
21	-6.0	13061
22	10.0	12980
23	-17.0	11179
24	6.0	10480
25	15.0	9467
26	17.0	9095
27	16.0	8454
28	-19.0	8348
29	19.0	8130
30	-14.0	8064
31	-15.0	7223
32	14.0	6660
33	-16.0	6317
34	-11.0	5949
35	21.0	5729
36	24.0	5492
37	-24.0	5305
38	20.0	4910
39	-22.0	4877
40	-20.0	4055
41	-21.0	4023
42	22.0	3928
43	-18.0	3594
44	18.0	3520
45	11.0	3451
46	27.0	3304
47	-26.0	3008
48	-13.0	2891
49	-29.0	2786
50	13.0	2618
51	28.0	2615
52	26.0	2456
53	29.0	2431
54	-27.0	2347
55	-23.0	2203
56	-28.0	1909
57	-31.0	1770
58	31.0	1464
59	23.0	1289
60	-25.0	1254
61	25.0	1030
62	32.0	881
63	33.0	765
64	30.0	697
65	-30.0	656
66	-32.0	595
67	-34.0	594
68	36.0	589
69	-33.0	574
70	-36.0	506
71	34.0	458
72	-35.0	251
73	39.0	226
74	-38.0	201
75	40.0	172
76	35.0	165
77	38.0	149
78	-39.0	130
79	-41.0	123
80	41.0	118
81	-40.0	107
82	37.0	85
83	43.0	77
84	-37.0	72
85	-43.0	71
86	64.0	38
87	60.0	36
88	55.0	34
89	45.0	34
90	-62.0	33
91	-55.0	32
92	-48.0	32
93	50.0	32
94	-64.0	32
95	62.0	32
96	-57.0	31
97	59.0	30
98	-50.0	30
99	57.0	29
100	52.0	29
101	44.0	28
102	-67.0	28
103	48.0	28
104	46.0	27
105	-52.0	27
106	-60.0	26
107	-53.0	25
108	-59.0	25
109	-45.0	24
110	-46.0	24
111	53.0	24
112	42.0	22
113	-51.0	21
114	-42.0	21
115	54.0	20
116	-44.0	20
117	67.0	19
118	72.0	19
119	69.0	18
120	65.0	17
121	-56.0	16
122	66.0	16
123	-58.0	16
124	-49.0	16
125	51.0	16
126	58.0	15
127	-66.0	15
128	-65.0	15
129	-47.0	15
130	-72.0	14
131	-61.0	14
132	-69.0	14
133	-71.0	13
134	-54.0	12
135	47.0	12
136	61.0	12
137	71.0	12
138	56.0	11
139	-63.0	10
140	-74.0	9
141	74.0	9
142	63.0	8
143	76.0	7
144	-79.0	6
145	49.0	5
146	-68.0	5
147	77.0	5
148	83.0	4
149	70.0	3
150	-76.0	3
151	-70.0	3
152	81.0	3
153	-78.0	3
154	80.0	2
155	79.0	2
156	73.0	2
157	-84.0	2
158	-83.0	2
159	68.0	1
160	-77.0	1
161	-73.0	1
