b,PPn,RRn,TTn,PR,RT,PT,TPn
1556,819,748.756,749.376,127.698,331.38,459.078,1268
1557,785.5,750.378,748.688,123.849,329.69,453.539,1234
1558,768.75,750.189,749.344,120.925,328.845,449.77,1216
1559,761.375,752.094,752.672,119.462,329.423,448.885,1209
1560,761.688,758.047,756,119.731,329.711,449.442,1210.5
1561,762,764,764,118.866,329.856,448.721,1210.25
1562,762,760,760,117.433,330.928,448.361,1208.125
1563,758,756,758,118.716,330.464,449.18,1208.062
1564,758,762,760,119.358,331.232,450.59,1211.031
1565,762,762,764,118.679,330.616,449.295,1210.516
1566,762,760,758,118.34,331.308,449.648,1211.258
1567,762,762,764,118.17,330.654,448.824,1212.629
1568,766,766,764,118.085,331.327,449.412,1208.314
1569,756,756,756,118.042,329.663,447.706,1200.157
1570,756,756,758,118.021,330.832,448.853,1203.079
1571,756,756,760,117.011,329.416,446.426,1198.539
1572,747,748,751,117.505,329.708,447.213,1192.27
1573,749.5,751,752.5,118.753,329.854,448.607,1197.135
1574,750.75,751.5,751.25,119.376,328.927,448.303,1198.567
1575,745.375,745.75,746.625,119.688,329.463,449.152,1194.284
1576,745.688,744.875,744.312,118.844,328.732,447.576,1193.142
1577,742.844,744.438,745.156,120.422,329.366,449.788,1192.571
1578,745.422,744.219,742.578,119.211,327.683,446.894,1192.285
1579,738.711,739.109,739.289,119.606,327.841,447.447,1186.143
1580,742.355,740.555,740.645,117.803,327.921,445.723,1188.071
1581,739.178,740.277,741.322,118.901,328.96,447.862,1187.036
1582,735.589,735.139,734.661,118.451,328.48,446.931,1182.518
1583,731.794,732.569,731.331,119.225,327.24,446.465,1178.259
1584,731.897,731.285,731.665,118.613,327.62,446.233,1178.129
1585,733.949,734.642,733.833,119.306,326.81,446.116,1180.065
1586,732.974,733.321,733.916,119.653,327.405,447.058,1180.032
1587,737.487,736.661,735.958,118.827,326.703,445.529,1183.016
1588,737.744,738.33,737.979,119.413,326.351,445.765,1183.508
1589,739.872,738.165,739.99,117.707,328.176,445.882,1185.754
1590,738.936,740.083,739.995,118.853,328.088,446.941,1185.877
1591,742.468,741.041,740.997,117.427,328.044,445.471,1187.939
1592,746.234,747.521,750.499,118.713,331.022,449.735,1195.969
1593,749.117,746.76,760,116.357,334,445.868,1194.985
1594,709.558,747.38,758,154.178,335,486.934,1196.492
1595,764.779,747.69,756,137.089,336,468.467,1233.246
1596,820,742.845,747,160.545,333,491.233,1270
1597,779,740.423,743.5,172.272,332.5,503.617,1262
1598,791.5,739.211,740.75,145.136,332.25,476.808,1254
1599,804,739.606,735.375,132.568,327.125,459.404,1254
1600,774,740.803,744.688,125.284,330.562,455.702,1225
1601,752,735.401,735.344,121.642,334,451.851,1201.5
1602,741,733.701,733.672,120.821,332,450.926,1190.75
1603,736.5,731.85,730.836,119.411,330,448.463,1184.375
1604,729.25,725.925,726.418,117.705,330,447.231,1176.188
1605,718.625,718.963,716.209,118.853,327,445.616,1164.094
1606,714.312,714.481,716.104,119.426,328.5,447.808,1162.047
1607,717.156,716.241,716.052,118.713,328.25,446.904,1164.023
1608,716.578,716.12,715.026,118.357,327.125,445.452,1162.012
1609,713.289,716.06,715.513,121.178,326.562,447.726,1161.006
1610,720.645,720.03,720.757,124,327.281,447.863,1168.503
1611,727.322,727.015,728.378,122,328.641,448.931,1176.251
1612,731.661,729.508,730.189,119,329.32,447.466,1179.126
1613,727.831,728.754,728.095,119.5,328.66,447.733,1175.563
1614,729.915,728.377,731.047,117.75,331.33,448.866,1178.781
1615,734.958,734.188,734.524,116.875,334,448.433,1183.391
1616,732.479,735.094,736.262,119.438,334,452.217,1184.695
1617,735.239,734.547,734.131,118.719,334,456,1186.348
1618,738.62,738.274,738.065,118.359,333,453,1189.174
1619,739.31,739.137,739.033,118.18,332.5,451.5,1189.587
1620,741.655,740.568,740.516,117.09,332.25,449.75,1190.793
1621,735.827,736.284,735.258,117.545,331.125,448.875,1184.397
1622,741.914,741.142,741.629,116.772,331.562,448.438,1190.198
1623,741.957,742.571,741.815,117.386,330.781,448.219,1190.099
1624,735.978,737.286,735.907,118.693,329.391,448.109,1184.05
1625,732.989,732.643,732.954,118.347,329.695,448.055,1181.025
1626,728.495,730.321,729.477,120.173,328.848,449.027,1177.512
1627,728.247,728.161,727.738,120.087,328.424,448.514,1176.756
1628,724.124,724.08,724.869,120.043,329.212,449.257,1173.378
1629,729.062,728.04,728.435,119.022,329.606,448.628,1177.689
1630,713.531,731.02,729.217,136.511,327.803,464.314,1177.845
1631,738.765,730.51,730.609,128.255,327.901,480,1194.922
1632,764,730.255,730.304,126.128,327.951,466,1186.461
1633,752,732.128,733.152,124,328.975,457,1187.231
1634,743,734.064,735.576,122,330.488,454.5,1186.615
1635,735.5,730.032,729.788,120,330.244,451.25,1181.308
1636,733.75,731.016,730.894,119,330.122,449.625,1180.654
1637,726.875,725.508,725.447,118.5,330.061,448.812,1174.327
1638,724.438,722.754,719.724,117.25,327.03,444.406,1168.163
1639,713.219,714.377,714.862,118.625,327.515,446.203,1159.082
1640,708.609,709.188,709.431,119.312,327.758,447.102,1155.541
1641,705.305,705.594,702.715,119.656,324.879,444.551,1149.77
1642,697.652,697.797,696.358,119.828,323.439,443.275,1140.885
1643,687.826,688.899,691.179,120.914,325.72,446.638,1134.443
1644,693.913,695.449,695.589,122.457,325.86,448.319,1142.221
1645,702.957,700.725,701.795,124,326.93,447.159,1150.111
1646,702.478,708.362,711.897,128,330.465,456.58,1159.055
1647,718.239,714.181,704.949,123,334,466,1161.528
1648,723.12,719.091,725.474,118.5,334,457,1168.764
1649,719.56,717.545,717.737,116.25,334,449.5,1163.382
1650,673.78,679.773,668.869,122.125,320,441.75,1112.691
1651,658.89,690.886,697.434,128,325,478.875,1136.345
1652,673.445,698.443,700.717,166,326.5,505.438,1178.173
1653,700.722,704.222,703.359,176,325.25,507.719,1220
1654,703.361,706.111,709.679,182,328.625,513.859,1238
1655,743.681,711.055,710.84,151,328.312,480.93,1226
1656,784,710.528,707.42,133.5,325.156,459.465,1232
1657,733,701.264,702.71,129.75,326.578,456.732,1184
1658,716.5,701.632,700.355,126,325.289,454.366,1168
1659,713.25,701.816,702.177,128,325.645,450.183,1162
1660,704.625,700.908,705.089,126,329.822,454.092,1158
1661,673.312,700.454,701.544,124,334,458,1157
1662,718.656,700.227,699.772,121,332,453,1184.5
1663,764,695.113,692.886,136.5,329,465.5,1159.25
1664,744,696.557,702.443,131.25,334.5,478,1174.625
1665,725,698.278,696.222,126,340,466,1165.312
1666,682.5,693.139,686.111,147,329,476,1145.656
1667,701.25,683.57,683.055,134.5,326.5,486,1155.828
1668,695.625,686.785,687.528,128.25,326.25,467,1146.914
1669,695.812,690.392,686.764,124.125,322.125,452.5,1140.457
1670,690.906,689.196,690.382,123.062,323.062,449.25,1136.229
1671,696.453,696.598,697.191,123.531,323.531,448.625,1143.114
1672,710.227,709.299,710.595,124,324.766,448.312,1157.557
1673,719.113,718.65,719.298,123,325.383,448.156,1166.779
1674,717.557,717.325,717.649,122.5,325.691,448.078,1165.389
1675,720.778,720.662,719.824,122.25,324.846,447.039,1167.695
1676,722.389,722.331,723.912,122.125,326.423,448.52,1170.847
1677,733.195,734.166,735.956,123.062,328.211,451.26,1184.424
1678,746.597,747.083,747.978,124,329.106,452.63,1199.212
1679,760,760,760,124,331.553,454.315,1215.606
1680,776,774,778,123,334,456,1232
1681,756,756,783,122.5,334,456,1236
1682,784,784,788,122.25,334,456,1240
1683,796,796,800,123.125,338,460,1256
1684,798,800,798,124,336,460,1258
1685,792,792,792,124,336,460,1252
1686,812,810,812,123,338,460,1272
1687,814,814,814,122.5,338,460,1274
1688,818,818,816,121.25,336,458,1276
1689,804,802,804,121.625,338,458,1262
1690,816,818,818,121.812,338,460,1276
1691,822,822,822,121.906,338,460,1282
1692,822,822,822,120.953,338,460,1282
1693,810,808,808,121.477,338,458,1268
1694,814,816,816,120.738,338,460,1274
1695,818,816,818,122.369,340,460,1278
1696,814,818,814,124,336,460,1274
1697,804,804,804,124,336,460,1264
1698,814,812,814,124,338,460,1274
1699,816,818,816,124,336,460,1276
1700,806,808,806,126,334,460,1266
1701,802,800,802,124,336,460,1262
1702,812,812,812,124,336,460,1272
1703,812,812,812,124,336,460,1272
1704,800,800,800,124,336,460,1260
1705,808,810,808,126,334,460,1268
1706,812,810,812,124,336,460,1272
1707,804,806,804,126,334,460,1264
1708,798,796,798,124,336,460,1258
1709,808,808,808,124,336,460,1268
1710,810,812,810,126,334,460,1270
1711,808,806,808,124,336,460,1268
1712,806,806,806,124,336,460,1266
1713,814,816,814,126,334,460,1274
1714,820,818,820,124,336,460,1280
1715,812,812,814,124,338,462,1274
1716,818,820,820,126,338,464,1282
1717,826,824,824,124,338,462,1288
1718,830,832,832,126,338,464,1294
1719,820,818,820,124,340,464,1284
1720,828,830,828,126,338,464,1292
1721,824,824,826,126,340,466,1290
1722,824,822,820,124,338,462,1286
1723,812,812,814,124,340,464,1276
1724,820,822,822,126,340,466,1286
1725,820,822,820,128,338,466,1286
1726,822,820,820,126,338,464,1286
1727,814,814,814,126,338,464,1278
1728,826,826,828,126,340,466,1292
1729,826,826,826,126,340,466,1292
1730,820,820,818,126,338,464,1284
1731,820,820,822,126,340,466,1286
1732,826,824,824,124,340,464,1290
1733,828,830,830,126,340,466,1294
1734,818,818,818,126,340,466,1284
1735,822,822,822,126,340,466,1288
1736,814,814,814,126,340,466,1280
1737,808,808,808,126,340,466,1274
1738,772,772,768,126,336,462,1234
1739,760,760,760,126,336,462,1222
1740,756,758,757,124,336,460,1218
1741,762,756,764.5,126,334,460,1225
1742,768,768,772,126,338,464,1232
1743,788,788,788,126,338,464,1252
1744,774,776,774,128,336,464,1238
1745,782,778,780,124,338,462,1244
1746,788,790,790,126,338,464,1252
1747,794,794,796,126,340,466,1260
1748,794,794,792,126,338,464,1258
1749,796,796,796,126,338,464,1260
1750,802,804,804,128,338,466,1268
1751,812,810,814,126,342,468,1280
1752,814,814,810,126,338,464,1278
1753,812,812,814,126,340,466,1278
1754,818,818,820,126,342,468,1286
1755,826,826,826,126,342,468,1294
1756,822,822,820,126,340,466,1288
1757,822,820,824,124,344,468,1290
1758,826,828,828,126,344,470,1296
1759,834,834,832,126,342,468,1302
1760,836,834,836,124,344,468,1304
1761,832,832,832,124,344,468,1300
1762,832,834,832,126,342,468,1300
1763,834,832,834,124,344,468,1302
1764,818,818,818,124,344,468,1286
1765,822,822,822,124,344,468,1290
1766,818,820,820,126,344,470,1288
1767,828,828,826,126,342,468,1296
1768,826,824,826,124,344,468,1294
1769,826,828,828,126,344,470,1296
1770,834,836,832,128,340,468,1302
1771,842,838,844,124,346,470,1312
1772,844,844,844,124,346,470,1314
1773,856,854,852,125,344,466,1322
1774,848,852,854,126,346,472,1320
1775,850,848,848,124,346,470,1320
1776,846,848,850,126,348,474,1320
1777,838,836,836,124,348,472,1310
1778,882,822,820,125,346,473,1292
1779,926,820,822,126,348,474,1400
1780,816,816,814,126,346,472,1288
1781,800,800,802,126,348,474,1274
1782,806,804,802,124,346,470,1276
1783,798,802,798,128,342,470,1268
1784,792,788,790,124,344,468,1260
1785,784,788,788,128,344,472,1256
1786,782,780,780,126,344,470,1252
1787,786,784,784,124,344,468,1254
1788,780,782,782,126,344,470,1250
1789,772,772,770,126,342,468,1240
1790,784,784,784,126,342,468,1252
1791,786,784,788,124,346,470,1256
1792,786,788,782,126,340,466,1252
1793,782,780,784,124,344,468,1250
1794,790,792,790,126,342,468,1258
1795,792,794,794,128,342,470,1262
1796,798,794,796,124,344,468,1266
1797,790,790,790,124,344,468,1258
1798,798,800,796,126,340,466,1264
1799,798,796,800,124,344,468,1266
1800,806,806,806,124,344,468,1274
1801,800,800,802,124,346,470,1270
1802,814,816,814,126,344,470,1284
1803,824,822,824,124,346,470,1294
1804,836,838,840,126,348,474,1310
1805,836,834,834,124,348,472,1308
1806,844,846,844,126,346,472,1316
1807,854,854,856,126,348,474,1328
1808,864,866,866,128,348,476,1340
1809,858,852,854,127,350,472,1330
1810,856,860,860,126,350,476,1332
1811,862,862,860,126,348,474,1336
1812,862,860,864,124,352,476,1338
1813,860,860,858,124,350,474,1334
1814,858,860,860,126,350,476,1334
1815,860,858,860,124,352,476,1336
1816,866,866,866,124,352,476,1342
1817,862,862,860,124,350,474,1336
1818,860,862,862,126,350,476,1336
1819,862,864,864,128,350,478,1340
1820,864,860,862,124,352,476,1340
1821,852,852,850,124,350,474,1326
1822,850,850,850,124,350,474,1324
1823,850,852,854,126,352,478,1328
1824,852,852,850,126,350,476,1328
1825,842,842,842,126,350,476,1318
1826,846,848,846,128,348,476,1322
1827,846,844,846,126,350,476,1322
1828,848,848,848,126,350,476,1324
1829,838,838,838,126,350,476,1314
1830,842,842,842,126,350,476,1318
1831,844,844,844,126,350,476,1320
1832,848,846,848,124,352,476,1324
1833,838,840,840,126,352,478,1316
1834,840,838,838,124,352,476,1316
1835,842,842,840,124,350,474,1316
1836,830,828,826,125,348,470,1300
1837,832,836,838,126,350,476,1308
1838,877,828,824,126,346,475,1300
1839,922,822,824,126,348,474,1396
1840,814,812,808,124,344,468,1282
1841,804,810,818,130,352,482,1286
1842,806,802,796,126,346,472,1278
1843,786,790,792,130,348,478,1264
1844,792,786,786,124,348,472,1264
1845,778,778,774,124,344,468,1246
1846,762,762,762,124,344,468,1230
1847,760,760,762,124,346,470,1230
1848,714,748,748,124,344,468,1216
1849,758,742,741,125,342,467,1242
1850,802,735,735.5,126,340,466,1268
1851,769,734.5,733.75,126,342,468,1234
1852,755.5,739.25,741.875,124,340,464,1224
1853,755.75,745.625,744.938,126,346,472,1222
1854,756,746.812,747.469,124,342,464,1220
1855,754,751.406,751.734,125,344,466,1221
1856,760,756,756,126,344,470,1222
1857,766,764,764,124,344,468,1234
1858,772,772,772,124,344,468,1240
1859,774,772,774,123,346,468,1242
1860,780,780,782,123.5,348,470,1250
1861,788,790,790,124,348,472,1260
1862,802,802,802,124,348,472,1274
1863,816,816,818,124,350,474,1290
1864,822,822,820,124,348,472,1294
1865,840,838,840,125,350,472,1312
1866,844,848,848,126,350,476,1320
1867,856,856,858,126,352,478,1334
1868,858,854,854,124,352,474,1332
1869,862,862,864,124,354,476,1338
1870,860,862,860,124,352,476,1336
1871,866,866,866,124,352,476,1342
1872,858,856,856,124,352,474,1332
1873,864,866,866,124,352,476,1340
1874,866,868,868,126,352,478,1344
1875,866,866,868,126,354,480,1346
1876,860,858,858,124,354,478,1338
1877,866,866,866,124,354,478,1344
1878,868,868,868,124,354,478,1346
1879,868,868,868,124,354,478,1346
1880,860,862,860,126,352,478,1338
1881,868,866,868,124,354,478,1346
1882,864,864,862,124,352,476,1340
1883,856,858,856,126,350,476,1332
1884,854,852,854,124,352,476,1330
1885,856,856,856,124,352,476,1332
1886,852,854,852,126,350,476,1328
1887,848,846,848,124,352,476,1324
1888,846,848,848,126,352,478,1324
1889,850,850,850,126,352,478,1328
1890,856,856,854,126,350,476,1332
1891,846,844,846,124,352,476,1322
1892,850,850,850,124,352,476,1326
1893,848,848,848,124,352,476,1324
1894,852,852,854,124,354,478,1330
1895,846,846,846,124,354,478,1324
1896,852,854,850,126,350,476,1328
1897,850,850,852,126,352,478,1328
1898,848,846,846,124,352,476,1324
1899,842,842,842,124,352,476,1318
1900,850,850,852,124,354,478,1328
1901,854,856,854,126,352,478,1332
1902,854,852,852,124,352,476,1330
1903,852,854,854,126,352,478,1330
1904,858,856,858,124,354,478,1336
1905,858,856,856,123,354,476,1334
1906,850,850,852,123.5,356,478,1328
1907,856,858,856,124,354,478,1334
1908,856,856,854,124,352,476,1332
1909,846,846,846,124,352,476,1322
1910,848,846,848,124,354,476,1324
1911,848,850,850,124,354,478,1326
1912,850,850,850,124,354,478,1328
1913,852,850,850,125,354,476,1328
1914,846,850,848,126,352,478,1324
1915,852,850,852,124,354,478,1330
1916,862,862,860,124,352,476,1338
1917,852,850,852,124,354,476,1328
1918,856,858,856,124,352,476,1332
1919,858,858,860,124,354,478,1336
1920,862,862,862,124,354,478,1340
1921,854,854,854,124,354,478,1332
1922,862,862,862,124,354,478,1340
1923,858,860,860,126,354,480,1338
1924,860,860,860,126,354,480,1340
1925,854,852,854,124,356,480,1334
1926,862,862,860,124,354,478,1340
1927,858,858,858,124,354,478,1336
1928,854,852,854,123,356,478,1332
1929,850,850,848,123.5,354,476,1326
1930,854,856,856,124,354,478,1332
1931,860,860,860,124,354,478,1338
1932,852,854,854,126,354,480,1332
1933,854,852,852,124,354,478,1332
1934,856,856,856,124,354,478,1334
1935,854,856,856,126,354,480,1334
1936,852,848,848,125,354,476,1328
1937,848,850,850,124,354,478,1326
1938,850,852,852,126,354,480,1330
1939,854,854,854,126,354,480,1334
1940,860,856,858,124,356,478,1338
1941,854,854,854,124,356,478,1332
1942,856,858,856,124,354,478,1334
1943,862,862,862,124,354,478,1340
1944,856,854,856,124,356,478,1334
1945,860,862,860,124,354,478,1338
1946,856,858,858,126,354,480,1336
1947,858,858,858,126,354,480,1338
1948,856,854,854,124,354,478,1334
1949,860,860,862,124,356,480,1340
1950,860,862,860,126,354,480,1340
1951,862,860,862,124,356,480,1342
1952,852,852,850,124,354,478,1330
1953,858,858,858,124,354,478,1336
1954,856,856,858,124,356,480,1336
1955,852,852,852,124,356,480,1332
1956,850,850,848,124,354,478,1328
1957,856,854,858,124,358,480,1336
1958,854,856,852,124,354,478,1332
1959,848,848,850,124,356,480,1328
1960,856,854,854,125,356,478,1334
1961,850,854,854,126,356,482,1332
1962,854,852,852,124,356,480,1334
1963,852,854,852,126,354,480,1332
1964,864,860,862,125,356,478,1342
1965,862,864,864,124,356,480,1342
1966,858,858,858,124,356,480,1338
1967,860,860,860,124,356,480,1340
1968,864,864,864,124,356,480,1344
1969,868,866,866,124,356,478,1346
1970,860,862,862,124,356,480,1340
1971,866,864,870,124,362,484,1350
1972,866,868,862,124,356,480,1346
1973,864,864,864,124,356,480,1344
1974,862,860,862,124,358,480,1342
1975,868,870,868,124,356,480,1348
1976,866,864,866,123,358,480,1346
1977,858,858,858,122.5,358,480,1338
1978,856,856,854,123.25,356,478,1334
1979,856,858,860,124,358,482,1338
1980,860,860,858,124,356,480,1340
1981,854,852,854,124,358,480,1334
1982,848,850,848,124,356,480,1328
1983,846,844,846,124,358,480,1326
1984,840,842,840,124,356,480,1320
1985,838,838,838,124,356,480,1318
1986,846,844,844,124,356,478,1324
1987,836,838,836,124,354,478,1314
1988,838,838,838,124,354,478,1316
1989,832,834,834,126,354,480,1312
1990,842,842,840,126,352,478,1320
1991,840,838,840,124,354,478,1318
1992,838,840,840,126,354,480,1318
1993,836,834,834,124,354,478,1314
1994,844,844,846,124,356,480,1324
1995,848,850,846,126,352,478,1326
1996,846,844,846,124,354,478,1324
1997,848,850,850,126,354,480,1328
1998,854,852,854,124,356,480,1334
1999,858,858,858,124,356,480,1338
2000,852,852,852,124,356,480,1332
2001,858,858,858,124,356,480,1338
2002,856,858,858,126,356,482,1338
2003,858,856,856,124,356,480,1338
2004,850,850,848,124,354,478,1328
2005,854,854,856,124,356,480,1334
2006,850,850,850,124,356,480,1330
2007,850,850,850,124,356,480,1330
2008,844,844,842,124,354,478,1322
2009,850,852,854,126,356,482,1332
2010,854,852,850,124,354,478,1332
2011,856,856,858,124,356,480,1336
2012,852,852,850,124,354,478,1330
2013,854,856,856,126,354,480,1334
2014,856,856,856,126,354,480,1336
2015,854,854,854,126,354,480,1334
2016,854,852,854,124,356,480,1334
2017,862,862,862,124,356,480,1342
2018,864,866,864,126,354,480,1344
2019,870,868,870,124,356,480,1350
2020,862,862,862,124,356,480,1342
2021,872,872,872,124,356,480,1352
2022,866,866,868,124,358,482,1348
2023,868,870,868,126,356,482,1350
2024,862,860,860,124,356,480,1342
2025,868,868,868,124,356,480,1348
2026,864,864,864,124,356,480,1344
2027,864,864,864,124,356,480,1344
2028,862,862,862,124,356,480,1342
2029,866,866,866,124,356,480,1346
2030,864,866,864,126,354,480,1344
2031,868,868,870,126,356,482,1350
2032,866,864,864,124,356,480,1346
2033,870,870,870,124,356,480,1350
2034,870,872,872,126,356,482,1352
2035,870,870,870,126,356,482,1352
2036,862,860,862,124,358,482,1344
2037,868,870,868,126,356,482,1350
2038,866,868,868,128,356,484,1350
2039,864,862,862,126,356,482,1346
2040,860,858,860,124,358,482,1342
2041,864,864,866,124,360,484,1348
2042,862,862,862,124,360,484,1346
2043,854,852,850,125,358,480,1334
2044,850,854,852,126,356,482,1332
2045,854,852,854,124,358,482,1336
2046,854,854,852,124,356,480,1334
2047,848,850,850,126,356,482,1330
2048,848,846,846,124,356,480,1328
2049,850,850,848,124,354,478,1328
2050,848,850,852,126,356,482,1330
2051,848,848,846,126,354,480,1328
2052,848,844,846,125,356,478,1326
2053,850,852,852,124,356,480,1330
2054,856,856,856,124,356,480,1336
2055,858,858,858,124,356,480,1338
2056,852,854,852,126,354,480,1332
2057,860,858,860,124,356,480,1340
2058,862,862,864,124,358,482,1344
2059,864,866,864,126,356,482,1346
2060,866,862,864,125,358,480,1346
2061,866,868,868,124,358,482,1348
2062,870,870,868,124,356,480,1350
2063,866,864,866,123,358,480,1346
2064,868,868,872,122.5,362,484,1352
2065,870,870,868,123.25,360,482,1352
2066,874,876,872,124,356,480,1354
2067,868,868,872,124,360,484,1352
2068,874,874,872,124,358,482,1356
2069,878,876,878,123,360,482,1360
2070,878,878,878,122.5,360,482,1360
2071,884,884,884,123.25,360,482,1366
2072,874,876,874,124,358,482,1356
2073,874,874,874,124,358,482,1356
2074,876,876,878,124,360,484,1360
2075,874,874,874,124,360,484,1358
2076,872,872,872,124,360,484,1356
2077,872,872,868,124,356,480,1352
2078,874,876,880,126,360,486,1360
2079,878,878,876,126,358,484,1362
2080,880,880,882,126,360,486,1366
2081,878,876,876,124,360,484,1362
2082,882,882,884,124,362,486,1368
2083,882,882,882,124,362,486,1368
2084,882,882,880,124,360,484,1366
2085,878,878,878,124,360,484,1362
2086,882,882,880,124,358,482,1364
2087,880,878,878,124,358,480,1360
2088,876,878,878,124,358,482,1358
2089,876,876,878,124,360,484,1360
2090,880,880,880,124,360,484,1364
2091,878,878,876,124,358,482,1360
2092,874,874,876,124,360,484,1358
2093,870,870,870,124,360,484,1354
2094,878,878,878,124,360,484,1362
2095,878,878,878,124,360,484,1362
2096,872,872,872,124,360,484,1356
2097,876,874,878,124,364,486,1362
2098,878,880,876,124,360,484,1362
2099,876,874,876,123,362,484,1360
2100,866,866,864,123.5,360,482,1348
2101,872,874,876,124,362,486,1358
2102,868,868,868,124,362,486,1354
2103,872,870,868,123,360,482,1354
2104,866,866,866,124.5,360,482,1348
2105,868,872,870,126,358,484,1352
2106,868,868,868,126,358,484,1352
2107,868,866,868,124,360,484,1352
2108,864,864,862,124,358,482,1346
2109,866,864,866,124,360,482,1348
2110,864,866,866,124,360,484,1348
2111,870,870,870,124,360,484,1354
2112,866,868,868,126,360,486,1352
2113,874,872,870,124,358,482,1356
2114,876,876,878,124,360,484,1360
2115,876,876,878,124,362,486,1362
2116,866,866,864,124,360,484,1350
2117,872,872,876,124,364,488,1360
2118,870,870,866,124,360,484,1354
2119,870,868,868,123,360,482,1352
2120,860,860,858,123.5,358,480,1340
2121,864,866,868,124,360,484,1348
2122,866,868,866,126,358,484,1350
2123,868,866,868,124,360,484,1352
2124,862,862,862,124,360,484,1346
2125,874,874,872,124,358,482,1356
2126,870,872,874,126,360,486,1356
2127,868,866,868,124,362,486,1354
2128,866,866,866,124,362,486,1352
2129,868,868,866,124,360,484,1352
2130,866,866,868,124,362,486,1352
2131,858,858,856,124,360,484,1342
2132,854,854,854,124,360,484,1338
2133,856,856,856,124,360,484,1340
2134,856,858,856,126,358,484,1340
2135,852,850,852,124,360,484,1336
2136,854,854,856,124,362,486,1340
2137,856,856,858,124,364,488,1344
2138,858,858,854,124,360,484,1342
2139,852,850,850,123,360,482,1334
2140,856,856,856,122.5,360,482,1338
2141,854,854,854,123.25,360,482,1336
2142,850,852,852,124,360,484,1334
2143,850,848,848,124,360,482,1332
2144,854,856,858,124,362,486,1340
2145,852,852,850,124,360,484,1336
2146,854,854,854,124,360,484,1338
2147,850,848,846,124,358,480,1330
2148,854,856,858,124,360,484,1338
2149,856,858,856,126,358,484,1340
2150,860,858,860,124,360,484,1344
2151,854,854,854,124,360,484,1338
2152,864,864,862,124,358,482,1346
2153,858,858,860,124,360,484,1342
2154,866,866,864,124,358,482,1348
2155,860,860,860,124,358,482,1342
2156,866,868,870,126,360,486,1352
2157,866,864,866,124,362,486,1352
2158,866,868,864,126,358,484,1350
2159,860,856,860,125,362,484,1344
2160,868,870,868,124,360,484,1352
2161,868,868,866,124,358,482,1350
2162,866,866,866,124,358,482,1348
2163,860,862,862,126,358,484,1344
2164,870,868,870,124,360,484,1354
2165,866,866,864,124,358,482,1348
2166,860,860,860,124,358,482,1342
2167,858,858,858,124,358,482,1340
2168,858,858,858,124,358,482,1340
2169,856,858,858,126,358,484,1340
2170,852,848,848,126,358,480,1332
2171,848,852,852,126,358,484,1332
2172,854,850,850,125,358,480,1334
2173,848,850,850,124,358,482,1330
2174,848,848,846,124,356,480,1328
2175,850,852,850,126,354,480,1330
2176,862,858,862,125,358,480,1342
2177,860,862,864,124,360,484,1344
2178,864,864,862,124,358,482,1346
2179,864,864,866,124,360,484,1348
2180,870,870,868,124,358,482,1352
2181,868,868,868,124,358,482,1350
2182,866,864,866,124,360,482,1348
2183,858,860,858,124,358,482,1340
2184,868,868,870,124,360,484,1352
2185,866,868,866,126,358,484,1350
2186,868,866,870,124,362,486,1354
2187,870,870,866,124,358,482,1352
2188,872,870,876,124,364,486,1358
2189,874,876,872,124,360,484,1358
2190,868,870,868,126,358,484,1352
2191,870,868,870,124,360,484,1354
2192,874,874,872,124,358,482,1356
2193,872,872,872,124,358,482,1354
2194,868,868,870,124,360,484,1352
2195,868,870,870,126,360,486,1354
2196,868,868,866,126,358,484,1352
2197,874,874,878,126,362,488,1362
2198,868,864,862,125,360,482,1350
2199,868,870,870,124,360,484,1352
2200,870,872,870,126,358,484,1354
2201,872,872,872,126,358,484,1356
2202,864,862,862,124,358,482,1346
2203,868,868,870,124,360,484,1352
2204,866,866,866,124,360,484,1350
2205,870,870,870,124,360,484,1354
2206,866,864,864,125,360,482,1348
2207,870,874,870,126,356,482,1352
2208,870,872,874,128,358,486,1356
2209,874,870,870,124,358,482,1356
2210,868,870,872,126,360,486,1354
2211,878,876,874,124,358,482,1360
2212,872,872,872,124,358,482,1354
2213,870,870,872,124,360,484,1354
2214,866,866,866,124,360,484,1350
2215,868,868,868,124,360,484,1352
2216,870,870,872,124,362,486,1356
2217,866,864,862,126,360,482,1348
2218,856,862,860,128,358,486,1342
2219,868,866,868,126,360,486,1354
2220,868,868,866,126,358,484,1352
2221,870,868,870,124,360,484,1354
2222,868,866,868,125,362,484,1352
2223,872,876,874,126,360,486,1358
2224,878,878,878,126,360,486,1364
2225,790,866,860,125,354,485,1346
2226,940,862,868,124,360,484,1424
2227,854,854,852,124,358,482,1336
2228,846,846,846,124,358,482,1328
2229,838,840,840,126,358,484,1322
2230,832,832,830,126,356,482,1314
2231,828,826,826,124,356,480,1308
2232,818,818,818,124,356,480,1298
2233,820,822,822,126,356,482,1302
2234,820,820,818,126,354,480,1300
2235,820,820,822,126,356,482,1302
2236,818,818,814,126,352,478,1296
2237,808,804,806,126,354,476,1284
2238,826,830,830,126,354,480,1306
2239,824,824,824,126,354,480,1304
2240,828,828,828,126,354,480,1308
2241,836,834,836,124,356,480,1316
2242,842,844,842,126,354,480,1322
2243,842,838,840,124,356,478,1320
2244,846,846,848,124,358,480,1326
2245,848,850,848,124,356,480,1328
2246,852,854,852,126,354,480,1332
