b,PPn,RRn,TTn,PR,RT,PT,TPn
3,842,844,842,132,340,472,1314
4,844,846,846,134,340,474,1318
5,846,848,846,136,338,474,1320
6,846,846,844,136,336,472,1318
7,850,848,850,134,338,472,1322
8,858,858,860,134,340,474,1332
9,858,858,858,134,340,474,1332
10,864,862,862,132,340,472,1336
11,866,868,868,134,340,474,1340
12,868,868,868,134,340,474,1342
13,872,876,876,138,340,478,1350
14,882,878,880,134,342,476,1358
15,900,900,900,134,342,476,1376
16,902,900,902,132,344,476,1378
17,892,896,894,136,342,478,1370
18,902,900,902,134,344,478,1380
19,900,900,900,134,344,478,1378
20,902,902,900,134,342,476,1378
21,906,906,908,134,344,478,1384
22,896,896,894,134,342,476,1372
23,894,894,894,134,342,476,1370
24,884,884,884,134,342,476,1360
25,886,888,888,136,342,478,1364
26,890,888,890,134,344,478,1368
27,888,890,888,136,342,478,1366
28,876,878,878,138,342,480,1356
29,880,876,878,134,344,478,1358
30,870,870,870,134,344,478,1348
31,862,864,862,136,342,478,1340
32,856,856,856,136,342,478,1334
33,850,850,848,136,340,476,1326
34,842,842,842,136,340,476,1318
35,826,826,828,136,342,478,1304
36,822,820,818,134,340,474,1296
37,826,828,828,136,340,476,1302
38,836,836,838,136,342,478,1314
39,850,848,850,134,344,478,1328
40,858,858,856,134,342,476,1334
41,864,866,868,136,344,480,1344
42,878,876,876,134,344,478,1356
43,896,894,896,132,346,478,1374
44,894,898,896,136,344,480,1374
45,898,898,898,136,344,480,1378
46,902,902,902,136,344,480,1382
47,908,906,906,134,344,478,1386
48,904,906,906,136,344,480,1384
49,910,908,910,134,346,480,1390
50,922,922,922,134,346,480,1402
51,914,916,916,136,346,482,1396
52,916,912,912,132,346,478,1394
53,904,908,904,136,342,478,1382
54,902,900,904,134,346,480,1382
55,890,892,890,136,344,480,1370
56,878,878,878,136,344,480,1358
57,862,860,860,134,344,478,1340
58,860,862,860,136,342,478,1338
59,862,862,860,136,340,476,1338
60,862,862,862,136,340,476,1338
61,868,866,870,134,344,478,1346
62,854,854,854,134,344,478,1332
63,846,846,846,134,344,478,1324
64,844,844,844,134,344,478,1322
65,850,852,848,136,340,476,1326
66,872,870,874,134,344,478,1350
67,898,900,898,136,342,478,1376
68,926,924,928,134,346,480,1406
69,936,936,934,134,344,478,1414
70,934,934,938,134,348,482,1416
71,932,930,928,132,346,478,1410
72,922,924,924,134,346,480,1402
73,924,924,924,134,346,480,1404
74,914,912,914,132,348,480,1394
75,906,910,906,136,344,480,1386
76,890,890,892,136,346,482,1372
77,884,882,880,134,344,478,1362
78,874,874,874,134,344,478,1352
79,874,872,872,132,344,476,1350
80,872,876,874,136,342,478,1350
81,876,874,878,134,346,480,1356
82,868,870,870,136,346,482,1350
83,862,862,860,136,344,480,1342
84,854,852,852,134,344,478,1332
85,846,848,850,136,346,482,1328
86,856,856,854,136,344,480,1336
87,866,866,866,136,344,480,1346
88,864,862,862,134,344,478,1342
89,870,872,872,136,344,480,1350
90,870,870,870,136,344,480,1350
91,878,878,880,136,346,482,1360
92,898,898,900,136,348,484,1382
93,896,894,892,134,346,480,1376
94,892,892,892,134,346,480,1372
95,888,890,890,136,346,482,1370
96,894,892,894,134,348,482,1376
97,890,890,888,134,346,480,1370
98,876,878,878,136,346,482,1358
99,872,872,872,136,346,482,1354
100,866,868,866,138,344,482,1348
101,870,868,868,136,344,480,1350
102,870,870,872,136,346,482,1352
103,884,882,882,134,346,480,1364
104,880,880,880,134,346,480,1360
105,876,876,876,134,346,480,1356
106,876,876,874,134,344,478,1354
107,880,882,884,136,346,482,1362
108,894,894,894,136,346,482,1376
109,904,900,902,132,348,480,1384
110,902,904,904,134,348,482,1384
111,902,902,904,134,350,484,1386
112,906,906,904,134,348,482,1388
113,886,888,886,136,346,482,1368
114,874,874,876,136,348,484,1358
115,876,874,872,134,346,480,1356
116,874,874,876,134,348,482,1356
117,882,882,880,134,346,480,1362
118,878,882,882,138,346,484,1362
119,886,882,882,134,346,480,1366
120,872,874,874,136,346,482,1354
121,874,870,870,132,346,478,1352
122,862,864,864,134,346,480,1342
123,862,864,862,136,344,480,1342
124,858,858,860,136,346,482,1340
125,862,858,860,132,348,480,1342
126,864,866,864,134,346,480,1344
127,860,860,860,134,346,480,1340
128,868,868,866,134,344,478,1346
129,858,858,860,134,346,480,1338
130,838,832,830,128,344,472,1310
131,830,830,830,128,344,472,1302
132,812,816,816,132,344,476,1288
133,800,792,790,124,342,466,1266
134,792,790,786,122,338,460,1252
135,778,780,782,124,340,464,1242
136,772,780,780,132,340,472,1244
137,774,770,770,128,340,468,1242
138,768,776,774,136,338,474,1242
139,774,772,770,134,336,470,1244
140,768,770,768,136,334,470,1238
141,768,768,772,136,338,474,1242
142,772,770,770,134,338,472,1244
143,772,772,772,134,338,472,1244
144,774,774,774,134,338,472,1246
145,784,784,782,134,336,470,1254
146,794,792,794,132,338,470,1264
147,812,814,816,134,340,474,1286
148,832,830,832,132,342,474,1306
149,836,836,838,132,344,476,1312
150,842,842,840,132,342,474,1316
151,844,846,846,134,342,476,1320
152,848,850,848,136,340,476,1324
153,844,844,846,136,342,478,1322
154,850,846,848,132,344,476,1326
155,850,850,850,132,344,476,1326
156,846,844,844,130,344,474,1320
157,840,844,842,134,342,476,1316
158,844,844,844,134,342,476,1320
159,846,846,846,134,342,476,1322
160,858,860,860,136,342,478,1336
161,882,880,882,134,344,478,1360
162,896,894,896,132,346,478,1374
163,900,904,904,136,346,482,1382
164,904,902,902,134,346,480,1384
165,904,904,902,134,344,478,1382
166,882,882,882,134,344,478,1360
167,866,866,866,134,344,478,1344
168,866,864,864,132,344,476,1342
169,864,866,866,134,344,478,1342
170,866,866,866,134,344,478,1344
171,870,870,872,134,346,480,1350
172,888,890,888,136,344,480,1368
173,910,908,910,134,346,480,1390
174,926,926,930,134,350,484,1410
175,936,936,936,134,350,484,1420
176,922,922,920,134,348,482,1404
177,922,920,920,132,348,480,1402
178,916,918,916,134,346,480,1396
179,910,908,908,132,346,478,1388
180,904,902,904,130,348,478,1382
181,898,896,896,128,348,476,1374
182,874,872,870,126,346,472,1346
183,828,832,828,130,342,472,1300
184,802,804,804,132,342,474,1276
185,808,806,806,130,342,472,1280
186,800,802,802,132,342,474,1274
187,812,808,808,128,342,470,1282
188,816,818,820,130,344,474,1290
189,848,848,848,130,344,474,1322
190,862,862,866,130,348,478,1340
191,860,862,858,132,344,476,1336
192,856,852,852,128,344,472,1328
193,852,850,854,126,348,474,1326
194,850,854,852,130,346,476,1326
195,854,852,854,128,348,476,1330
196,850,848,848,126,348,474,1324
197,830,832,828,128,344,472,1302
198,832,834,836,130,346,476,1308
199,848,846,848,128,348,476,1324
200,848,852,848,132,344,476,1324
201,840,838,840,130,346,476,1316
202,836,838,838,132,346,478,1314
203,840,846,844,138,344,482,1322
204,844,838,838,132,344,476,1320
205,844,848,848,136,344,480,1324
206,860,858,860,134,346,480,1340
207,878,878,880,134,348,482,1360
208,886,888,886,136,346,482,1368
209,888,888,886,136,344,480,1368
210,896,894,896,134,346,480,1376
211,894,894,894,134,346,480,1374
212,896,896,896,134,346,480,1376
213,888,886,884,132,344,476,1364
214,886,882,882,128,344,472,1358
215,872,872,872,128,344,472,1344
216,880,880,882,128,346,474,1354
217,884,886,886,130,346,476,1360
218,896,894,896,128,348,476,1372
219,896,894,892,126,346,472,1368
220,892,898,896,132,344,476,1368
221,904,900,902,128,346,474,1378
222,902,902,902,128,346,474,1376
223,898,900,900,130,346,476,1374
224,896,894,892,128,344,472,1368
225,878,880,878,130,342,472,1350
226,868,868,870,130,344,474,1342
227,868,868,868,130,344,474,1342
228,866,866,868,130,346,476,1342
229,868,870,868,132,344,476,1344
230,860,858,856,130,342,472,1332
231,854,854,854,130,342,472,1326
232,850,848,850,128,344,472,1322
233,856,860,858,132,342,474,1330
234,862,860,864,130,346,476,1338
235,862,864,862,132,344,476,1338
236,868,868,870,132,346,478,1346
237,870,870,868,132,344,476,1346
238,866,868,868,134,344,478,1344
239,868,870,870,136,344,480,1348
240,872,872,872,136,344,480,1352
241,870,868,870,134,346,480,1350
242,868,870,866,136,342,478,1346
243,856,856,858,136,344,480,1336
244,852,852,850,136,342,478,1330
245,856,854,858,134,346,480,1336
246,860,860,860,134,346,480,1340
247,852,852,850,134,344,478,1330
248,850,852,852,136,344,480,1330
249,852,852,850,136,342,478,1330
250,856,856,858,136,344,480,1336
251,862,862,860,136,342,478,1340
252,860,860,860,136,342,478,1338
253,864,862,864,134,344,478,1342
254,870,872,872,136,344,480,1350
255,882,882,882,136,344,480,1362
256,898,898,900,136,346,482,1380
257,898,896,896,134,346,480,1378
258,900,898,898,132,346,478,1378
259,892,898,894,138,342,480,1372
260,894,890,894,134,346,480,1374
261,892,894,894,136,346,482,1374
262,898,894,896,132,348,480,1378
263,888,890,888,134,346,480,1368
264,882,882,880,134,344,478,1360
265,874,874,874,134,344,478,1352
266,876,878,878,136,344,480,1356
267,878,876,878,134,346,480,1358
268,872,874,874,136,346,482,1354
269,870,870,866,136,342,478,1348
270,868,868,870,136,344,480,1348
271,878,876,878,134,346,480,1358
272,884,886,886,136,346,482,1366
273,884,882,882,134,346,480,1364
274,884,886,886,136,346,482,1366
275,882,882,880,136,344,480,1362
276,884,886,888,138,346,484,1368
277,884,880,880,134,346,480,1364
278,892,894,894,136,346,482,1374
279,888,888,888,136,346,482,1370
280,874,872,872,134,346,480,1354
281,860,862,858,136,342,478,1338
282,856,854,856,134,344,478,1334
283,842,844,846,136,346,482,1324
284,840,840,836,136,342,478,1318
285,828,826,826,134,342,476,1304
286,814,818,816,138,340,478,1292
287,812,808,810,134,342,476,1288
288,816,816,816,134,342,476,1292
289,824,826,826,136,342,478,1302
290,832,830,834,134,346,480,1312
291,836,836,834,134,344,478,1314
292,836,836,836,134,344,478,1314
293,836,838,836,136,342,478,1314
294,838,838,840,136,344,480,1318
295,846,844,844,134,344,478,1324
296,844,846,846,136,344,480,1324
297,838,838,836,136,342,478,1316
298,846,844,848,134,346,480,1326
299,848,850,848,136,344,480,1328
300,848,848,848,136,344,480,1328
301,854,852,852,134,344,478,1332
302,848,848,848,134,344,478,1326
303,852,854,852,136,342,478,1330
304,856,854,856,134,344,478,1334
305,864,864,866,134,346,480,1344
306,878,880,878,136,344,480,1358
307,882,880,884,134,348,482,1364
308,880,882,876,136,342,478,1358
309,880,878,882,134,346,480,1360
310,896,896,898,134,348,482,1378
311,908,910,908,136,346,482,1390
312,922,920,920,134,346,480,1402
313,922,924,924,136,346,482,1404
314,908,906,906,134,346,480,1388
315,892,894,892,136,344,480,1372
316,878,876,878,134,346,480,1358
317,876,874,876,132,348,480,1356
318,868,872,870,136,346,482,1350
319,866,862,862,132,346,478,1344
320,860,864,860,136,342,478,1338
321,860,862,862,138,342,480,1340
322,876,872,876,134,346,480,1356
323,884,884,884,134,346,480,1364
324,888,888,888,134,346,480,1368
325,892,894,894,136,346,482,1374
326,900,896,894,132,344,476,1376
327,900,904,906,136,346,482,1382
328,900,898,900,134,348,482,1382
329,896,900,896,138,344,482,1378
330,900,894,898,132,348,480,1380
331,894,896,892,134,344,478,1372
332,890,892,892,136,344,480,1370
333,904,902,904,134,346,480,1384
334,912,912,912,134,346,480,1392
335,920,918,918,132,346,478,1398
336,914,914,914,132,346,478,1392
337,920,922,924,134,348,482,1402
338,930,930,928,134,346,480,1410
339,936,936,938,134,348,482,1418
340,938,938,938,134,348,482,1420
341,934,934,930,134,344,478,1412
342,926,928,930,136,346,482,1408
343,928,928,930,136,348,484,1412
344,924,922,924,134,350,484,1408
345,920,918,916,132,348,480,1400
346,910,910,910,132,348,480,1390
347,900,904,900,136,344,480,1380
348,898,896,896,134,344,478,1376
349,894,896,898,136,346,482,1376
350,888,888,888,136,346,482,1370
351,884,882,884,134,348,482,1366
352,858,860,856,136,344,480,1338
353,850,850,846,136,340,476,1326
354,828,822,824,130,342,472,1300
355,820,820,820,130,342,472,1292
356,818,822,822,134,342,476,1294
357,828,830,830,136,342,478,1306
358,828,828,828,136,342,478,1306
359,840,842,842,138,342,480,1320
360,854,848,852,132,346,478,1332
361,862,866,862,136,342,478,1340
362,864,866,866,138,342,480,1344
363,864,862,862,136,342,478,1342
364,858,856,858,134,344,478,1336
365,858,860,858,136,342,478,1336
366,862,860,864,134,346,480,1342
367,868,870,870,136,346,482,1350
368,850,850,846,136,342,478,1328
369,840,838,840,134,344,478,1318
370,842,842,840,134,342,476,1318
371,844,844,848,134,346,480,1324
372,860,860,858,134,344,478,1338
373,880,880,882,134,346,480,1360
374,888,888,888,134,346,480,1368
375,886,886,884,134,344,478,1364
376,888,888,888,134,344,478,1366
377,882,882,884,134,346,480,1362
378,880,880,880,134,346,480,1360
379,868,870,868,136,344,480,1348
380,860,858,858,134,344,478,1338
381,852,850,850,132,344,476,1328
382,846,850,852,136,346,482,1328
383,856,856,854,136,344,480,1336
384,848,848,848,136,344,480,1328
385,838,838,838,136,344,480,1318
386,838,836,836,134,344,478,1316
387,838,838,838,134,344,478,1316
388,840,842,842,136,344,480,1320
389,838,836,838,134,346,480,1318
390,830,832,828,136,342,478,1308
391,834,834,834,136,342,478,1312
392,840,840,842,136,344,480,1320
393,850,850,850,136,344,480,1330
394,860,862,864,138,346,484,1344
395,878,876,876,136,346,482,1360
396,876,874,874,134,346,480,1356
397,870,864,864,128,346,474,1344
398,870,872,870,130,344,474,1344
399,870,870,872,130,346,476,1346
400,866,866,866,130,346,476,1342
401,860,858,856,128,344,472,1332
402,836,840,838,132,342,474,1310
403,848,846,848,130,344,474,1322
404,850,848,850,128,346,474,1324
405,846,850,848,132,344,476,1322
406,846,844,842,130,342,472,1318
407,844,842,842,128,342,470,1314
408,840,842,844,130,344,474,1314
409,844,844,844,130,344,474,1318
410,856,856,856,130,344,474,1330
411,860,858,860,128,346,474,1334
412,862,864,862,130,344,474,1336
413,870,870,868,130,342,472,1342
414,866,866,868,130,344,474,1340
415,884,884,888,130,348,478,1362
416,882,882,880,130,346,476,1358
417,894,892,892,128,346,474,1368
418,882,884,882,130,344,474,1356
419,876,876,876,130,344,474,1350
420,882,880,882,128,346,474,1356
421,888,890,890,130,346,476,1364
422,890,894,894,134,346,480,1370
423,880,882,882,136,346,482,1362
424,880,880,876,136,342,478,1358
425,882,880,882,134,344,478,1360
426,890,890,892,134,346,480,1370
427,892,894,894,136,346,482,1374
428,896,896,896,136,346,482,1378
429,896,894,894,134,346,480,1376
430,896,900,898,138,344,482,1378
431,900,896,898,134,346,480,1380
432,906,906,906,134,346,480,1386
433,896,898,898,136,346,482,1378
434,896,896,896,136,346,482,1378
435,890,890,890,136,346,482,1372
436,886,886,884,136,344,480,1366
437,890,888,890,134,346,480,1370
438,880,884,882,138,344,482,1362
439,880,878,878,136,344,480,1360
440,874,872,872,134,344,478,1352
441,872,874,874,136,344,480,1352
442,878,876,878,134,346,480,1358
443,872,872,870,134,344,478,1350
444,868,870,870,136,344,480,1348
445,862,860,862,134,346,480,1342
446,844,844,840,134,342,476,1320
447,838,840,838,136,340,476,1314
448,840,838,842,134,344,478,1318
449,840,842,842,136,344,480,1320
450,832,834,830,138,340,478,1310
451,830,824,826,132,342,474,1304
452,824,826,826,134,342,476,1300
453,832,834,836,136,344,480,1312
454,836,838,836,138,342,480,1316
455,840,836,836,134,342,476,1316
456,842,844,844,136,342,478,1320
457,848,848,848,136,342,478,1326
458,846,846,848,136,344,480,1326
459,850,848,850,134,346,480,1330
460,842,844,842,136,344,480,1322
461,846,846,848,136,346,482,1328
462,840,838,836,134,344,478,1318
463,842,842,840,134,342,476,1318
464,828,830,832,136,344,480,1308
465,838,836,836,134,344,478,1316
466,834,834,834,134,344,478,1312
467,830,832,830,136,342,478,1308
468,834,832,830,134,340,474,1308
469,824,824,826,134,342,476,1300
470,824,826,826,136,342,478,1302
471,824,824,824,136,342,478,1302
472,826,826,826,136,342,478,1304
473,828,828,826,136,340,476,1304
474,832,830,830,134,340,474,1306
475,826,828,830,136,342,478,1304
476,834,834,834,136,342,478,1312
477,844,844,844,136,342,478,1322
478,846,844,844,134,342,476,1322
479,846,848,848,136,342,478,1324
480,840,840,838,136,340,476,1316
481,840,840,842,136,342,478,1318
482,846,846,846,136,342,478,1324
483,854,852,854,134,344,478,1332
484,864,866,864,136,342,478,1342
485,860,858,858,134,342,476,1336
486,856,858,856,136,340,476,1332
487,850,850,852,136,342,478,1328
488,860,858,858,134,342,476,1336
489,854,856,856,136,342,478,1332
490,848,848,848,136,342,478,1326
491,858,858,856,136,340,476,1334
492,864,864,866,136,342,478,1342
493,876,874,876,134,344,478,1354
494,892,894,894,136,344,480,1372
495,900,900,900,136,344,480,1380
496,900,904,904,140,344,484,1384
497,910,906,904,136,342,478,1388
498,880,880,882,136,344,480,1360
499,866,866,866,136,344,480,1346
500,868,868,868,136,344,480,1348
501,872,870,870,134,344,478,1350
502,872,872,870,134,342,476,1348
503,878,880,882,136,344,480,1358
504,900,900,900,136,344,480,1380
505,928,926,928,134,346,480,1408
506,936,936,936,134,346,480,1416
507,938,940,938,136,344,480,1418
508,922,918,918,132,344,476,1398
509,902,906,906,136,344,480,1382
510,900,900,900,136,344,480,1380
511,904,900,902,132,346,478,1382
512,894,896,896,134,346,480,1374
513,884,886,884,136,344,480,1364
514,884,884,882,136,342,478,1362
515,888,888,890,136,344,480,1368
516,880,880,878,136,342,478,1358
517,870,872,872,138,342,480,1350
518,874,872,870,136,340,476,1350
519,868,866,870,134,344,478,1346
520,860,862,862,136,344,480,1340
521,866,864,864,134,344,478,1344
522,852,854,850,136,340,476,1328
523,852,852,856,136,344,480,1332
524,850,850,848,136,342,478,1328
525,846,844,846,134,344,478,1324
526,844,844,842,134,342,476,1320
527,832,832,830,134,340,474,1306
528,826,830,830,138,340,478,1304
529,832,828,830,134,342,476,1308
530,840,842,842,136,342,478,1318
531,836,836,836,136,342,478,1314
532,836,836,834,136,340,476,1312
533,840,842,840,138,338,476,1316
534,850,850,852,138,340,478,1328
535,862,860,862,136,342,478,1340
536,872,872,872,136,342,478,1350
537,878,878,880,136,344,480,1358
538,874,874,874,136,344,480,1354
539,872,872,870,136,342,478,1350
540,872,872,874,136,344,480,1352
541,884,882,882,134,344,478,1362
542,890,890,892,134,346,480,1370
543,890,890,890,134,346,480,1370
544,862,856,854,128,344,472,1334
545,848,850,846,130,340,470,1318
546,850,850,852,130,342,472,1322
547,858,856,858,128,344,472,1330
548,834,836,836,130,344,474,1308
549,832,830,830,128,344,472,1304
550,830,832,826,130,338,468,1298
551,842,840,846,128,344,472,1314
552,870,872,872,130,344,474,1344
553,862,862,862,130,344,474,1336
554,844,846,842,132,340,472,1316
555,846,844,844,130,340,470,1316
556,822,822,822,130,340,470,1292
557,816,816,816,130,340,470,1286
558,808,808,808,130,340,470,1278
559,798,798,798,130,340,470,1268
560,786,786,782,130,336,466,1252
561,770,768,770,128,338,466,1236
562,762,764,764,130,338,468,1230
563,754,756,754,132,336,468,1222
564,748,746,742,130,332,462,1210
565,742,742,742,130,332,462,1204
566,736,738,738,132,332,464,1200
567,740,738,740,130,334,464,1204
568,744,742,744,128,336,464,1208
569,744,746,744,130,334,464,1208
570,758,756,758,128,336,464,1222
571,778,778,774,128,332,460,1238
572,784,784,788,128,336,464,1248
573,800,802,802,130,336,466,1266
574,810,812,812,132,336,468,1278
575,816,814,816,130,338,468,1284
576,822,820,820,128,338,466,1288
577,818,820,820,130,338,468,1286
578,832,830,830,128,338,466,1298
579,842,840,840,126,338,464,1306
580,836,840,840,130,338,468,1304
581,850,848,848,128,338,466,1316
582,858,860,862,130,340,470,1328
583,868,864,864,126,340,466,1334
584,856,858,856,128,338,466,1322
585,844,846,846,130,338,468,1312
586,846,844,846,128,340,468,1314
587,866,866,868,128,342,470,1336
588,870,872,870,130,340,470,1340
589,878,878,876,130,338,468,1346
590,884,880,882,126,340,466,1350
591,872,876,876,130,340,470,1342
592,902,900,902,128,342,470,1372
593,898,900,898,130,340,470,1368
594,898,898,900,130,342,472,1370
595,892,892,890,130,340,470,1362
596,884,880,882,126,342,468,1352
597,832,836,834,130,340,470,1302
598,836,836,834,130,338,468,1304
599,828,830,832,132,340,472,1300
600,832,830,830,130,340,470,1302
601,828,828,826,130,338,468,1296
602,838,834,834,126,338,464,1302
603,840,844,844,130,338,468,1308
604,864,866,868,132,340,472,1336
605,884,880,882,128,342,470,1354
606,890,890,890,128,342,470,1360
607,886,886,886,128,342,470,1356
608,856,860,858,132,340,472,1328
609,864,862,864,130,342,472,1336
610,874,872,874,128,344,472,1346
611,874,876,872,130,340,470,1344
612,874,874,874,130,340,470,1344
613,874,872,874,128,342,470,1344
614,870,872,872,130,342,472,1342
615,872,872,870,130,340,470,1342
616,854,854,856,130,342,472,1326
617,856,856,854,130,340,470,1326
618,850,850,850,130,340,470,1320
619,860,860,860,130,340,470,1330
620,854,852,852,128,340,468,1322
621,848,852,850,132,338,470,1318
622,858,854,856,128,340,468,1326
623,862,866,866,132,340,472,1334
624,878,878,878,132,340,472,1350
625,868,866,866,130,340,470,1338
626,866,868,868,132,340,472,1338
627,880,876,876,128,340,468,1348
628,888,890,892,130,342,472,1360
629,886,886,886,130,342,472,1358
630,882,880,878,128,340,468,1350
631,886,890,892,132,342,474,1360
632,900,898,900,130,344,474,1374
633,900,898,898,128,344,472,1372
634,896,898,896,130,342,472,1368
635,880,878,880,128,344,472,1352
636,852,854,850,130,340,470,1322
637,858,858,860,130,342,472,1330
638,858,860,862,132,344,476,1334
639,862,860,860,130,344,474,1336
640,866,868,866,132,342,474,1340
641,862,866,868,136,344,480,1342
642,858,858,856,136,342,478,1336
643,870,870,866,136,338,474,1344
644,878,878,882,136,342,478,1356
645,896,896,898,136,344,480,1376
646,914,914,914,136,344,480,1394
647,916,914,916,134,346,480,1396
648,906,906,904,134,344,478,1384
649,888,888,888,134,344,478,1366
650,888,886,886,132,344,476,1364
651,892,892,894,132,346,478,1370
652,884,886,884,134,344,478,1362
653,876,878,876,136,342,478,1354
654,874,876,874,138,340,478,1352
655,866,864,868,136,344,480,1346
656,850,852,850,138,342,480,1330
657,838,836,836,136,342,478,1316
658,834,834,832,136,340,476,1310
659,826,826,826,136,340,476,1302
660,826,826,824,136,338,474,1300
661,812,814,816,138,340,478,1290
662,804,802,800,136,338,474,1278
663,794,794,794,136,338,474,1268
664,796,794,794,134,338,472,1268
665,790,790,790,134,338,472,1262
666,792,794,794,136,338,474,1266
667,798,798,798,136,338,474,1272
668,798,796,796,134,338,472,1270
669,802,806,802,138,334,472,1274
670,806,804,808,136,338,474,1280
671,808,806,808,134,340,474,1282
672,804,806,806,136,340,476,1280
673,802,800,800,134,340,474,1276
674,796,798,794,136,336,472,1268
675,794,792,794,134,338,472,1266
676,790,792,790,136,336,472,1262
677,790,790,790,136,336,472,1262
678,794,794,796,136,338,474,1268
679,802,800,800,134,338,472,1274
680,810,812,808,136,334,470,1280
681,818,820,822,138,336,474,1292
682,840,836,840,134,340,474,1314
683,848,850,850,136,340,476,1324
684,862,862,862,136,340,476,1338
685,876,876,876,136,340,476,1352
686,898,896,896,134,340,474,1372
687,912,914,916,136,342,478,1390
688,928,924,926,132,344,476,1404
689,924,926,926,134,344,478,1402
690,912,912,912,134,344,478,1390
691,900,898,898,132,344,476,1376
692,880,886,882,138,340,478,1358
693,880,876,878,134,342,476,1356
694,882,884,884,136,342,478,1360
695,892,894,892,138,340,478,1370
696,886,884,886,136,342,478,1364
697,890,890,888,136,340,476,1366
698,882,882,884,136,342,478,1360
699,888,888,888,136,342,478,1366
700,884,884,884,136,342,478,1362
701,884,884,884,136,342,478,1362
702,884,884,884,136,342,478,1362
703,878,878,876,136,340,476,1354
704,880,882,884,138,342,480,1360
705,900,898,900,136,344,480,1380
706,906,904,904,134,344,478,1384
707,912,914,914,136,344,480,1392
708,904,906,906,138,344,482,1386
709,898,896,896,136,344,480,1378
710,876,876,872,136,340,476,1352
711,862,864,858,138,334,472,1334
712,844,844,850,138,340,478,1322
713,824,820,820,134,340,474,1298
714,806,808,810,136,342,478,1284
715,800,802,798,138,338,476,1276
716,808,804,806,134,340,474,1282
717,816,818,818,136,340,476,1292
718,844,844,846,136,342,478,1322
719,862,860,860,134,342,476,1338
720,882,886,886,138,342,480,1362
721,898,896,900,136,346,482,1380
722,908,906,906,134,346,480,1388
723,912,910,910,132,346,478,1390
724,910,912,912,134,346,480,1390
725,902,904,904,136,346,482,1384
726,892,890,886,134,342,476,1368
727,888,884,886,130,344,474,1362
728,880,880,880,130,344,474,1354
729,878,878,878,130,344,474,1352
730,880,880,880,130,344,474,1354
731,876,876,876,130,344,474,1350
732,876,876,874,130,342,472,1348
733,870,870,870,130,342,472,1342
734,872,872,872,130,342,472,1344
735,862,864,864,132,342,474,1336
736,872,870,870,130,342,472,1344
737,878,876,876,128,342,470,1348
738,864,868,868,132,342,474,1338
739,876,874,874,130,342,472,1348
740,878,878,878,130,342,472,1350
741,876,874,874,128,342,470,1346
742,858,862,860,132,340,472,1330
743,856,856,858,132,342,474,1330
744,862,862,862,132,342,474,1336
745,874,872,874,130,344,474,1348
746,874,874,874,130,344,474,1348
747,868,870,866,132,340,472,1340
748,856,856,858,132,342,474,1330
749,860,856,856,128,342,470,1330
750,860,862,864,130,344,474,1334
751,860,860,860,130,344,474,1334
752,850,852,848,132,340,472,1322
753,838,836,836,130,340,470,1308
754,828,828,830,130,342,472,1300
755,838,838,838,130,342,472,1310
756,838,840,838,132,340,472,1310
757,834,832,832,130,340,470,1304
758,828,828,828,130,340,470,1298
759,834,836,836,132,340,472,1306
760,844,844,846,132,342,474,1318
761,858,860,860,134,342,476,1334
762,860,860,860,134,342,476,1336
763,870,866,868,130,344,474,1344
764,866,866,864,130,342,472,1338
765,862,864,864,132,342,474,1336
766,874,872,874,130,344,474,1348
767,886,884,884,128,344,472,1358
768,896,894,896,126,346,472,1368
769,872,874,870,128,342,470,1342
770,856,858,858,130,342,472,1328
771,870,868,870,128,344,472,1342
772,870,870,870,128,344,472,1342
773,866,868,866,130,342,472,1338
774,866,866,868,130,344,474,1340
775,856,858,856,132,342,474,1330
776,852,854,854,134,342,476,1328
777,852,852,852,134,342,476,1328
778,856,858,858,136,342,478,1334
779,858,860,860,138,342,480,1338
780,860,858,858,136,342,478,1338
781,864,862,860,134,340,474,1338
782,868,866,870,132,344,476,1344
783,876,878,876,134,342,476,1352
784,880,878,880,132,344,476,1356
785,878,878,878,132,344,476,1354
786,868,868,866,132,342,474,1342
787,860,860,860,132,342,474,1334
788,860,860,860,132,342,474,1334
789,844,844,844,132,342,474,1318
790,816,816,812,132,338,470,1286
791,804,804,804,132,338,470,1274
792,792,790,790,130,338,468,1260
793,776,774,776,128,340,468,1244
794,768,770,768,130,338,468,1236
795,760,760,758,130,336,466,1226
796,764,764,762,130,334,464,1228
797,758,760,762,132,336,468,1226
798,774,772,772,130,336,466,1240
799,762,764,764,132,336,468,1230
800,774,772,772,130,336,466,1240
801,768,766,764,128,334,462,1230
802,768,768,772,128,338,466,1234
803,764,766,766,130,338,468,1232
804,760,760,758,130,336,466,1226
805,764,764,760,130,332,462,1226
806,760,758,762,128,336,464,1224
807,758,760,760,130,336,466,1224
808,758,756,756,128,336,464,1222
809,754,756,752,130,332,462,1216
810,754,756,756,132,332,464,1218
811,766,760,764,126,336,462,1228
812,756,758,758,128,336,464,1220
813,760,760,760,128,336,464,1224
814,762,762,758,128,332,460,1222
815,758,760,762,130,334,464,1222
816,764,766,766,132,334,466,1230
817,772,768,770,128,336,464,1236
818,776,778,778,130,336,466,1242
819,798,798,796,130,334,464,1262
820,812,810,810,128,334,462,1274
821,816,818,820,130,336,466,1282
822,830,830,834,130,340,470,1300
823,828,828,826,130,338,468,1296
