b,PPn,RRn,TTn,PR,RT,PT,TPn
1284,1117,1117,1123,150,400,550,1667
1285,1116,1116,1111,150,395,545,1661
1286,1122,1122,1122,150,395,545,1667
1287,1123,1123,1128,150,400,550,1673
1288,1127,1127,1122,150,395,545,1672
1289,1100,1100,1100,150,395,545,1645
1290,1123,1117,1128,144,406,550,1673
1291,1111,1117,1105,150,394,544,1655
1292,1111,1111,1106,150,389,539,1650
1293,1094,1122,1122,150,389,567,1661
1294,1134,1106,1111,150,394,544,1678
1295,1111,1111,1117,150,400,550,1661
1296,1100,1100,1089,150,389,539,1639
1297,1089,1089,1089,150,389,539,1628
1298,1061,1094,1105,150,400,541.5,1644
1299,1128,1095,1089,150,394,544,1672
1300,1100,1100,1106,150,400,550,1650
1301,1111,1111,1111,150,400,550,1661
1302,1116,1116,1111,150,395,545,1661
1303,1078,1111,1111,150,395,547.5,1656
1304,1156,1123,1128,150,400,550,1706
1305,1127,1127,1127,150,400,550,1677
1306,1128,1128,1128,150,400,550,1678
1307,1128,1128,1117,150,389,539,1667
1308,1128,1128,1139,150,400,550,1678
1309,1122,1122,1122,150,400,550,1672
1310,1133,1128,1128,145,400,545,1678
1311,1117,1122,1116,150,394,544,1661
1312,1122,1122,1128,150,400,550,1672
1313,1122,1122,1122,150,400,550,1672
1314,1117,1117,1112,150,395,545,1662
1315,1128,1128,1122,150,389,539,1667
1316,1117,1117,1116,150,388,538,1655
1317,1111,1111,1117,150,394,544,1655
1318,1116,1116,1117,150,395,545,1661
1319,1123,1117,1128,144,406,550,1673
1320,1116,1122,1116,150,400,550,1666
1321,1117,1117,1106,150,389,539,1656
1322,1117,1111,1122,144,400,544,1661
1323,1116,1122,1122,150,400,550,1666
1324,1122,1122,1122,150,400,550,1672
1325,1123,1123,1112,150,389,539,1662
1326,1111,1111,1111,150,389,539,1650
1327,1116,1116,1127,150,400,550,1666
1328,1123,1128,1128,155,400,555,1678
1329,1122,1117,1106,150,389,539,1661
1330,1128,1128,1133,150,394,544,1672
1331,1133,1133,1133,150,394,544,1677
1332,1133,1133,1134,150,395,545,1678
1333,1123,1123,1116,150,388,538,1661
1334,1122,1122,1139,150,405,555,1677
1335,1122,1128,1117,156,394,550,1672
1336,1122,1111,1117,145,400,545,1667
1337,1122,1127,1122,150,395,545,1667
1338,1117,1117,1122,150,400,550,1667
1339,1117,1117,1117,150,400,550,1667
1340,1116,1116,1111,150,395,545,1661
1341,1117,1117,1117,150,395,545,1662
1342,1117,1117,1122,150,400,550,1667
1343,1116,1116,1111,150,395,545,1661
1344,1117,1112,1111,145,394,539,1656
1345,1106,1111,1122,150,405,555,1661
1346,1105,1105,1100,150,400,550,1655
1347,1106,1106,1095,150,389,539,1645
1348,1105,1105,1111,150,395,545,1650
1349,1111,1111,1111,150,395,545,1656
1350,1106,1106,1100,150,389,539,1645
1351,1111,1111,1117,150,395,545,1656
1352,1117,1117,1116,150,394,544,1661
1353,1128,1128,1122,150,388,538,1666
1354,1122,1122,1123,150,389,539,1661
1355,1128,1128,1133,150,394,544,1672
1356,1133,1133,1128,150,389,539,1672
1357,1122,1122,1128,150,395,545,1667
1358,1128,1128,1133,150,400,550,1678
1359,1133,1133,1133,150,400,550,1683
1360,1134,1128,1134,144,406,550,1684
1361,1122,1128,1111,150,389,539,1661
1362,1122,1122,1133,150,400,550,1672
1363,1122,1122,1128,150,406,556,1678
1364,1117,1117,1111,150,400,550,1667
1365,1117,1117,1105,150,388,538,1655
1366,1116,1116,1128,150,400,550,1666
1367,1122,1122,1111,150,389,539,1661
1368,1117,1117,1111,150,394.5,533,1650
1369,1128,1122,1139,144,400,544,1672
1370,1128,1139,1134,155,395,550,1678
1371,1116,1111,1105,150,389,539,1655
1372,1123,1123,1134,150,400,550,1673
1373,1122,1122,1122,150,400,550,1672
1374,1128,1128,1122,150,394,544,1672
1375,1094,1127,1122,150,389,572,1666
1376,1161,1128,1134,150,395,545,1706
1377,1122,1122,1122,150,395,545,1667
1378,1128,1123,1122,145,394,539,1667
1379,1133,1138,1139,150,395,545,1678
1380,1128,1128,1128,150,395,545,1673
1381,1139,1139,1139,150,395,545,1684
1382,1133,1133,1138,150,400,550,1683
1383,1134,1134,1139,150,405,555,1689
1384,1128,1128,1111,150,388,538,1666
1385,1144,1144,1145,150,389,539,1683
1386,1106,1139,1144,164,394,558.5,1683
1387,1138,1133,1139,157,400,551.25,1716
1388,1156,1128,1122,150,394,544,1700
1389,1122,1128,1123,156,389,545,1667
1390,1134,1122,1133,144,400,544,1678
1391,1116,1122,1117,150,395,545,1661
1392,1117,1117,1111,150,389,539,1656
1393,1122,1122,1139,150,406,556,1678
1394,1133,1133,1122,150,395,545,1678
1395,1123,1117,1117,144,395,539,1662
1396,1122,1128,1127,150,394,544,1666
1397,1122,1122,1123,150,395,545,1667
1398,1106,1106,1100,150,389,539,1645
1399,1127,1127,1133,150,395,545,1672
1400,1117,1117,1117,150,395,545,1662
1401,1111,1111,1105,150,389,539,1650
1402,1117,1111,1122,144,400,544,1661
1403,1111,1117,1117,150,400,550,1661
1404,1122,1122,1128,150,406,556,1678
1405,1117,1111,1100,144,395,539,1656
1406,1128,1134,1133,150,394,544,1672
1407,1139,1139,1145,150,400,550,1689
1408,1127,1127,1127,150,400,550,1677
1409,1123,1123,1117,150,394,544,1667
1410,1133,1133,1133,150,394,544,1677
1411,1133,1133,1134,150,395,545,1678
1412,1128,1128,1127,150,394,544,1672
1413,1089,1122,1123,150,395,544,1667
1414,1167,1134,1133,150,394,544,1711
1415,1122,1122,1128,150,400,550,1672
1416,1128,1128,1116,150,388,538,1666
1417,1088,1122,1123,150,389,573,1661
1418,1150,1116,1122,150,395,545,1695
1419,1117,1117,1122,150,400,550,1667
1420,1111,1111,1106,150,395,545,1656
1421,1117,1117,1111,150,389,539,1656
1422,1117,1117,1128,150,400,550,1667
1423,1122,1122,1116,150,394,544,1666
1424,1116,1116,1117,150,395,545,1661
1425,1128,1128,1128,150,395,545,1673
1426,1128,1128,1133,150,400,550,1678
1427,1128,1128,1122,150,394,544,1672
1428,1128,1122,1128,144,400,544,1672
1429,1122,1128,1128,150,400,550,1672
1430,1128,1128,1122,150,394,544,1672
1431,1127,1127,1128,150,395,545,1672
1432,1089,1123,1122,147,394,544.5,1667
1433,1156,1116,1122,144,400,544,1700
1434,1122,1128,1117,150,389,539,1661
1435,1117,1117,1122,150,394,544,1661
1436,1122,1122,1122,150,394,544,1666
1437,1122,1122,1128,150,400,550,1672
1438,1122,1122,1122,150,400,550,1672
1439,1134,1134,1134,150,400,550,1684
1440,1111,1111,1111,150,400,550,1661
1441,1128,1128,1122,150,394,544,1672
1442,1133,1133,1133,150,394,544,1677
1443,1128,1128,1128,150,394,544,1672
1444,1127,1127,1128,150,395,545,1672
1445,1106,1134,1139,150,400,547.5,1684
1446,1161,1133,1133,150,400,550,1711
1447,1139,1139,1133,150,394,544,1683
1448,1133,1133,1139,150,400,550,1683
1449,1139,1139,1139,150,400,550,1689
1450,1145,1150,1145,155,395,550,1695
1451,1144,1139,1144,150,400,550,1694
1452,1145,1145,1139,150,394,544,1689
1453,1150,1150,1156,150,400,550,1700
1454,1150,1150,1150,150,400,550,1700
1455,1144,1144,1138,150,394,544,1688
1456,1139,1139,1134,150,389,539,1678
1457,1144,1144,1150,150,395,545,1689
1458,1139,1139,1133,150,389,539,1678
1459,1128,1128,1133,150,394,544,1672
1460,1139,1139,1139,150,394,544,1683
1461,1139,1139,1145,150,400,550,1689
1462,1133,1133,1128,150,395,545,1678
1463,1133,1133,1133,150,395,545,1678
1464,1128,1128,1133,150,400,550,1678
1465,1128,1128,1122,150,394,544,1672
1466,1122,1122,1123,150,395,545,1667
1467,1134,1134,1127,150,388,538,1672
1468,1133,1133,1145,150,400,550,1683
1469,1133,1133,1133,150,400,550,1683
1470,1134,1134,1122,150,388,538,1672
1471,1138,1138,1145,150,395,545,1683
1472,1139,1139,1139,150,395,545,1684
1473,1145,1145,1150,150,400,550,1695
1474,1128,1128,1122,150,394,544,1672
1475,1100,1105,1083,155,397,527,1627
1476,1105,1100,1128,150,400,550,1655
1477,1089,1089,1078,150,389,539,1628
1478,1028,1061,1063,153.8,391,574,1602
1479,1081.4,1056,1048,157.6,387,540.6,1622
1480,1057.6,1050,1050,150,393.5,533,1590.6
1481,1044,1044,1061,150,400,550,1594
1482,1052.5,1039,1041.5,150,406,547,1589
1483,1061,1033.5,1031.75,150,394,544,1605
1484,1044.5,1024.75,1021.875,156,388,544,1580.5
1485,1028,1026.375,1021.938,144,383,528,1565.25
1486,1044.5,1027.188,1030.469,147,386,561,1582.625
1487,1061,1024.594,1026.234,150,389,539,1600
1488,1047,1028.797,1032.617,150,389,539,1589
1489,1033,1042.398,1046.809,150,395,545,1597.5
1490,1056,1056,1061,150,400,550,1606
1491,1072,1072,1072,150,400,550,1622
1492,1083,1083,1083,150,400,550,1633
1493,1106,1106,1106,150,400,550,1656
1494,1111,1117,1117,156,400,556,1667
1495,1122,1116,1116,150,400,550,1672
1496,1123,1123,1123,150,400,550,1673
1497,1127,1127,1122,150,395,545,1672
1498,1128,1128,1133,150,400,550,1678
1499,1145,1145,1145,150,400,550,1695
1500,1127,1127,1122,150,395,545,1672
1501,1139,1139,1139,150,395,545,1684
1502,1145,1145,1144,150,394,544,1689
1503,1150,1150,1145,150,389,539,1689
1504,1155,1155,1155,150,389,539,1694
1505,1178,1178,1183,150,394,544,1722
1506,1161,1161,1162,150,395,545,1706
1507,1167,1161,1166,144,400,544,1711
1508,1178,1184,1178,150,394,544,1722
1509,1183,1183,1183,150,394,544,1727
1510,1094,1122,1123,150,395,573,1667
1511,1161,1133,1133,150,395,545,1706
1512,1112,1106,1094,144,389,527,1639
1513,1072,1078,1078,150,383.5,533,1605
1514,1066,1066,1061,150,377.75,528,1594
1515,1045,1045,1064,150,377.875,542,1591.5
1516,1033,1061,1067,150,380.438,556,1589
1517,1084,1056,1061,150,379.219,533,1617
1518,1044,1044,1047,150,381.109,528,1589
1519,1058.5,1041.5,1043,150,382.055,567,1597.5
1520,1073,1040.25,1041,150,382.527,533,1606
1521,1050,1031.125,1034.5,167,385.764,572,1603
1522,1036.5,1026.562,1028.25,175,389,573,1600
1523,1054.25,1032.781,1033.625,162.5,389,572,1595
1524,1072,1043.891,1047.312,150,389,539,1611
1525,1055,1055,1061,150,395,545,1600
1526,1056,1089,1083,150,389,572,1628
1527,1133,1100,1100,150,389,539,1672
1528,1106,1106,1111,150,394,544,1650
1529,1133,1133,1134,150,395,545,1678
1530,1139,1139,1133,150,389,539,1678
1531,1150,1150,1150,150,389,539,1689
1532,1139,1139,1144,150,394,544,1683
1533,1156,1156,1156,150,394,544,1700
1534,1133,1127,1128,144,395,539,1672
1535,1111,1145,1139,147,389,567,1678
1536,1167,1139,1144,150,394,544,1711
1537,1155,1155,1145,150,391.5,534,1689
1538,1167,1167,1172,150,389,539,1706
1539,1155,1155,1161,150,395,545,1700
1540,1139,1173,1161,147,395,567,1706
1541,1184,1144,1156,144,395,539,1723
1542,1155,1161,1161,150,395,545,1700
1543,1161,1161,1161,150,395,545,1706
1544,1161,1161,1161,150,395,545,1706
1545,1184,1184,1183,150,394,544,1728
1546,1083,1189,1195,150,400,544.5,1739
1547,1272,1166,1161,150,395,545,1817
1548,1156,1156,1155,150,394,544,1700
1549,1150,1150,1150,150,394,544,1694
1550,1144,1144,1145,150,395,545,1689
1551,1145,1145,1139,150,389,539,1684
1552,1139,1139,1144,150,394,544,1683
1553,1122,1150,1150,150,394,572,1694
1554,1172,1144,1139,150,389,539,1711
1555,1133,1133,1144,150,400,550,1683
1556,1106,1139,1134,150,395,547.5,1684
1557,1161,1128,1128,150,395,545,1706
1558,1145,1145,1138,150,388,538,1683
1559,1122,1122,1123,150,389,539,1661
1560,1122,1122,1122,150,389,539,1661
1561,1106,1133,1139,150,395,572,1678
1562,1172,1145,1139,150,389,539,1711
1563,1144,1144,1150,150,395,545,1689
1564,1139,1139,1133,150,389,539,1678
1565,1133,1128,1139,145,400,545,1678
1566,1150,1155,1150,150,395,545,1695
1567,1145,1145,1150,150,400,550,1695
1568,1105,1133,1128,150,395,573,1678
1569,1162,1134,1133,150,394,544,1706
1570,1138,1138,1139,150,395,545,1683
1571,1100,1134,1133,150,394,547.5,1678
1572,1173,1139,1145,150,400,550,1723
1573,1139,1139,1133,150,394,544,1683
1574,1138,1138,1150,150,406,556,1694
1575,1145,1139,1128,144,395,539,1684
1576,1117,1123,1122,150,394,544,1661
1577,1111,1111,1111,150,394,544,1655
1578,1072,1100,1100,150,394,572,1644
1579,1144,1116,1117,150,395,545,1689
1580,1134,1134,1133,150,394,544,1678
1581,1139,1139,1139,150,394,544,1683
1582,1133,1133,1133,150,394,544,1677
1583,1139,1139,1139,150,394,544,1683
1584,1144,1144,1145,150,395,545,1689
1585,1156,1150,1155,144,400,544,1700
1586,1144,1150,1156,150,406,556,1700
1587,1150,1150,1144,150,400,550,1700
1588,1150,1150,1150,150,400,550,1700
1589,1145,1139,1139,144,400,544,1689
1590,1133,1139,1139,150,400,550,1683
1591,1139,1133,1128,144,395,539,1678
1592,1094,1134,1133,147,394,541.5,1672
1593,1167,1133,1133,150,394,544,1711
1594,1094,1128,1123,150,389,573,1667
1595,1167,1133,1139,150,395,545,1712
1596,1100,1133,1133,150,395,545,1678
1597,1172,1139,1139,150,395,545,1717
1598,1128,1128,1128,150,395,545,1673
1599,1117,1145,1150,150,400,544.5,1695
1600,1178,1150,1144,150,394,544,1722
1601,1111,1144,1139,150,389,572,1683
1602,1177,1144,1150,150,395,545,1722
1603,1156,1156,1161,150,400,550,1706
1604,1156,1156,1150,150,394,544,1700
1605,1150,1150,1156,150,400,550,1700
1606,1150,1150,1144,150,394,544,1694
1607,1133,1133,1139,150,400,550,1683
1608,1133,1128,1122,145,394,539,1672
1609,1145,1150,1150,150,394,544,1689
1610,1094,1127,1128,147.5,395,541.5,1672
1611,1161,1123,1122,145,394,539,1700
1612,1122,1127,1128,150,395,545,1667
1613,1123,1123,1122,150,394,544,1667
1614,1122,1122,1128,150,400,550,1672
1615,1122,1122,1117,150,395,545,1667
1616,1111,1111,1111,150,395,545,1656
1617,1117,1117,1116,150,394,544,1661
1618,1117,1117,1117,150,394,544,1661
1619,1122,1122,1122,150,394,544,1666
1620,1133,1133,1134,150,395,545,1678
1621,1117,1122,1122,155,395,550,1667
1622,1122,1117,1111,150,389,539,1661
1623,1078,1106,1117,169.5,400,561.5,1656
1624,1105,1116,1111,159.75,395,553.25,1689
1625,1150,1111,1111,150,395,545,1695
1626,1084,1111,1105,167,389,566,1650
1627,1105,1112,1123,158.5,400,558,1689
1628,1150,1116,1116,150,400,550,1700
1629,1128,1128,1128,150,400,550,1678
1630,1128,1122,1117,144,395,539,1667
1631,1094,1134,1133,147,394,544.5,1672
1632,1167,1133,1139,150,400,550,1717
1633,1144,1139,1139,145,400,545,1689
1634,1139,1144,1139,150,395,545,1684
1635,1128,1128,1127,150,394,544,1672
1636,1122,1122,1123,150,395,545,1667
1637,1117,1117,1122,150,400,550,1667
1638,1111,1111,1105,150,394,544,1655
1639,1078,1106,1106,150,394,572,1650
1640,1128,1100,1100,150,394,544,1672
1641,1094,1094,1089,150,389,539,1633
1642,1089,1089,1100,150,400,550,1639
1643,1100,1100,1100,150,400,550,1650
1644,1105,1105,1094,150,389,539,1644
1645,1106,1106,1111,150,394,544,1650
1646,1083,1117,1117,150,394,547,1661
1647,1156,1122,1128,150,400,550,1706
1648,1122,1122,1122,150,400,550,1672
1649,1128,1128,1122,150,394,544,1672
1650,1128,1128,1134,150,400,550,1678
1651,1100,1127,1127,150,400,544.5,1677
1652,1155,1128,1117,150,389,539,1694
1653,1089,1117,1128,211,400,602.5,1667
1654,1045,1139,1133,180.5,394,573.25,1711
1655,1250,1128,1128,150,394,544,1794
1656,1111,1111,1111,150,394,544,1655
1657,1122,1122,1122,150,394,544,1666
1658,1122,1122,1128,150,400,550,1672
1659,1122,1122,1117,150,395,545,1667
1660,1084,1117,1116,150,394,547.5,1661
1661,1144,1111,1117,150,400,550,1694
1662,1128,1128,1122,150,394,544,1672
1663,1083,1111,1111,167,394,572,1655
1664,1111,1117,1117,172,394,572,1689
1665,1134,1127,1128,161,395,572,1706
1666,1150,1123,1117,150,389,539,1689
1667,1083,1116,1116,164,389,572,1655
1668,1122,1117,1128,157,400,558.5,1700
1669,1139,1111,1106,150,395,545,1684
1670,1122,1122,1122,150,395,545,1667
1671,1123,1123,1128,150,400,550,1673
1672,1133,1133,1127,150,394,544,1677
1673,1122,1122,1117,150,389,539,1661
1674,1095,1128,1133,150,394,541.5,1672
1675,1150,1117,1117,150,394,544,1694
1676,1100,1100,1094,150,388,538,1638
1677,1100,1094,1100,144,394,538,1638
1678,1105,1111,1112,150,395,545,1650
1679,1089,1122,1122,150,395,544.5,1667
1680,1156,1123,1122,150,394,544,1700
1681,1127,1127,1128,150,395,545,1672
1682,1139,1139,1144,150,400,550,1689
1683,1145,1145,1139,150,394,544,1689
1684,1133,1133,1133,150,394,544,1677
1685,1089,1117,1123,150,400,547,1667
1686,1155,1127,1127,150,400,550,1705
1687,1128,1128,1123,150,395,545,1673
1688,1089,1117,1116,150,394,572,1661
1689,1156,1128,1128,150,394,544,1700
1690,1116,1116,1122,150,400,550,1666
1691,1123,1123,1123,150,400,550,1673
1692,1127,1127,1122,150,395,545,1672
1693,1123,1123,1128,150,400,550,1673
1694,1094,1127,1127,150,400,544,1677
1695,1156,1123,1111,150,388,538,1694
1696,1100,1133,1139,150,394,544,1677
1697,1166,1133,1139,150,400,550,1716
1698,1106,1134,1122,163.5,388,566,1672
1699,1128,1127,1139,156.75,400,555,1705
1700,1161,1134,1128,150,394,544,1705
1701,1127,1127,1128,150,395,545,1672
1702,1128,1128,1133,150,400,550,1678
1703,1106,1139,1134,147.5,395,544.5,1684
1704,1166,1128,1127,145,394,539,1705
1705,1128,1133,1128,150,389,539,1667
1706,1134,1134,1139,150,394,544,1678
1707,1133,1127,1133,144,400,544,1677
1708,1144,1150,1145,150,395,545,1689
1709,1106,1139,1144,152.5,400,547.5,1689
1710,1167,1139,1134,155,395,550,1717
1711,1138,1133,1133,150,395,545,1683
1712,1133,1147.5,1147.5,150,400,550,1697.5
1713,1128,1162,1162,150,400,547,1712
1714,1184,1150,1144,150,394,544,1728
1715,1105,1133,1139,166.5,400,563.5,1683
1716,1145,1150,1150,172.25,400,570.75,1728
1717,1144,1139,1139,161.125,400,557.875,1722
1718,1161,1133,1128,150,395,545,1706
1719,1106,1139,1144,150,400,547.5,1689
1720,1172,1139,1139,150,400,550,1722
1721,1133,1133,1122,150,389,539,1672
1722,1106,1139,1150,150,400,544.5,1689
1723,1172,1139,1139,150,400,550,1722
1724,1106,1133,1133,150,400,547,1683
1725,1161,1134,1128,150,394,544,1705
1726,1139,1133,1133,144,394,538,1677
1727,1138,1144,1145,150,395,545,1683
1728,1145,1145,1150,150,400,550,1695
1729,1094,1128,1122,169.5,394,569.5,1672
1730,1128,1133,1139,159.75,400,559.75,1717
1731,1167,1128,1128,150,400,550,1717
1732,1105,1139,1133,150,394,544.5,1683
1733,1167,1133,1128,150,389,539,1706
1734,1100,1133,1144,150,400,544.5,1683
1735,1178,1145,1145,150,400,550,1728
1736,1150,1150,1144,150,394,544,1694
1737,1139,1139,1139,150,394,544,1683
1738,1111,1144,1150,211,400,605.5,1694
1739,1061,1150,1145,180.5,395,577.75,1728
1740,1267,1145,1150,150,400,550,1817
1741,1150,1144,1144,144,400,544,1694
1742,1138,1144,1144,150,400,550,1688
1743,1156,1156,1156,150,400,550,1706
1744,1156,1150,1144,144,394,538,1694
1745,1144,1150,1150,150,394,544,1688
1746,1150,1150,1156,150,400,550,1700
1747,1150,1150,1139,150,389,539,1689
1748,1117,1150,1155,166.5,394,561,1694
1749,1133,1133,1139,158.25,400,555.5,1716
1750,1161,1128,1128,150,400,550,1711
1751,1139,1139,1133,150,394,544,1683
1752,1139,1139,1139,150,394,544,1683
1753,1155,1155,1161,150,400,550,1705
1754,1150,1150,1150,150,400,550,1700
1755,1145,1145,1139,150,394,544,1689
1756,1111,1139,1145,164,400,561,1689
1757,1144,1144,1144,157,400,550,1722
1758,1167,1139,1128,150,389,539,1706
1759,1111,1145,1150,166.5,394,558,1689
1760,1145,1144,1144,158.25,394,556.5,1722
1761,1172,1139,1150,150,405,555,1727
1762,1144,1144,1139,150,400,550,1694
1763,1134,1134,1128,150,394,544,1678
1764,1111,1139,1145,163.5,400,563.5,1689
1765,1139,1138,1144,156.75,406,551.25,1722
1766,1161,1134,1117,150,389,539,1700
1767,1094,1128,1139,150,400,547,1678
1768,1167,1133,1138,150,405,555,1722
1769,1144,1144,1134,150,395,545,1689
1770,1139,1139,1139,150,395,545,1684
1771,1139,1134,1139,145,400,545,1684
1772,1139,1144,1138,150,394,544,1683
1773,1139,1139,1139,150,394,544,1683
1774,1139,1133,1139,144,400,544,1683
1775,1133,1139,1139,150,400,550,1683
1776,1128,1122,1122,144,400,544,1672
1777,1122,1128,1123,150,395,545,1667
1778,1100,1133,1138,150,400,547.5,1683
1779,1167,1134,1134,150,400,550,1717
1780,1128,1128,1122,150,394,544,1672
1781,1133,1127,1128,144,395,539,1672
1782,1094,1134,1144,147,405,542,1683
1783,1161,1127,1117,150,395,545,1706
1784,1095,1123,1128,166.5,400,567,1673
1785,1128,1133,1139,158.25,406,558.5,1717
1786,1177,1144,1138,150,400,550,1727
1787,1134,1134,1128,150,394,544,1678
1788,1133,1133,1139,150,400,550,1683
1789,1139,1139,1139,150,400,550,1689
1790,1139,1139,1133,150,394,544,1683
1791,1100,1128,1134,150,400,547,1678
1792,1150,1122,1122,150,400,550,1700
1793,1128,1128,1128,150,400,550,1678
1794,1111,1111,1105,150,394,544,1655
1795,1083,1116,1117,164,395,561,1661
1796,1122,1117,1122,174,400,572.5,1700
1797,1111,1117,1117,159.5,400,558.75,1695
1798,1150,1111,1111,145,400,545,1695
1799,1089,1094,1094,150,400,550,1639
1800,1073,1106,1100,150,394,544.5,1650
1801,1127,1094,1089,150,389,539,1666
1802,1050,1084,1089,167,394,558.5,1628
1803,1089,1089,1089,158.5,394,551.25,1667
1804,1117,1083,1083,150,394,544,1661
1805,1061,1094,1095,150,395,547,1639
1806,1139,1106,1111,150,400,550,1689
1807,1078,1111,1111,150,400,550,1661
1808,1155,1122,1122,150,400,550,1705
1809,1122,1122,1117,150,395,545,1667
1810,1095,1128,1139,147,406,547.5,1684
1811,1167,1128,1128,144,406,550,1717
1812,1122,1133,1122,155,395,550,1672
1813,1116,1111,1105,150,389,539,1655
1814,1123,1123,1134,150,400,550,1673
1815,1127,1127,1127,150,400,550,1677
1816,1117,1117,1112,150,395,545,1662
1817,1128,1128,1122,150,389,539,1667
1818,1089,1122,1128,150,395,544.5,1667
1819,1166,1133,1138,150,400,550,1716
1820,1128,1128,1123,150,395,545,1673
1821,1117,1117,1116,150,394,544,1661
1822,1128,1128,1128,150,394,544,1672
1823,1094,1127,1128,150,395,541.5,1672
1824,1167,1134,1128,150,389,539,1706
1825,1111,1144,1155,150,400,547,1694
1826,1189,1156,1161,150,405,555,1744
1827,1150,1150,1145,150,400,550,1700
1828,1128,1161,1155,150,394,547,1705
1829,1194,1161,1161,150,394,544,1738
1830,1156,1150,1156,144,400,544,1700
1831,1155,1161,1156,150,395,545,1700
1832,1117,1150,1150,167,395,564.5,1695
1833,1144,1145,1150,158.5,400,557.25,1728
1834,1184,1150,1150,150,400,550,1734
1835,1144,1144,1138,150,394,544,1688
1836,1117,1144,1150,150,400,544.5,1694
1837,1177,1150,1145,150,395,545,1722
1838,1162,1162,1161,150,394,544,1706
1839,1144,1144,1144,150,394,544,1688
1840,1144,1139,1139,145,394,539,1683
1841,1156,1161,1173,150,406,556,1712
1842,1150,1150,1150,150,406,556,1706
1843,1122,1150,1138,150,394,572,1694
1844,1167,1139,1145,150,400,550,1717
1845,1117,1144,1144,150,400,547.5,1694
1846,1166,1139,1134,150,395,545,1711
1847,1106,1139,1133,150,389,572,1678
1848,1155,1122,1133,150,400,550,1705
1849,1139,1139,1134,150,395,545,1684
1850,1106,1134,1133,166.5,394,572,1678
1851,1133,1138,1139,158.25,395,561,1711
1852,1167,1134,1139,150,400,550,1717
1853,1139,1139,1128,150,389,539,1678
1854,1133,1133,1144,150,400,550,1683
1855,1144,1144,1144,150,400,550,1694
1856,1145,1145,1145,150,400,550,1695
1857,1144,1144,1133,150,389,539,1683
1858,1100,1128,1134,167,395,573,1673
1859,1139,1145,1144,158.5,394,561.5,1717
1860,1172,1138,1144,150,400,550,1722
1861,1139,1139,1134,150,395,545,1684
1862,1139,1139,1139,150,395,545,1684
1863,1145,1139,1144,144,400,544,1689
1864,1144,1150,1145,150,395,545,1689
1865,1156,1156,1155,150,394,544,1700
1866,1105,1139,1145,166.5,400,560.5,1689
1867,1145,1144,1138,155.75,394,552.75,1722
1868,1177,1139,1145,145,400,545,1722
1869,1050,1144,1139,147.5,395,545,1684
1870,1228,1139,1139,150,395,545,1773
1871,1150,1150,1155,150,400,550,1700
1872,1117,1150,1145,164,395,561,1695
1873,1161,1156,1155,173.5,394,572,1733
1874,1139,1144,1145,178.75,395,578,1717
1875,1144,1145,1150,164.375,400,558.5,1728
1876,1178,1144,1133,150,389,539,1717
1877,1111,1145,1150,167,394,561.5,1689
1878,1122,1122,1128,158.5,400,558.25,1706
1879,1173,1139,1144,150,405,555,1728
1880,1144,1144,1139,150,400,550,1694
1881,1106,1139,1139,150,400,550,1689
1882,1172,1139,1139,150,400,550,1722
1883,1155,1155,1150,150,395,545,1700
1884,1145,1145,1150,150,400,550,1695
1885,1144,1144,1144,150,400,550,1694
1886,1145,1139,1139,144,400,544,1689
1887,1144,1150,1156,150,406,556,1700
1888,1150,1150,1144,150,400,550,1700
1889,1111,1145,1139,150,394,550,1689
1890,1173,1139,1145,150,400,550,1723
1891,1144,1144,1150,150,406,556,1700
1892,1144,1144,1138,150,400,550,1694
1893,1145,1145,1139,150,394,544,1689
1894,1144,1144,1145,150,395,545,1689
1895,1139,1139,1144,150,400,550,1689
1896,1139,1139,1134,150,395,545,1684
1897,1106,1139,1138,150,394,547.5,1683
1898,1172,1139,1145,150,400,550,1722
1899,1133,1133,1133,150,400,550,1683
1900,1139,1139,1134,150,395,545,1684
1901,1139,1139,1144,150,400,550,1689
1902,1133,1133,1133,150,400,550,1683
1903,1128,1134,1128,156,394,550,1678
1904,1133,1122,1128,145,400,545,1678
1905,1100,1139,1139,161.5,400,561.5,1684
1906,1150,1144,1144,155.75,400,555.75,1728
1907,1167,1139,1139,150,400,550,1717
1908,1122,1150,1145,167,395,573,1695
1909,1150,1156,1161,175,400,578,1734
1910,1156,1155,1155,162.5,400,564,1739
1911,1183,1150,1150,150,400,550,1733
1912,1145,1145,1139,150,394,544,1689
1913,1122,1150,1156,164,400,561,1700
1914,1139,1139,1139,173.5,400,569.5,1717
1915,1133,1138,1133,161.75,395,559.75,1711
1916,1167,1134,1139,150,400,550,1717
1917,1139,1133,1139,144,406,550,1689
1918,1144,1150,1144,150,400,550,1694
1919,1106,1139,1133,166.5,394,566.5,1683
1920,1144,1144,1150,174.75,400,574.75,1727
1921,1145,1145,1145,178.875,400,578.875,1728
1922,1133,1133,1133,164.438,400,561.438,1716
1923,1178,1145,1139,150,394,544,1722
1924,1111,1144,1150,167,400,564,1694
1925,1155,1156,1156,158.5,400,554,1739
1926,1184,1150,1144,150,394,544,1728
1927,1150,1150,1156,150,400,550,1700
1928,1122,1150,1150,150,400,550,1700
1929,1183,1155,1155,150,400,550,1733
1930,1150,1150,1145,150,395,545,1695
1931,1139,1139,1144,150,400,550,1689
