representacion,shuffle,m,mPE_null
alturas_MIDI,19,6,5.757183428022944
alturas_MIDI,19,7,5.808142489980443
alturas_MIDI,20,2,0.9497256211543599
alturas_MIDI,20,3,2.3719198471131646
alturas_MIDI,20,4,4.033830374759966
alturas_MIDI,20,5,5.380607227808879
alturas_MIDI,20,6,5.765484591861985
alturas_MIDI,20,7,5.799816397721464
alturas_MIDI,21,2,0.8937449591262361
alturas_MIDI,21,3,2.283971446862652
alturas_MIDI,21,4,3.9182305801889705
alturas_MIDI,21,5,5.315877186910637
alturas_MIDI,21,6,5.7473156529750264
alturas_MIDI,21,7,5.803979443850953
alturas_MIDI,22,2,0.9156820130597827
alturas_MIDI,22,3,2.3162416717598964
alturas_MIDI,22,4,3.979183610358898
alturas_MIDI,22,5,5.297469273197134
alturas_MIDI,22,6,5.7582007875247125
alturas_MIDI,22,7,5.803979443850953
alturas_MIDI,23,2,0.9206913728993571
alturas_MIDI,23,3,2.324892405971965
alturas_MIDI,23,4,3.964692850297421
alturas_MIDI,23,5,5.302861550436415
alturas_MIDI,23,6,5.740581100344861
alturas_MIDI,23,7,5.799816397721464
alturas_MIDI,24,2,0.9407261060453734
alturas_MIDI,24,3,2.359405804646306
alturas_MIDI,24,4,4.0434492405598395
alturas_MIDI,24,5,5.421181457679474
alturas_MIDI,24,6,5.782086919540068
alturas_MIDI,24,7,5.808142489980443
alturas_MIDI,25,2,0.940745443306461
alturas_MIDI,25,3,2.3846416093029674
alturas_MIDI,25,4,4.0758861944866736
alturas_MIDI,25,5,5.360796240154853
alturas_MIDI,25,6,5.727580102879192
alturas_MIDI,25,7,5.794082035844935
alturas_MIDI,26,2,0.9263797032824571
alturas_MIDI,26,3,2.3421111532879415
alturas_MIDI,26,4,4.002835212765649
alturas_MIDI,26,5,5.348722644685516
alturas_MIDI,26,6,5.755616816814068
alturas_MIDI,26,7,5.795653351591976
alturas_MIDI,27,2,0.8999932234786937
alturas_MIDI,27,3,2.280719375602609
alturas_MIDI,27,4,3.892194140828767
alturas_MIDI,27,5,5.307600802665148
alturas_MIDI,27,6,5.754050205605192
alturas_MIDI,27,7,5.803979443850954
alturas_MIDI,28,2,0.9162148670998822
alturas_MIDI,28,3,2.3205710625165703
alturas_MIDI,28,4,3.9779385777153866
alturas_MIDI,28,5,5.343229149056134
alturas_MIDI,28,6,5.7597673987335885
alturas_MIDI,28,7,5.808142489980443
alturas_MIDI,29,2,0.9001628339217187
alturas_MIDI,29,3,2.303090593563607
alturas_MIDI,29,4,3.98500841917385
alturas_MIDI,29,5,5.335967087418377
alturas_MIDI,29,6,5.743165071055506
alturas_MIDI,29,7,5.808142489980443
alturas_MIDI,30,2,0.8828661482538191
alturas_MIDI,30,3,2.2892816016659054
alturas_MIDI,30,4,3.963323168737565
alturas_MIDI,30,5,5.342681536906361
alturas_MIDI,30,6,5.755616816814068
alturas_MIDI,30,7,5.808142489980443
alturas_MIDI,31,2,0.8945341391980615
alturas_MIDI,31,3,2.2962076042889965
alturas_MIDI,31,4,3.9587527173660155
alturas_MIDI,31,5,5.281963958571809
alturas_MIDI,31,6,5.740581100344861
alturas_MIDI,31,7,5.808142489980443
alturas_MIDI,32,2,0.9213596109045206
alturas_MIDI,32,3,2.345028727251974
alturas_MIDI,32,4,4.0203190058351135
alturas_MIDI,32,5,5.379458555553115
alturas_MIDI,32,6,5.757183428022944
alturas_MIDI,32,7,5.803979443850954
alturas_MIDI,33,2,0.8641485192462202
alturas_MIDI,33,3,2.229918392835136
alturas_MIDI,33,4,3.8729091378708116
alturas_MIDI,33,5,5.292816600182541
alturas_MIDI,33,6,5.73227993650582
alturas_MIDI,33,7,5.795653351591975
alturas_MIDI,34,2,0.919468611076259
alturas_MIDI,34,3,2.352384387982267
alturas_MIDI,34,4,4.044469726597405
alturas_MIDI,34,5,5.347448242870694
alturas_MIDI,34,6,5.773785755701026
alturas_MIDI,34,7,5.808142489980443
alturas_MIDI,35,2,0.9001439893364529
alturas_MIDI,35,3,2.2772166495483006
alturas_MIDI,35,4,3.940664576441462
alturas_MIDI,35,5,5.283112630827574
alturas_MIDI,35,6,5.744731682264382
alturas_MIDI,35,7,5.803979443850954
alturas_MIDI,36,2,0.9259966607579806
alturas_MIDI,36,3,2.3556286303606573
alturas_MIDI,36,4,4.013216177806323
alturas_MIDI,36,5,5.366837347934006
alturas_MIDI,36,6,5.726562743377423
alturas_MIDI,36,7,5.803979443850953
alturas_MIDI,37,2,0.9055359412036676
alturas_MIDI,37,3,2.311349176055042
alturas_MIDI,37,4,3.9653520344297517
alturas_MIDI,37,5,5.341200503840666
alturas_MIDI,37,6,5.73643051842534
alturas_MIDI,37,7,5.7998163977214645
alturas_MIDI,38,2,0.8878589353453492
alturas_MIDI,38,3,2.2693815031888014
alturas_MIDI,38,4,3.977914361410019
alturas_MIDI,38,5,5.376935746144092
alturas_MIDI,38,6,5.769635173781506
alturas_MIDI,38,7,5.808142489980443
alturas_MIDI,39,2,0.9213023460817386
alturas_MIDI,39,3,2.337688271050725
alturas_MIDI,39,4,4.01694753538808
alturas_MIDI,39,5,5.360589608903982
alturas_MIDI,39,6,5.744731682264382
alturas_MIDI,39,7,5.808142489980443
alturas_MIDI,40,2,0.90428756609725
alturas_MIDI,40,3,2.3070232841675944
alturas_MIDI,40,4,3.969138310771479
alturas_MIDI,40,5,5.298723358313662
alturas_MIDI,40,6,5.719828190747258
alturas_MIDI,40,7,5.791490305462486
alturas_MIDI,41,2,0.940745443306461
alturas_MIDI,41,3,2.374226655537551
alturas_MIDI,41,4,4.042006859076814
alturas_MIDI,41,5,5.319414318927394
alturas_MIDI,41,6,5.719828190747258
alturas_MIDI,41,7,5.787327259332999
alturas_MIDI,42,2,0.9098032307823793
alturas_MIDI,42,3,2.283750367619288
alturas_MIDI,42,4,3.9557085767518445
alturas_MIDI,42,5,5.354422771565768
alturas_MIDI,42,6,5.76806856257263
alturas_MIDI,42,7,5.808142489980443
alturas_MIDI,43,2,0.8945341391980615
alturas_MIDI,43,3,2.301264652037083
alturas_MIDI,43,4,3.9710538566682345
alturas_MIDI,43,5,5.320015379033384
alturas_MIDI,43,6,5.734863907216464
alturas_MIDI,43,7,5.803979443850954
alturas_MIDI,44,2,0.9107140623628861
alturas_MIDI,44,3,2.3150409798001292
alturas_MIDI,44,4,3.9578015502602586
alturas_MIDI,44,5,5.317905832126105
alturas_MIDI,44,6,5.765484591861985
alturas_MIDI,44,7,5.808142489980443
alturas_MIDI,45,2,0.8761445622353317
alturas_MIDI,45,3,2.2841938997913647
alturas_MIDI,45,4,3.9378042995144544
alturas_MIDI,45,5,5.32646974931428
alturas_MIDI,45,6,5.744731682264382
alturas_MIDI,45,7,5.803979443850953
alturas_MIDI,46,2,0.9162529202299777
alturas_MIDI,46,3,2.3294994334356893
alturas_MIDI,46,4,3.970551449220031
alturas_MIDI,46,5,5.31046459297307
alturas_MIDI,46,6,5.777936337620547
alturas_MIDI,46,7,5.803979443850954
alturas_MIDI,47,2,0.9161387576918345
alturas_MIDI,47,3,2.309062165391606
alturas_MIDI,47,4,3.95670992610495
alturas_MIDI,47,5,5.356658048032109
alturas_MIDI,47,6,5.769635173781506
alturas_MIDI,47,7,5.808142489980443
alturas_MIDI,48,2,0.9358284727221837
alturas_MIDI,48,3,2.373137781212352
alturas_MIDI,48,4,4.049339748781274
alturas_MIDI,48,5,5.358560963688515
alturas_MIDI,48,6,5.744731682264382
alturas_MIDI,48,7,5.7998163977214645
alturas_MIDI,49,2,0.8705593316223039
alturas_MIDI,49,3,2.243052787800225
alturas_MIDI,49,4,3.8991150328753155
alturas_MIDI,49,5,5.317179042461057
alturas_MIDI,49,6,5.7473156529750264
alturas_MIDI,49,7,5.803979443850954
alturas_MIDI,50,2,0.9105433271099104
alturas_MIDI,50,3,2.321384500506184
alturas_MIDI,50,4,3.994248476259082
alturas_MIDI,50,5,5.325922137164508
alturas_MIDI,50,6,5.7473156529750264
alturas_MIDI,50,7,5.803979443850954
alturas_MIDI,51,2,0.9109416766116634
alturas_MIDI,51,3,2.3456221234909256
alturas_MIDI,51,4,4.01631797366958
alturas_MIDI,51,5,5.326003038856322
alturas_MIDI,51,6,5.753032846103423
alturas_MIDI,51,7,5.808142489980443
alturas_MIDI,52,2,0.9255751903078847
alturas_MIDI,52,3,2.335565837476719
alturas_MIDI,52,4,3.958982316052456
alturas_MIDI,52,5,5.278840089056798
alturas_MIDI,52,6,5.7457490417661505
alturas_MIDI,52,7,5.803979443850954
alturas_MIDI,53,2,0.9108468418894745
alturas_MIDI,53,3,2.313380376253889
alturas_MIDI,53,4,3.954761493730048
alturas_MIDI,53,5,5.335688174564664
alturas_MIDI,53,6,5.748882264183902
alturas_MIDI,53,7,5.808142489980443
alturas_MIDI,54,2,0.9452804941245978
alturas_MIDI,54,3,2.356322664331226
alturas_MIDI,54,4,4.028884837478355
alturas_MIDI,54,5,5.411002157777574
alturas_MIDI,54,6,5.757183428022944
alturas_MIDI,54,7,5.808142489980443
alturas_MIDI,55,2,0.9109416766116634
alturas_MIDI,55,3,2.338182777755951
alturas_MIDI,55,4,4.070529762740963
alturas_MIDI,55,5,5.387734939798607
alturas_MIDI,55,6,5.757183428022944
alturas_MIDI,55,7,5.7998163977214645
alturas_MIDI,56,2,0.9352500255631192
alturas_MIDI,56,3,2.3620523141243805
alturas_MIDI,56,4,4.031632556193748
alturas_MIDI,56,5,5.350751289900983
alturas_MIDI,56,6,5.739014489135985
alturas_MIDI,56,7,5.808142489980443
alturas_MIDI,57,2,0.9107140623628861
alturas_MIDI,57,3,2.328524701030855
alturas_MIDI,57,4,3.9875265656719048
alturas_MIDI,57,5,5.327825052820916
alturas_MIDI,57,6,5.70580983377982
alturas_MIDI,57,7,5.791490305462488
alturas_MIDI,58,2,0.9407261060453733
alturas_MIDI,58,3,2.3318836957587683
alturas_MIDI,58,4,4.035361583134853
alturas_MIDI,58,5,5.364261090568767
alturas_MIDI,58,6,5.744731682264382
alturas_MIDI,58,7,5.795653351591977
alturas_MIDI,59,2,0.9312018193012837
alturas_MIDI,59,3,2.3171191475935253
alturas_MIDI,59,4,3.9364341643160943
alturas_MIDI,59,5,5.2173682673216
alturas_MIDI,59,6,5.70996041569934
alturas_MIDI,59,7,5.808142489980443
alturas_MIDI,60,2,0.9055359412036676
alturas_MIDI,60,3,2.300650944067886
alturas_MIDI,60,4,3.9873913979717006
alturas_MIDI,60,5,5.378444232945382
alturas_MIDI,60,6,5.777936337620547
alturas_MIDI,60,7,5.808142489980443
alturas_MIDI,61,2,0.9305868765351905
alturas_MIDI,61,3,2.3772605212344735
alturas_MIDI,61,4,4.066319680664405
alturas_MIDI,61,5,5.363713478418994
alturas_MIDI,61,6,5.727580102879192
alturas_MIDI,61,7,5.791490305462487
alturas_MIDI,62,2,0.9494920153499824
alturas_MIDI,62,3,2.388760766570241
alturas_MIDI,62,4,4.066575220745685
alturas_MIDI,62,5,5.36058960890398
alturas_MIDI,62,6,5.743165071055506
alturas_MIDI,62,7,5.808142489980443
alturas_MIDI,63,2,0.8761445622353317
alturas_MIDI,63,3,2.278921322151389
alturas_MIDI,63,4,3.9133182149260493
alturas_MIDI,63,5,5.291802277574806
alturas_MIDI,63,6,5.748882264183902
alturas_MIDI,63,7,5.803979443850953
alturas_MIDI,64,2,0.9359441326752647
alturas_MIDI,64,3,2.3481369881732763
alturas_MIDI,64,4,3.976821834244818
alturas_MIDI,64,5,5.291048034174162
alturas_MIDI,64,6,5.70996041569934
alturas_MIDI,64,7,5.799816397721465
alturas_MIDI,65,2,0.935674244171854
alturas_MIDI,65,3,2.3764296058158476
alturas_MIDI,65,4,4.049189955198284
alturas_MIDI,65,5,5.340993872589799
alturas_MIDI,65,6,5.740581100344861
alturas_MIDI,65,7,5.799816397721465
alturas_MIDI,66,2,0.8887580446943084
alturas_MIDI,66,3,2.262141914131372
alturas_MIDI,66,4,3.89897238200923
alturas_MIDI,66,5,5.30114643238425
alturas_MIDI,66,6,5.739014489135985
alturas_MIDI,66,7,5.7998163977214645
alturas_MIDI,67,2,0.9148823457736708
alturas_MIDI,67,3,2.3208346553320705
alturas_MIDI,67,4,3.9499875732598184
alturas_MIDI,67,5,5.293157581081444
alturas_MIDI,67,6,5.7597673987335885
alturas_MIDI,67,7,5.808142489980443
alturas_MIDI,68,2,0.9305868765351905
alturas_MIDI,68,3,2.3217970143081574
alturas_MIDI,68,4,3.9747149880593304
alturas_MIDI,68,5,5.324907814556774
alturas_MIDI,68,6,5.7473156529750264
alturas_MIDI,68,7,5.808142489980443
alturas_MIDI,69,2,0.9397975934226026
alturas_MIDI,69,3,2.352786309439444
alturas_MIDI,69,4,4.022493390902026
alturas_MIDI,69,5,5.3588210428956025
alturas_MIDI,69,6,5.761334009942464
alturas_MIDI,69,7,5.7998163977214645
alturas_MIDI,70,2,0.926379703282457
alturas_MIDI,70,3,2.3435031186237683
alturas_MIDI,70,4,4.010707167472723
alturas_MIDI,70,5,5.341667214298629
alturas_MIDI,70,6,5.73227993650582
alturas_MIDI,70,7,5.795653351591975
alturas_MIDI,71,2,0.8828661482538191
alturas_MIDI,71,3,2.293018138288746
alturas_MIDI,71,4,3.9753347700443644
alturas_MIDI,71,5,5.314521883404004
alturas_MIDI,71,6,5.7332972960075885
alturas_MIDI,71,7,5.795653351591976
alturas_MIDI,72,2,0.9204430874663296
alturas_MIDI,72,3,2.327857793089349
alturas_MIDI,72,4,4.010790792470487
alturas_MIDI,72,5,5.34484453176986
alturas_MIDI,72,6,5.757183428022944
alturas_MIDI,72,7,5.7998163977214645
alturas_MIDI,73,2,0.8887580446943084
alturas_MIDI,73,3,2.296794924222725
alturas_MIDI,73,4,3.9502607929324274
alturas_MIDI,73,5,5.3148628643029046
alturas_MIDI,73,6,5.753032846103423
alturas_MIDI,73,7,5.7998163977214645
alturas_MIDI,74,2,0.9359441326752647
alturas_MIDI,74,3,2.342547283273805
alturas_MIDI,74,4,3.972411049159045
alturas_MIDI,74,5,5.282978281179543
alturas_MIDI,74,6,5.73227993650582
alturas_MIDI,74,7,5.808142489980443
alturas_MIDI,75,2,0.8887580446943084
alturas_MIDI,75,3,2.2830107595040583
alturas_MIDI,75,4,3.9271805272724727
alturas_MIDI,75,5,5.338884325682519
alturas_MIDI,75,6,5.765484591861985
alturas_MIDI,75,7,5.799816397721465
alturas_MIDI,76,2,0.899691642806596
alturas_MIDI,76,3,2.2784274329894703
alturas_MIDI,76,4,3.9547699998053587
alturas_MIDI,76,5,5.312233158981449
alturas_MIDI,76,6,5.743165071055506
alturas_MIDI,76,7,5.803979443850954
alturas_MIDI,77,2,0.8365761005124255
alturas_MIDI,77,3,2.2280023402463693
alturas_MIDI,77,4,3.8708887350447303
alturas_MIDI,77,5,5.289486099416659
alturas_MIDI,77,6,5.734863907216464
alturas_MIDI,77,7,5.795653351591976
alturas_MIDI,78,2,0.8828288153963663
alturas_MIDI,78,3,2.2977203255774734
alturas_MIDI,78,4,3.945562728108048
alturas_MIDI,78,5,5.276470462942427
alturas_MIDI,78,6,5.7332972960075885
alturas_MIDI,78,7,5.791490305462487
alturas_MIDI,79,2,0.9250002488246545
alturas_MIDI,79,3,2.352459933064706
alturas_MIDI,79,4,4.024953705248667
alturas_MIDI,79,5,5.370167848699887
alturas_MIDI,79,6,5.757183428022944
alturas_MIDI,79,7,5.803979443850953
alturas_MIDI,80,2,0.9312018193012837
alturas_MIDI,80,3,2.37066288309193
alturas_MIDI,80,4,4.030619477415295
alturas_MIDI,80,5,5.342681536906361
alturas_MIDI,80,6,5.757183428022944
alturas_MIDI,80,7,5.803979443850954
alturas_MIDI,81,2,0.9109985743270244
alturas_MIDI,81,3,2.3375961439945563
alturas_MIDI,81,4,4.0029063784238055
alturas_MIDI,81,5,5.396352304942997
alturas_MIDI,81,6,5.761334009942464
alturas_MIDI,81,7,5.803979443850953
alturas_MIDI,82,2,0.9493167844383203
alturas_MIDI,82,3,2.3889894266658724
alturas_MIDI,82,4,4.056663481590002
alturas_MIDI,82,5,5.399942884915972
alturas_MIDI,82,6,5.765484591861985
alturas_MIDI,82,7,5.808142489980443
alturas_MIDI,83,2,0.8439635103189723
alturas_MIDI,83,3,2.171277459028071
alturas_MIDI,83,4,3.8242939449581765
alturas_MIDI,83,5,5.225043591461102
alturas_MIDI,83,6,5.723978772666778
alturas_MIDI,83,7,5.803979443850953
alturas_MIDI,84,2,0.8828661482538191
alturas_MIDI,84,3,2.252248287975492
alturas_MIDI,84,4,3.8960445644934225
alturas_MIDI,84,5,5.2768114438413285
alturas_MIDI,84,6,5.753032846103423
alturas_MIDI,84,7,5.803979443850954
alturas_MIDI,85,2,0.9055359412036676
alturas_MIDI,85,3,2.2987767563686194
alturas_MIDI,85,4,3.9908383801614744
alturas_MIDI,85,5,5.3551770149664115
alturas_MIDI,85,6,5.751466234894547
alturas_MIDI,85,7,5.799816397721465
alturas_MIDI,86,2,0.9109416766116634
alturas_MIDI,86,3,2.3217280659036668
alturas_MIDI,86,4,4.0160862417182015
alturas_MIDI,86,5,5.382034812918356
alturas_MIDI,86,6,5.739014489135985
alturas_MIDI,86,7,5.799816397721465
alturas_MIDI,87,2,0.9001628339217187
alturas_MIDI,87,3,2.315314336764313
alturas_MIDI,87,4,3.9659253537849444
alturas_MIDI,87,5,5.34146058304776
alturas_MIDI,87,6,5.743165071055506
alturas_MIDI,87,7,5.795653351591976
alturas_MIDI,88,2,0.9158723417002296
alturas_MIDI,88,3,2.3267637067933475
alturas_MIDI,88,4,4.02356597627603
alturas_MIDI,88,5,5.3642610905687675
alturas_MIDI,88,6,5.765484591861985
alturas_MIDI,88,7,5.803979443850954
alturas_MIDI,89,2,0.9054224989381668
alturas_MIDI,89,3,2.311903395728798
alturas_MIDI,89,4,3.983839077459097
alturas_MIDI,89,5,5.3546294028166415
alturas_MIDI,89,6,5.763917980653109
alturas_MIDI,89,7,5.803979443850954
alturas_MIDI,90,2,0.9022044397214323
alturas_MIDI,90,3,2.2501392482288676
alturas_MIDI,90,4,3.894901815807351
alturas_MIDI,90,5,5.293570843583189
alturas_MIDI,90,6,5.753032846103423
alturas_MIDI,90,7,5.808142489980443
alturas_MIDI,91,2,0.9435721145267856
alturas_MIDI,91,3,2.3457045772287524
alturas_MIDI,91,4,4.0123984034127655
alturas_MIDI,91,5,5.317385673711923
alturas_MIDI,91,6,5.761334009942464
alturas_MIDI,91,7,5.803979443850953
alturas_MIDI,92,2,0.8998612899685459
alturas_MIDI,92,3,2.2964375822665253
alturas_MIDI,92,4,3.95254079194107
alturas_MIDI,92,5,5.298175746163892
alturas_MIDI,92,6,5.748882264183902
alturas_MIDI,92,7,5.799816397721465
alturas_MIDI,93,2,0.9262648017613437
alturas_MIDI,93,3,2.34094498466758
alturas_MIDI,93,4,3.975822898699961
alturas_MIDI,93,5,5.3293335396222075
alturas_MIDI,93,6,5.748882264183902
alturas_MIDI,93,7,5.808142489980443
alturas_MIDI,94,2,0.8766471117266466
alturas_MIDI,94,3,2.3121451247392435
alturas_MIDI,94,4,4.006679171454607
alturas_MIDI,94,5,5.349189355143477
alturas_MIDI,94,6,5.751466234894547
alturas_MIDI,94,7,5.808142489980443
alturas_MIDI,95,2,0.9161387576918345
alturas_MIDI,95,3,2.3372513400281543
alturas_MIDI,95,4,3.945775153733472
alturas_MIDI,95,5,5.319961931077169
alturas_MIDI,95,6,5.761334009942464
alturas_MIDI,95,7,5.803979443850953
alturas_MIDI,96,2,0.9259966607579806
alturas_MIDI,96,3,2.3242288609775814
alturas_MIDI,96,4,3.9976638621577285
alturas_MIDI,96,5,5.320769622434032
alturas_MIDI,96,6,5.740581100344861
alturas_MIDI,96,7,5.795653351591975
alturas_MIDI,97,2,0.899691642806596
alturas_MIDI,97,3,2.2600541126258573
alturas_MIDI,97,4,3.9077784214033655
alturas_MIDI,97,5,5.235896233071834
alturas_MIDI,97,6,5.744731682264382
alturas_MIDI,97,7,5.803979443850953
alturas_MIDI,98,2,0.9137223250371352
alturas_MIDI,98,3,2.3230172190963696
alturas_MIDI,98,4,3.942650393097963
alturas_MIDI,98,5,5.276864891797547
alturas_MIDI,98,6,5.761334009942464
alturas_MIDI,98,7,5.795653351591976
alturas_MIDI,99,2,0.8820819500557358
alturas_MIDI,99,3,2.2643703507266397
alturas_MIDI,99,4,3.9031953405990247
alturas_MIDI,99,5,5.280402023814303
alturas_MIDI,99,6,5.74159845984663
alturas_MIDI,99,7,5.799816397721465
alturas_MIDI,100,2,0.9213786986490775
alturas_MIDI,100,3,2.33714811760516
alturas_MIDI,100,4,4.019612506008229
alturas_MIDI,100,5,5.346900630720922
alturas_MIDI,100,6,5.762351369444233
alturas_MIDI,100,7,5.808142489980443
alturas_MIDI,101,2,0.9354814339174999
alturas_MIDI,101,3,2.3237693080771233
alturas_MIDI,101,4,3.9709208689504174
alturas_MIDI,101,5,5.324441104098814
alturas_MIDI,101,6,5.748882264183902
alturas_MIDI,101,7,5.803979443850954
alturas_MIDI,102,2,0.9262648017613437
alturas_MIDI,102,3,2.3238080939722128
alturas_MIDI,102,4,3.95590349369255
alturas_MIDI,102,5,5.335500376960415
alturas_MIDI,102,6,5.765484591861985
alturas_MIDI,102,7,5.803979443850954
alturas_MIDI,103,2,0.9407261060453733
alturas_MIDI,103,3,2.380914345490771
alturas_MIDI,103,4,4.032689289098198
alturas_MIDI,103,5,5.317179042461055
alturas_MIDI,103,6,5.748882264183902
alturas_MIDI,103,7,5.808142489980443
alturas_MIDI,104,2,0.8637601322930484
alturas_MIDI,104,3,2.2230365488161223
alturas_MIDI,104,4,3.8615398820497426
alturas_MIDI,104,5,5.2449803086741875
alturas_MIDI,104,6,5.744731682264382
alturas_MIDI,104,7,5.799816397721465
alturas_MIDI,105,2,0.9055359412036676
alturas_MIDI,105,3,2.303066935268319
alturas_MIDI,105,4,3.958682229616999
alturas_MIDI,105,5,5.297709035705927
alturas_MIDI,105,6,5.73643051842534
alturas_MIDI,105,7,5.7998163977214645
alturas_MIDI,106,2,0.8827541467090004
alturas_MIDI,106,3,2.2745606635512106
alturas_MIDI,106,4,3.90787016311029
alturas_MIDI,106,5,5.319207687676522
alturas_MIDI,106,6,5.782086919540068
alturas_MIDI,106,7,5.803979443850954
alturas_MIDI,107,2,0.9054224989381668
alturas_MIDI,107,3,2.323096034457439
alturas_MIDI,107,4,3.9840391132942354
alturas_MIDI,107,5,5.291802277574806
alturas_MIDI,107,6,5.744731682264382
alturas_MIDI,107,7,5.791490305462487
alturas_MIDI,108,2,0.8943087046529364
alturas_MIDI,108,3,2.2998934892536202
alturas_MIDI,108,4,3.967046391067913
alturas_MIDI,108,5,5.339431937832289
alturas_MIDI,108,6,5.724996132168547
alturas_MIDI,108,7,5.783164213203508
alturas_MIDI,109,2,0.9250002488246545
alturas_MIDI,109,3,2.318155232231187
alturas_MIDI,109,4,3.9614979395465455
alturas_MIDI,109,5,5.3079417835640506
alturas_MIDI,109,6,5.737447877927109
