composer,composer_id,work_id,work_title,catalogue,period,movement_no,filename,voice,analysis_mode,n_notes,n_intervals,fit_d_min,fit_d_max,n_shuffles,lambda_observed,decay_length_observed,slope_semilog_observed,intercept_semilog_observed,A_observed,r_squared_observed,rmse_log_observed,lambda_null_mean,lambda_null_std,lambda_null_p0,lambda_null_p100,lambda_fit_null_center,decay_length_fit_null_center,r_squared_fit_null_center,r_squared_null_mean,C_observed_0,C_observed_1,C_observed_2,C_observed_3,C_observed_4,C_observed_5,C_observed_6,C_observed_7,C_observed_8,C_null_geometric_mean_0,C_null_geometric_mean_1,C_null_geometric_mean_2,C_null_geometric_mean_3,C_null_geometric_mean_4,C_null_geometric_mean_5,C_null_geometric_mean_6,C_null_geometric_mean_7,C_null_geometric_mean_8,C_null_p0_0,C_null_p0_1,C_null_p0_2,C_null_p0_3,C_null_p0_4,C_null_p0_5,C_null_p0_6,C_null_p0_7,C_null_p0_8,C_null_p100_0,C_null_p100_1,C_null_p100_2,C_null_p100_3,C_null_p100_4,C_null_p100_5,C_null_p100_6,C_null_p100_7,C_null_p100_8
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,4,beethoven_quartet_1_4_(c)edwards.mid,vln I,intervals,1633,1632,1,8,200,0.14696679089320244,6.804258254007044,-0.14696679089320244,-0.07517967382831875,0.9275768100787948,0.9995012706873986,0.0075221092166373365,0.21478367742422447,0.007554783117561728,0.19448522684421474,0.23695991549513945,0.2147836774242243,4.655847278491636,0.9999948939953037,0.9998917031878106,1.0,0.8115505873436908,0.6906661614247821,0.5927639257294429,0.5089586964759378,0.44394846532777565,0.3846881394467601,0.3312588101553619,0.2885858279651383,1.0,0.8074544809103515,0.6519684113885729,0.5265525973090656,0.42506083292965025,0.34292986689823834,0.2765191777921731,0.22279988954251506,0.17949183052649326,1.0,0.806560818491853,0.6441796134899583,0.5146229632436529,0.4095968169761273,0.32111102690413035,0.25139749905267145,0.19718075028419857,0.15547631678666163,1.0,0.8095884804850322,0.6593338385752179,0.5409192876089428,0.44331716559302764,0.3638582796513831,0.30179537703675635,0.24953012504736644,0.20577718832891248
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,4,beethoven_quartet_1_4_(c)edwards.mid,vln II,intervals,1374,1373,1,8,200,0.12154474764561807,8.227422569633777,-0.12154474764561807,-0.08982527635761224,0.9140908846080291,0.9983822646680838,0.01121040117605157,0.1892892050590245,0.007156326327488935,0.16662450024794137,0.20927710619663967,0.18928920505902452,5.2829214412315695,0.9999996157085472,0.9998912711743415,1.0,0.828150960801034,0.7113370767836361,0.6280833856236492,0.5574587442815847,0.4947618511308116,0.43827758381199083,0.39157670050788645,0.3501338095774406,1.0,0.8278253990195681,0.6852733307980646,0.5670608498097752,0.4695131875064288,0.38849537490892,0.32144706680022583,0.26596116377239415,0.22001833991039682,1.0,0.8266750331172,0.6786918303755786,0.5551847859314917,0.4515888211349412,0.36419695482653025,0.29315077309220794,0.2381435060790844,0.1930397567293614,1.0,0.8303444725113832,0.6937782568822101,0.5818104784429821,0.49144959481709116,0.4177808526271191,0.3565244906386927,0.3021704503402893,0.2540097286802997
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,4,beethoven_quartet_1_4_(c)edwards.mid,viola,intervals,1224,1223,1,8,200,0.19022326470116163,5.2569805358507935,-0.19022326470116163,-0.0855035611048077,0.9180498737765186,0.9994598797213265,0.010132248707889547,0.25858489589656647,0.008956228396104632,0.23513980775673834,0.28368952364775163,0.25858489589656647,3.867201897205931,0.9999985997159124,0.999892209306025,1.0,0.7728219081654755,0.6278210959497509,0.5134462313190383,0.4228530431015811,0.3517313731860515,0.2931570825211176,0.24385558804418453,0.2022187026207494,1.0,0.7726698149764689,0.5969779870956257,0.46124677509775963,0.35636270112637947,0.2751575988349929,0.21234386615739698,0.16386874859271658,0.12642757602344193,1.0,0.7712895278319255,0.588519330734243,0.44903075590210095,0.3392124214858133,0.25465264240849034,0.1915001624431449,0.14273879142300194,0.1065329218106996,1.0,0.775379034004765,0.604237058696123,0.47503925709335065,0.3713964695689842,0.29353340914013426,0.23159248429716267,0.18462204894953432,0.1493245072557938
Ludwig van Beethoven,beethoven,beethoven_op18_no1,String Quartet Op. 18 No. 1,Op. 18 No. 1,Classical / transitional,4,beethoven_quartet_1_4_(c)edwards.mid,cello,intervals,1084,1083,1,8,200,0.2339715869936937,4.274023238671939,-0.2339715869936937,-0.1886767036233919,0.8280541703379648,0.9963225931775452,0.032569689770407854,0.3633455275252013,0.012171098279662318,0.33037154931814344,0.3978814790215191,0.363345527525201,2.75220120861579,0.9999995318929888,0.9999052938037729,1.0,0.6947125443070805,0.5174461831071151,0.3996818535488891,0.31075127517938966,0.2505455174202473,0.2009907495461226,0.16335264113426126,0.13226074176536698,1.0,0.6956191731095863,0.48394946527747207,0.33666843755167664,0.23412255186176953,0.16280369791360985,0.11320141513359497,0.07871466759362529,0.05464837441459226,1.0,0.6937996023169362,0.4766196939569465,0.32470649260828216,0.21774703899023082,0.145557188553644,0.09744272499351604,0.06488977262903087,0.043530733984611394,1.0,0.6983470216996628,0.49710728797440995,0.3559246131235411,0.2559661104867295,0.1841635687732342,0.1325218293420939,0.09546295495807038,0.06870234287196335
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,1,beethoven_quartet_2_1_(c)edwards.mid,vln I,intervals,1416,1415,1,8,200,0.14522987626597245,6.8856355573051005,-0.14522987626597245,-0.10764448084739207,0.8979467769669104,0.9998307106797735,0.0043299926925478615,0.2531171817008014,0.00904197685149464,0.22970952423953792,0.28115238092897654,0.25311718170080166,3.9507393108621707,0.9999992837009345,0.9998774256454516,1.0,0.7771693480648705,0.6686464188796278,0.5787327566711895,0.5033305469406215,0.43789978678038377,0.3768979776442463,0.32490752406797185,0.2792490469729276,1.0,0.7768357188750574,0.6033336352011652,0.468712508375465,0.3639710064864494,0.2826356445119612,0.21929144615201807,0.17019144348915952,0.13208595966011116,1.0,0.7757246640175745,0.5949352264650772,0.45272420365703947,0.3430634974478258,0.260651894747044,0.1960267655230342,0.1465380080118886,0.10890252471409188,1.0,0.7800041997803192,0.6112214899528332,0.4856732974736706,0.38684620727531177,0.30809527847774115,0.24460186890224203,0.19396826742908832,0.1546306616269303
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,1,beethoven_quartet_2_1_(c)edwards.mid,vln II,intervals,1017,1016,1,8,200,0.17111718652405208,5.843948350912378,-0.17111718652405208,-0.0827504559794895,0.920580844004221,0.9973422043888862,0.02024006831412957,0.22571409645053855,0.008598370730288423,0.20595988940890017,0.24573528990846316,0.2257140964505386,4.430383461757485,0.9999994756644944,0.9998437999710984,1.0,0.801962889549609,0.6570449289725802,0.5412202872559662,0.4504538518413642,0.384377900482955,0.3284054619535293,0.2805661742728145,0.2394245441817295,1.0,0.7990222606202148,0.6378280061526547,0.5091594827012745,0.4063035236052257,0.3242088661517051,0.25870321468742186,0.20636246395053962,0.16455847695835146,1.0,0.7974302704233328,0.630203171456888,0.4970011955889062,0.38926447685119636,0.30437176522409426,0.23828991457831894,0.1857272641464911,0.14159272893167837,1.0,0.8027396290528104,0.6452050592288452,0.5269617096921358,0.4314129186527601,0.3523565686598392,0.28560613211257413,0.23058347884908836,0.1882678905721522
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,1,beethoven_quartet_2_1_(c)edwards.mid,viola,intervals,843,842,1,8,200,0.2055979643163768,4.8638613875630945,-0.2055979643163768,-0.019091466029980915,0.9810896217660076,0.9998591613826436,0.005591005548778401,0.22644440809891442,0.009547469731669839,0.2035651489396394,0.2474103453273861,0.22644440809891442,4.416094918816386,0.9999994532639861,0.9998362913713444,1.0,0.7979695285687618,0.6540645328048939,0.5301483364206838,0.4292996740332285,0.3471876391102687,0.2867617283418774,0.23446919111417452,0.1889257456310401,1.0,0.7975579405809105,0.6358461331185702,0.507028851710722,0.403994439418912,0.32209661790991373,0.2569340516754921,0.20492343968438725,0.16348262172945843,1.0,0.7956346300205345,0.6265311104409885,0.49050962822556327,0.38278263616651587,0.3001392897657922,0.2348138255862376,0.18228866008989217,0.14155860939990522,1.0,0.8028805697956605,0.647648587716653,0.5240080989100935,0.4246873160154511,0.34602162581312196,0.2829965967345884,0.23335774494177114,0.19136116256695243
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,1,beethoven_quartet_2_1_(c)edwards.mid,cello,intervals,762,761,1,8,200,0.2391564203237219,4.181363806359039,-0.2391564203237219,-0.05288782464379484,0.9484864033151195,0.9998350592950841,0.007038197322629922,0.2802439350288348,0.00973735913396768,0.24535407740377477,0.30971489446749856,0.28024393502883477,3.5683198635399846,0.9999998381922853,0.9998836927441498,1.0,0.7549113889270505,0.5863090520323657,0.46226764031407525,0.3626519562774543,0.2850736752371592,0.2237486834272107,0.17840926303627225,0.14144659205793977,1.0,0.7561032673455914,0.5712248373306822,0.4317228693561453,0.3261833527135219,0.24651060388328597,0.18626826670220614,0.14077106104806147,0.10626934001807627,1.0,0.7537418848038439,0.561312662700216,0.4146631863351193,0.30360961106942697,0.22141672038635907,0.1630295792955499,0.1189265924806521,0.08674409347578739,1.0,0.7619213684607282,0.5857524807930083,0.4499702340065027,0.34582096019106595,0.27087054082520495,0.21385721481888537,0.17009944307650038,0.13583156322543602
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,2,beethoven_quartet_2_2_(c)edwards.mid,vln I,intervals,746,745,1,8,200,0.14759104350812535,6.775478892423082,-0.14759104350812535,-0.013807077138802169,0.9862878033745972,0.9998006473248421,0.004775226568223835,0.15774244571264032,0.007350876830354371,0.13122719514443815,0.17406364367430907,0.15774244571264037,6.339447797213068,0.9999992443483702,0.9997965790560466,1.0,0.8559236338632044,0.736318407960199,0.6301419730615216,0.541354572297419,0.47097476402172433,0.40815876272738305,0.3520976051008814,0.3031038451497134,1.0,0.8539540738116482,0.7291265323220947,0.6227592032836917,0.5318666769526553,0.4543349748745558,0.3882659687675076,0.3314627950809305,0.282889767660992,1.0,0.8524009663434491,0.72060613414818,0.6066673285457413,0.5100807860181723,0.4279599783786169,0.3597275999897041,0.30246402871084344,0.2518045397550312,1.0,0.8597698867083651,0.7405764966740577,0.6391361742654061,0.5599974995679401,0.49244906288954343,0.43421105852849573,0.3836398201159759,0.3383672914069711
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,2,beethoven_quartet_2_2_(c)edwards.mid,vln II,intervals,558,557,1,8,200,0.21754938778386265,4.596657385188826,-0.21754938778386265,-0.059081054752287,0.9426303613900946,0.9979733725966753,0.022462857167842645,0.25651122501020596,0.012440402583901094,0.21812245049712223,0.2905513135694453,0.2565112250102058,3.89846487209366,0.9999947957024764,0.9997803903094526,1.0,0.7771087928464978,0.6194403046862064,0.48782911077993046,0.3825997681735387,0.30887232985593643,0.25190263288623943,0.20687531048186786,0.17108792846497764,1.0,0.7755212030282312,0.6015606817477993,0.4658070235233502,0.3605871900092102,0.27900899288763775,0.21572381773212576,0.16674398089339348,0.1288207012315598,1.0,0.7718363967544295,0.5893558536181487,0.4476701440635867,0.33588342440801455,0.2524855108461666,0.18740188772975658,0.13801622785229342,0.10201026660043054,1.0,0.7825467792680908,0.6183805265772478,0.49106143401225366,0.3916145057128664,0.31651597946679916,0.2551084616658387,0.20634542142738865,0.16693492300049678
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,2,beethoven_quartet_2_2_(c)edwards.mid,viola,intervals,405,404,1,8,200,0.3875538097284912,2.5802868528129568,-0.3875538097284912,-0.03298590888760775,0.9675521933796765,0.9999355019214277,0.007131798375911218,0.42934031302174236,0.02378581918269862,0.3628431666963501,0.4826792109680177,0.4293403130217426,2.329154681427174,0.9999992967835775,0.9996405869695286,1.0,0.6489326514515431,0.45090705544106047,0.30495127598402155,0.20475536218609267,0.1383991043940666,0.0948782535684299,0.0641045212833626,0.043571737526397473,1.0,0.6518581015602202,0.4246622601931538,0.27677933811980265,0.18011550430882697,0.11720693622115662,0.0763339251617865,0.049651661217966304,0.03227237052387239,1.0,0.6458667277307076,0.40973971452560876,0.25879703839401574,0.16098007785665217,0.09868203445029641,0.060720555682772306,0.03684197135078747,0.022161158181309315,1.0,0.6630664325878431,0.44781568836984453,0.31206269241533724,0.2145892171081088,0.1457267893036155,0.10205327837569651,0.07087245248454316,0.051039360863038445
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,2,beethoven_quartet_2_2_(c)edwards.mid,cello,intervals,482,481,1,8,200,0.30017181840278784,3.3314253327344088,-0.30017181840278784,-0.053328551105695336,0.9480684723618058,0.9993808216057243,0.01711953480042127,0.3655296797059755,0.019988425567579796,0.30107027131518094,0.41373335464537614,0.36552967970597555,2.735755960512917,0.9999996456185929,0.999698212726949,1.0,0.6978082265100222,0.5218686720011418,0.38418925790135683,0.28190649503572673,0.2123353047698058,0.16089954594517444,0.11808101622643866,0.08316607345161953,1.0,0.6950310408343647,0.4825874414891187,0.3349843702826399,0.23246639962498725,0.1613031983246133,0.11186222908246249,0.07756142286567234,0.0538204126678969,1.0,0.6908680564847771,0.46632947074513165,0.3141898823382485,0.2096056235002364,0.13830385099151657,0.09031141559843356,0.059205537863176956,0.03855451780091168,1.0,0.7019384305224753,0.5094959010178322,0.3736184333770439,0.27617059615882106,0.20428006886646863,0.15066770144780153,0.11325501110605615,0.08523563572135842
Ludwig van Beethoven,beethoven,beethoven_op18_no2,String Quartet Op. 18 No. 2,Op. 18 No. 2,Classical / transitional,3,beethoven_quartet_2_3_(c)edwards.mid,vln I,intervals,1079,1078,1,8,200,0.22037550429521502,4.537709411933552,-0.22037550429521502,-0.1636872878263744,0.8490074753458182,0.9960068353527792,0.031972045336937885,0.32421251984426525,0.009058196903904336,0.2982745350699249,0.3523796780450284,0.3242125198442651,3.084396618860827,0.9999975704423204,0.9999295201285517,1.0,0.7246577135527108,0.5427960592336624,0.41985741337033256,0.3405220031938009,0.2771974833547126,0.2249256088728326,0.18398212867701597,0.1500335959929143,1.0,0.7242384260493362,0.5242569673974984,0.37945668609758554,0.2745518520933177,0.19859185400738932,0.14353430177391208,0.1036508640783097,0.07483660000901478,1.0,0.7222422925556515,0.5165737322966569,0.36817019642748067,0.26203652800684135,0.1836662390813023,0.12707837028892555,0.08878068361300907,0.06230878644292608,1.0,0.7265041842282084,0.5315252580783092,0.3912144296971125,0.28759740656387167,0.21295321867064582,0.15938986186374862,0.11938008848399173,0.08919954274544709
