representacion,shuffle,m,mPE_null
alturas_MIDI,89,2,0.982507781757325
alturas_MIDI,89,3,2.3562600295741887
alturas_MIDI,89,4,3.9058774073608205
alturas_MIDI,89,5,5.023440303494852
alturas_MIDI,89,6,5.498057867379941
alturas_MIDI,89,7,5.580641500203991
alturas_MIDI,90,2,0.9298253193056767
alturas_MIDI,90,3,2.279485471920758
alturas_MIDI,90,4,3.789795943575508
alturas_MIDI,90,5,4.961255198432351
alturas_MIDI,90,6,5.452682132638194
alturas_MIDI,90,7,5.565123279743693
alturas_MIDI,91,2,0.9353663792975548
alturas_MIDI,91,3,2.3105009379589947
alturas_MIDI,91,4,3.844118743258754
alturas_MIDI,91,5,4.979068069520513
alturas_MIDI,91,6,5.449731111268999
alturas_MIDI,91,7,5.580641500203991
alturas_MIDI,92,2,0.8900855127069144
alturas_MIDI,92,3,2.2551755765145387
alturas_MIDI,92,4,3.7558662719333693
alturas_MIDI,92,5,4.986927316230867
alturas_MIDI,92,6,5.461983292927008
alturas_MIDI,92,7,5.565123279743694
alturas_MIDI,93,2,0.9663793885322502
alturas_MIDI,93,3,2.3523209469824313
alturas_MIDI,93,4,3.850326547523725
alturas_MIDI,93,5,5.027853751255514
alturas_MIDI,93,6,5.49484951712955
alturas_MIDI,93,7,5.565123279743694
alturas_MIDI,94,2,0.9351003978786128
alturas_MIDI,94,3,2.2596461791511677
alturas_MIDI,94,4,3.7846103126204986
alturas_MIDI,94,5,4.949668569205746
alturas_MIDI,94,6,5.4516762716547404
alturas_MIDI,94,7,5.580641500203991
alturas_MIDI,95,2,0.9610826980289712
alturas_MIDI,95,3,2.311178828228867
alturas_MIDI,95,4,3.8133255174125846
alturas_MIDI,95,5,4.9499842157405425
alturas_MIDI,95,6,5.4529394615193905
alturas_MIDI,95,7,5.5702960198971265
alturas_MIDI,96,2,0.968318259018473
alturas_MIDI,96,3,2.2943375476344547
alturas_MIDI,96,4,3.791173507628154
alturas_MIDI,96,5,4.947682461482972
alturas_MIDI,96,6,5.442632440247124
alturas_MIDI,96,7,5.563170861296811
alturas_MIDI,97,2,0.9527283173345189
alturas_MIDI,97,3,2.357344210340181
alturas_MIDI,97,4,3.9248944412305784
alturas_MIDI,97,5,5.069864960248754
alturas_MIDI,97,6,5.486487656243025
alturas_MIDI,97,7,5.580641500203991
alturas_MIDI,98,2,0.9292956002221322
alturas_MIDI,98,3,2.312904787109067
alturas_MIDI,98,4,3.823500894818272
alturas_MIDI,98,5,4.981577624161397
alturas_MIDI,98,6,5.4529394615193905
alturas_MIDI,98,7,5.565123279743694
alturas_MIDI,99,2,0.9034822154425185
alturas_MIDI,99,3,2.207991179530534
alturas_MIDI,99,4,3.731271324009581
alturas_MIDI,99,5,4.899028986068352
alturas_MIDI,99,6,5.401404355158057
alturas_MIDI,99,7,5.557998121143379
alturas_MIDI,100,2,0.9230437561393858
alturas_MIDI,100,3,2.2772449485881334
alturas_MIDI,100,4,3.7981808115721183
alturas_MIDI,100,5,4.940694136520875
alturas_MIDI,100,6,5.456147811769782
alturas_MIDI,100,7,5.580641500203991
alturas_MIDI,101,2,0.9298253193056767
alturas_MIDI,101,3,2.3057030079723413
alturas_MIDI,101,4,3.7949476378853046
alturas_MIDI,101,5,4.937528081055109
alturas_MIDI,101,6,5.423024258686043
alturas_MIDI,101,7,5.549605059283396
alturas_MIDI,102,2,0.9730505120811245
alturas_MIDI,102,3,2.2799649818787953
alturas_MIDI,102,4,3.7746816451851006
alturas_MIDI,102,5,4.901348903747958
alturas_MIDI,102,6,5.409766216044582
alturas_MIDI,102,7,5.542479900683081
alturas_MIDI,103,2,0.9826917122140184
alturas_MIDI,103,3,2.356512646045583
alturas_MIDI,103,4,3.8648236776971325
alturas_MIDI,103,5,5.01767458686556
alturas_MIDI,103,6,5.489696006493416
alturas_MIDI,103,7,5.580641500203991
alturas_MIDI,104,2,0.9575894324287604
alturas_MIDI,104,3,2.307584722223287
alturas_MIDI,104,4,3.8417923669248957
alturas_MIDI,104,5,4.955764021036357
alturas_MIDI,104,6,5.397514034386573
alturas_MIDI,104,7,5.565123279743694
alturas_MIDI,105,2,0.9579498085971287
alturas_MIDI,105,3,2.3412888481107488
alturas_MIDI,105,4,3.874985493868402
alturas_MIDI,105,5,5.004202227941206
alturas_MIDI,105,6,5.4671368035631405
alturas_MIDI,105,7,5.580641500203991
alturas_MIDI,106,2,0.9934547918477654
alturas_MIDI,106,3,2.386401065644945
alturas_MIDI,106,4,3.9277341849582315
alturas_MIDI,106,5,5.059745066582326
alturas_MIDI,106,6,5.517408720059826
alturas_MIDI,106,7,5.565123279743694
alturas_MIDI,107,2,0.9295310562572404
alturas_MIDI,107,3,2.2803681243581284
alturas_MIDI,107,4,3.8006123371538507
alturas_MIDI,107,5,4.980575488588993
alturas_MIDI,107,6,5.4825973354715405
alturas_MIDI,107,7,5.570296019897126
alturas_MIDI,108,2,0.9227212018296729
alturas_MIDI,108,3,2.2619843629317247
alturas_MIDI,108,4,3.8030267386175947
alturas_MIDI,108,5,4.992592231041938
alturas_MIDI,108,6,5.501008888749136
alturas_MIDI,108,7,5.575468760050558
alturas_MIDI,109,2,0.9099705713481892
