composer,composer_id,work_id,work_title,catalogue,period,movement_no,filename,voice,analysis_mode,n_notes,n_intervals,fit_d_min,fit_d_max,n_shuffles,lambda_observed,decay_length_observed,slope_semilog_observed,intercept_semilog_observed,A_observed,r_squared_observed,rmse_log_observed,lambda_null_mean,lambda_null_std,lambda_null_p0,lambda_null_p100,lambda_fit_null_center,decay_length_fit_null_center,r_squared_fit_null_center,r_squared_null_mean,C_observed_0,C_observed_1,C_observed_2,C_observed_3,C_observed_4,C_observed_5,C_observed_6,C_observed_7,C_observed_8,C_null_geometric_mean_0,C_null_geometric_mean_1,C_null_geometric_mean_2,C_null_geometric_mean_3,C_null_geometric_mean_4,C_null_geometric_mean_5,C_null_geometric_mean_6,C_null_geometric_mean_7,C_null_geometric_mean_8,C_null_p0_0,C_null_p0_1,C_null_p0_2,C_null_p0_3,C_null_p0_4,C_null_p0_5,C_null_p0_6,C_null_p0_7,C_null_p0_8,C_null_p100_0,C_null_p100_1,C_null_p100_2,C_null_p100_3,C_null_p100_4,C_null_p100_5,C_null_p100_6,C_null_p100_7,C_null_p100_8
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,1,mozart_string_quartet_421_1_(nc)mutopia.mid,viola,midi,903,903,1,8,200,0.3838640757557529,2.60508878834571,-0.3838640757557529,-0.31879255100689025,0.727026354548815,0.9979000889589343,0.040347259332433244,0.6376907413643742,0.006841382429358225,0.6182118355008008,0.6524321639011518,0.6376907413643739,1.5681582546744302,0.9999999110993881,0.9999787247038574,1.0,0.5297211691939345,0.33661711891460494,0.22405975658419794,0.15028182362330408,0.10246159217877095,0.07094473264166001,0.04961841580207502,0.035913806863527534,1.0,0.5288758013155906,0.27975137055531646,0.14788421389870135,0.0781643703033811,0.041310540331765455,0.021833544496953378,0.011533024455001926,0.006092429738949474,1.0,0.5275588587390263,0.27710744213886673,0.14499201915403032,0.07548633280127694,0.03912609736632083,0.020470869912210695,0.010569632881085395,0.005531723862729449,1.0,0.5308185355147645,0.28240971667996806,0.15062599760574621,0.08097316440542697,0.04379988028731045,0.023723064644852354,0.012729449321628093,0.006975758180367119
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,1,mozart_string_quartet_421_1_(nc)mutopia.mid,cello,midi,483,483,1,8,200,0.5215949144465885,1.917196606606103,-0.5215949144465885,-0.24848025116963762,0.7799852644797036,0.9990548574678209,0.036759279111431876,0.7208583198767734,0.011471905358069204,0.6869553785813066,0.745795036110727,0.7208583198767733,1.387235150689451,0.9999995725367549,0.9999238780679462,1.0,0.4866519239274657,0.2782750995134896,0.16028306059265812,0.09310039805395842,0.054993365767359574,0.03329500221141088,0.02027421494913755,0.012781954887218045,1.0,0.48701414083451605,0.23702908278770762,0.11538122383809042,0.05613645576298132,0.027302500882848836,0.013266424435358009,0.006458966430813814,0.0031309448829825583,1.0,0.48392746572313133,0.23360459973463069,0.11226890756302521,0.05372843874391862,0.025696594427244583,0.012215833701901813,0.005758513931888545,0.002556390977443609,1.0,0.48944714727996463,0.2407784166298098,0.1190092879256966,0.059469261388766036,0.029995577178239717,0.015294117647058824,0.0077576293675364885,0.003936311366651924
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,2,mozart_string_quartet_421_2_(nc)mutopia.mid,vln I,midi,537,537,1,8,200,0.5250191374823672,1.9046924742502078,-0.5250191374823672,-0.3098535753334349,0.7335543588132999,0.9982378475162339,0.050542825090170426,0.7437696682622597,0.012433632455937878,0.7071878387343747,0.7930189691106693,0.7437696682622592,1.3445022601370615,0.9999998277572599,0.9999275615321135,1.0,0.4752505617576774,0.25519135428184186,0.1452723187216892,0.08542283411206619,0.05055462424653137,0.03060955166387274,0.019017726575596534,0.011713093412276634,1.0,0.4750470624349947,0.225820794327856,0.10738617853213385,0.051070315452343105,0.024257867384053344,0.011519582978234383,0.005473201065759835,0.0026073151025383097,1.0,0.4723543888433142,0.22287691265113957,0.1036273495737775,0.04817205835146414,0.0223062381852552,0.010015336876270643,0.004301458786603417,0.0018118914291828654,1.0,0.47765452794521523,0.23052395049399008,0.11188786246745372,0.054099939365838,0.026807433034918143,0.013375182794164853,0.006612690373435103,0.0033313121945999927
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,2,mozart_string_quartet_421_2_(nc)mutopia.mid,vln II,midi,368,368,1,8,200,0.4527676292057603,2.2086384615308923,-0.4527676292057603,-0.24882499288572746,0.7797164173651725,0.9979766861259337,0.04671178386995039,0.6552054428943447,0.01681580399727563,0.6069798286525628,0.6981639239551853,0.6552054428943448,1.5262388474407944,0.9999984243237272,0.9998924246891577,1.0,0.5266697445367805,0.32146814404432134,0.19650661742074485,0.12082179132040628,0.07690058479532164,0.04966143428747307,0.03296398891966759,0.022514619883040935,1.0,0.5208042294343144,0.27121383982702785,0.1410582808522016,0.07329790435393345,0.03805930400981396,0.019761811865407947,0.010248001839723402,0.005305447017652291,1.0,0.5169898430286242,0.26401969836872885,0.13261003385657125,0.06663588796552786,0.033210218528778084,0.016835949522930133,0.008356417359187442,0.003816558941212681,1.0,0.5255771006463528,0.27919359803016314,0.15023084025854108,0.08188673437980917,0.04475223145583256,0.024546014158202525,0.01352723915050785,0.007402277623884272
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,2,mozart_string_quartet_421_2_(nc)mutopia.mid,viola,midi,315,315,1,8,200,0.4868688678562045,2.053941145186033,-0.4868688678562045,-0.36509867762173537,0.6941281525831335,0.990969310834485,0.10649323041904483,0.7251658899573954,0.022304420420912394,0.6665042348157447,0.7897668167382392,0.7251658899573957,1.378994811875047,0.9999989892519461,0.9997785579552942,1.0,0.4916240111679851,0.2731079994923643,0.1537924616100512,0.0877786708405601,0.0533440500867211,0.03454037818858666,0.02362621092262786,0.016688523203181184,1.0,0.48581921076184514,0.23574810973634794,0.1141411138800366,0.05534381633310823,0.02684001915326503,0.012980671893239227,0.0062609900879841,0.0030363713068640957,1.0,0.47903887643301324,0.2274842421422226,0.1073437962688777,0.04913490418376412,0.022505182114302635,0.010300774144422353,0.004505266720250434,0.0019036338254579297,1.0,0.4920047379330767,0.2447015525191421,0.12399001649815983,0.06317949151825374,0.03155801852870257,0.016371250898938195,0.008693261136257879,0.0045898726680485636
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,2,mozart_string_quartet_421_2_(nc)mutopia.mid,cello,midi,257,257,1,8,200,0.49436401937195157,2.0228009337540724,-0.49436401937195157,-0.5054164617363186,0.6032542907760732,0.9800402911251553,0.1616522084518708,0.7930159021171028,0.033995085361870396,0.7015418296012518,0.9148151988543134,0.7930159021171029,1.261008760770515,0.9999926585637948,0.9994730636024195,1.0,0.4545220883534137,0.2411566265060241,0.128,0.0682409638554217,0.04160642570281124,0.028112449799196786,0.019726907630522088,0.01481124497991968,1.0,0.4541241654612471,0.20609362512121907,0.09352800225513147,0.042400136946240695,0.019214949468448532,0.008709680592453509,0.003922086623501948,0.0017548623104040493,1.0,0.4488995983935743,0.1985863453815261,0.08677911646586345,0.03707630522088354,0.015646586345381526,0.006136546184738956,0.0021204819277108435,0.0007068273092369478,1.0,0.4600160642570281,0.21426506024096387,0.10094779116465863,0.0478714859437751,0.023453815261044175,0.012048192771084338,0.006104417670682731,0.0033413654618473895
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,3,mozart_string_quartet_421_3_(nc)mutopia.mid,vln I,midi,240,240,1,8,200,0.3550414518734723,2.816572528991275,-0.3550414518734723,-0.2620849675953981,0.7694456429839198,0.9957124661750035,0.053382083461955984,0.5550992879516852,0.01883269200794689,0.5075962822444382,0.608597421297323,0.555099287951685,1.8014795221409805,0.9999985111976912,0.9998172864333505,1.0,0.5740713334319965,0.38929998520053277,0.2584356963149327,0.1775196092940654,0.12154062453751666,0.0878718366138819,0.06393369838685807,0.04935622317596566,1.0,0.5752488124079053,0.33078208516712626,0.19014570282345652,0.10919528864224137,0.06266126444041537,0.035969227068020235,0.020632885331207766,0.01180375119399896,1.0,0.5681145478762765,0.3203344679591535,0.1761876572443392,0.0949385822110404,0.05083616989788368,0.027379014355483202,0.01483646588722806,0.008398697646884713,1.0,0.5834689951161758,0.34608554092052685,0.20645256770756254,0.12512949533816783,0.07595826550244192,0.04587834837945834,0.027527009027675003,0.01613141926890632
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,3,mozart_string_quartet_421_3_(nc)mutopia.mid,vln II,midi,142,142,1,8,200,0.5320927686343982,1.8793715287025476,-0.5320927686343982,-0.017338135277789875,0.9828113052697596,0.9977744209295916,0.057580090034185266,0.6448554056759989,0.03039280863615438,0.5647439189446033,0.7488208638382648,0.644855405675999,1.5507352364546043,0.9999428069563846,0.9992940611074854,1.0,0.5299060254284135,0.3322277501381979,0.20784964068546158,0.12669983416252073,0.07374239911553344,0.0410171365395246,0.022443338861249308,0.013266998341625208,1.0,0.5312147179717667,0.2817162767229827,0.14905812080880904,0.0786925969259106,0.04141855600873467,0.02163793847943315,0.011248577360171564,0.00579013433572147,1.0,0.5192924267551133,0.268767274737424,0.13797678275290215,0.06821448313985627,0.03405196241017137,0.015920398009950248,0.007296849087893864,0.002542841348811498,1.0,0.5430624654505252,0.2999447208402432,0.16727473742399115,0.09264787175234937,0.05185185185185185,0.030071862907683804,0.016694306246545054,0.010613598673300166
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,3,mozart_string_quartet_421_3_(nc)mutopia.mid,viola,midi,167,167,1,8,200,0.4451826532887944,2.246269014779626,-0.4451826532887944,-0.18051299632624626,0.8348418307496425,0.9991371675104435,0.029975647483127123,0.5925746174775974,0.02549088418893591,0.5031437862650293,0.6619796709101933,0.5925746174775978,1.6875511885012606,0.9999801551924945,0.9995769145000151,1.0,0.5529874213836478,0.3490566037735849,0.2160377358490566,0.13718553459119498,0.08639937106918238,0.05699685534591195,0.03671383647798742,0.025,1.0,0.5566454230037071,0.30922692704396354,0.1716948845992519,0.09534718820824786,0.052751300103142974,0.029124385675270762,0.016025502306961724,0.008759619727481875,1.0,0.5474842767295598,0.29709119496855346,0.15888364779874214,0.08459119496855345,0.04426100628930817,0.022955974842767294,0.011635220125786163,0.005188679245283019,1.0,0.5724842767295597,0.33011006289308176,0.1906446540880503,0.11226415094339623,0.0684748427672956,0.04300314465408805,0.0264937106918239,0.016037735849056604
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,3,mozart_string_quartet_421_3_(nc)mutopia.mid,cello,midi,114,114,1,8,200,0.5617754820201012,1.7800705655648719,-0.5617754820201012,-0.4707755318855301,0.6245177470002554,0.9882351412216047,0.14044479398236398,0.8317691276404753,0.07251104225956202,0.6759826462380688,1.0876831514089782,0.8313792594304767,1.202820480132057,0.9998494607720386,0.9971430483373516,1.0,0.4482454593546112,0.21125022041967906,0.10051137365543995,0.0551930876388644,0.032974783988714514,0.020631281960853464,0.012872509257626522,0.008287779932992418,1.0,0.44321619979006555,0.19592830551342477,0.08645636430173873,0.03809714972648602,0.016689691094324985,0.007275093360583144,0.0031307999427616588,0.001285079684967067,1.0,0.4350202786104743,0.18427085170163993,0.07459001939693176,0.02909539763710104,0.009874801622288838,0.003703050608358314,0.0008816787162757891,0.0,1.0,0.45424087462528656,0.21301357785223066,0.10209839534473637,0.051666372773761245,0.025921354258508198,0.013225180744136837,0.006877093986951155,0.003703050608358314
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,4,mozart_string_quartet_421_4_(nc)mutopia.mid,vln I,midi,833,833,1,8,200,0.44591741729077666,2.242567706988475,-0.44591741729077666,-0.29756129837338646,0.7426270599947362,0.9988444916432527,0.03475135104763389,0.6765186767174243,0.006245265093202826,0.6568002045108873,0.6928680293186703,0.676518676717424,1.4781557914293788,0.9999998305134349,0.9999757764075441,1.0,0.507541272287035,0.30242277496514786,0.1878846577151662,0.1204020837919143,0.07789272874018636,0.050592119744662115,0.0329268471641353,0.021912099200234795,1.0,0.508408155553631,0.25851796181665554,0.1314339904376458,0.06685212834872781,0.03400065920086653,0.01728675052212317,0.008783386439509886,0.00445853101236199,1.0,0.507127448822364,0.2561097659402744,0.12908650671362537,0.06511116002641426,0.03278890600924499,0.0162623816861105,0.008024066329151074,0.00393279037346834,1.0,0.5097923545381172,0.26111673637097366,0.13381465991635483,0.06879154743561523,0.035318805488297016,0.018243451463790448,0.0095648983784577,0.00519774011299435
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,4,mozart_string_quartet_421_4_(nc)mutopia.mid,vln II,midi,802,802,1,8,200,0.5051996493908657,1.9794154671439892,-0.5051996493908657,-0.2893076051439749,0.748781840827868,0.9971867709214355,0.06148327416606423,0.6886098975645727,0.0073574494309937314,0.6706873075586799,0.711767105892541,0.6886098975645726,1.4522010263528453,0.999999889587804,0.999970835925603,1.0,0.5034203063859449,0.2722272388828161,0.15528412781395054,0.09319265560889058,0.05677803653185051,0.035055368090870204,0.022058520666001297,0.014333919490518512,1.0,0.5027315259610364,0.2526516715975231,0.12695071782847195,0.06378300574266331,0.032031612475700764,0.016091718598676277,0.008077245700072665,0.004053585570802682,1.0,0.5009774567114997,0.2503524864154112,0.1247025648337373,0.062126324794448934,0.030470668377611965,0.01486621358300461,0.007163791328042076,0.0034567431839424615,1.0,0.5042631053657145,0.2556437431681004,0.1298575796460878,0.06593476228949828,0.033664432932528555,0.017318568509101278,0.008922262883576509,0.004562520792737988
Wolfgang Amadeus Mozart,mozart,mozart_k421,String Quartet K. 421,K. 421,Classical,4,mozart_string_quartet_421_4_(nc)mutopia.mid,viola,midi,553,553,1,8,200,0.5003339712898482,1.9986650065395828,-0.5003339712898482,-0.2488116643129976,0.779726809941409,0.9975661816903785,0.05662560577412942,0.6596642144988306,0.012917828719510053,0.617760934202144,0.690046257525892,0.6596642144988305,1.5159227649778368,0.9999989385848981,0.9999404033943958,1.0,0.514057196626004,0.2909836341029002,0.16708673589407536,0.09967402627953087,0.06018751890311523,0.03720133077931243,0.023597808918909835,0.015619854151964244,1.0,0.517747401080509,0.26801590005622994,0.13866784583801495,0.07173203184131494,0.03711143401999995,0.019196276712848948,0.009911478078404782,0.005105690660176973,1.0,0.5138891689350404,0.26305071075713277,0.13405249185065699,0.06801088819437444,0.034116342373223106,0.017118661155358404,0.008488758947474544,0.004099875659508687,1.0,0.5205699499277481,0.2727223846489902,0.14405350001680278,0.07685586584669153,0.04104580434855664,0.02254931612729778,0.012548307961151998,0.006815203145478375
