representacion,shuffle,m,mPE_null
alturas_MIDI,501,6,5.695873574487914
alturas_MIDI,501,7,5.853632570070248
alturas_MIDI,502,2,0.7833539249587798
alturas_MIDI,502,3,2.0232565051786504
alturas_MIDI,502,4,3.5176461245717263
alturas_MIDI,502,5,4.939342731743255
alturas_MIDI,502,6,5.718346724046024
alturas_MIDI,502,7,5.857548655836124
alturas_MIDI,503,2,0.7753173693672302
alturas_MIDI,503,3,2.0474464713179117
alturas_MIDI,503,4,3.5521626774807933
alturas_MIDI,503,5,5.017960023212462
alturas_MIDI,503,6,5.763733440073278
alturas_MIDI,503,7,5.853632570070248
alturas_MIDI,504,2,0.7352687709838217
alturas_MIDI,504,3,1.9634902783241959
alturas_MIDI,504,4,3.476293739418807
alturas_MIDI,504,5,4.945171629242481
alturas_MIDI,504,6,5.677305479468173
alturas_MIDI,504,7,5.841884312772622
alturas_MIDI,505,2,0.8221480421136764
alturas_MIDI,505,3,2.0532959656044745
alturas_MIDI,505,4,3.5402112538913544
alturas_MIDI,505,5,5.003890321147388
alturas_MIDI,505,6,5.6856323493059575
alturas_MIDI,505,7,5.834052141240871
alturas_MIDI,506,2,0.7746998286465294
alturas_MIDI,506,3,2.0011180344138175
alturas_MIDI,506,4,3.4990556039236735
alturas_MIDI,506,5,4.953461654783573
alturas_MIDI,506,6,5.721735017823336
alturas_MIDI,506,7,5.8497164843043725
alturas_MIDI,507,2,0.7664192182259069
alturas_MIDI,507,3,2.028734153954517
alturas_MIDI,507,4,3.5496879646710027
alturas_MIDI,507,5,5.0305206386343535
alturas_MIDI,507,6,5.766164556178504
alturas_MIDI,507,7,5.857548655836124
alturas_MIDI,508,2,0.7910048490179448
alturas_MIDI,508,3,1.9853006501838637
alturas_MIDI,508,4,3.436573242334032
alturas_MIDI,508,5,4.839014483830585
alturas_MIDI,508,6,5.632359180351952
alturas_MIDI,508,7,5.841884312772621
alturas_MIDI,509,2,0.7844971492215147
alturas_MIDI,509,3,2.019419633672734
alturas_MIDI,509,4,3.542979652676144
alturas_MIDI,509,5,4.951828591184131
alturas_MIDI,509,6,5.685115588544902
alturas_MIDI,509,7,5.857548655836124
alturas_MIDI,510,2,0.7664192182259069
alturas_MIDI,510,3,1.9903653189478407
alturas_MIDI,510,4,3.4814804993705972
alturas_MIDI,510,5,4.948713670783449
alturas_MIDI,510,6,5.6875467046501305
alturas_MIDI,510,7,5.828657953373967
alturas_MIDI,511,2,0.7751432174857484
alturas_MIDI,511,3,2.0008391977208335
alturas_MIDI,511,4,3.507499747809056
alturas_MIDI,511,5,4.941666428615976
alturas_MIDI,511,6,5.672443247257719
alturas_MIDI,511,7,5.837968227006748
alturas_MIDI,512,2,0.775459841926889
alturas_MIDI,512,3,1.9837146478699172
alturas_MIDI,512,4,3.4725011250331215
alturas_MIDI,512,5,4.951923838826502
alturas_MIDI,512,6,5.698304690593141
alturas_MIDI,512,7,5.845800398538498
alturas_MIDI,513,2,0.7753173693672302
alturas_MIDI,513,3,2.002633448113702
alturas_MIDI,513,4,3.4911027098159924
alturas_MIDI,513,5,4.927917593408012
alturas_MIDI,513,6,5.709062676536152
alturas_MIDI,513,7,5.8497164843043725
alturas_MIDI,514,2,0.7919130463166797
alturas_MIDI,514,3,2.0204734604605754
alturas_MIDI,514,4,3.478515275104792
alturas_MIDI,514,5,4.962381033978107
alturas_MIDI,514,6,5.709062676536153
alturas_MIDI,514,7,5.841884312772622
alturas_MIDI,515,2,0.8163990591122765
alturas_MIDI,515,3,2.11704892147293
alturas_MIDI,515,4,3.6597608741047396
alturas_MIDI,515,5,5.113006181113944
alturas_MIDI,515,6,5.736398058304714
alturas_MIDI,515,7,5.861464741601999
alturas_MIDI,516,2,0.7545803868112908
alturas_MIDI,516,3,1.9367348246852196
alturas_MIDI,516,4,3.4057333505696334
alturas_MIDI,516,5,4.8247761737104025
alturas_MIDI,516,6,5.6890206430832695
alturas_MIDI,516,7,5.853632570070248
alturas_MIDI,517,2,0.7699884709311697
alturas_MIDI,517,3,1.9505832001628682
alturas_MIDI,517,4,3.435210765593406
alturas_MIDI,517,5,4.877514761317864
alturas_MIDI,517,6,5.651444036132749
alturas_MIDI,517,7,5.845800398538498
alturas_MIDI,518,2,0.775459841926889
alturas_MIDI,518,3,2.0241518509696466
alturas_MIDI,518,4,3.53735944964646
alturas_MIDI,518,5,4.949097212828682
alturas_MIDI,518,6,5.69977862902628
alturas_MIDI,518,7,5.837968227006747
alturas_MIDI,519,2,0.7355974493435522
alturas_MIDI,519,3,1.9554129636813942
alturas_MIDI,519,4,3.4639459973500673
alturas_MIDI,519,5,4.921756822410876
alturas_MIDI,519,6,5.698821451354196
alturas_MIDI,519,7,5.845800398538498
alturas_MIDI,520,2,0.8005620349724635
alturas_MIDI,520,3,2.071795540158198
alturas_MIDI,520,4,3.6027032372291474
alturas_MIDI,520,5,5.02523288459467
alturas_MIDI,520,6,5.778396480554655
alturas_MIDI,520,7,5.869296913133749
alturas_MIDI,521,2,0.7665139132580538
alturas_MIDI,521,3,1.9898657064515963
alturas_MIDI,521,4,3.4536690787006803
alturas_MIDI,521,5,4.905321239946311
alturas_MIDI,521,6,5.675831541035033
alturas_MIDI,521,7,5.836490124905716
alturas_MIDI,522,2,0.7663245171130089
alturas_MIDI,522,3,1.986301202128726
alturas_MIDI,522,4,3.4797999703184215
alturas_MIDI,522,5,4.920030228153531
alturas_MIDI,522,6,5.719303901718111
alturas_MIDI,522,7,5.865380827367875
alturas_MIDI,523,2,0.75670666485113
alturas_MIDI,523,3,1.9398587520226256
alturas_MIDI,523,4,3.411776319508714
alturas_MIDI,523,5,4.86979600411849
alturas_MIDI,523,6,5.682167711678625
alturas_MIDI,523,7,5.8497164843043725
alturas_MIDI,524,2,0.756785357167163
alturas_MIDI,524,3,1.9496686116266542
alturas_MIDI,524,4,3.440379855902642
alturas_MIDI,524,5,4.905823094919312
alturas_MIDI,524,6,5.7202610793901965
alturas_MIDI,524,7,5.8497164843043725
alturas_MIDI,525,2,0.756832570547119
alturas_MIDI,525,3,1.944153629319645
alturas_MIDI,525,4,3.3883336578468564
alturas_MIDI,525,5,4.802202885534086
alturas_MIDI,525,6,5.639212111756598
alturas_MIDI,525,7,5.845800398538498
alturas_MIDI,526,2,0.8069325322994922
alturas_MIDI,526,3,2.064704584131245
alturas_MIDI,526,4,3.588684005196642
alturas_MIDI,526,5,4.999092042019918
alturas_MIDI,526,6,5.709062676536152
alturas_MIDI,526,7,5.852154467969219
alturas_MIDI,527,2,0.7921519517647406
alturas_MIDI,527,3,1.9814353769037538
alturas_MIDI,527,4,3.4495930063309213
alturas_MIDI,527,5,4.954095276897225
alturas_MIDI,527,6,5.69977862902628
alturas_MIDI,527,7,5.869296913133749
alturas_MIDI,528,2,0.7466060874798152
alturas_MIDI,528,3,1.940733619622535
alturas_MIDI,528,4,3.411361797354368
alturas_MIDI,528,5,4.86628546087968
alturas_MIDI,528,6,5.672443247257719
alturas_MIDI,528,7,5.844322296437468
alturas_MIDI,529,2,0.7919130463166797
alturas_MIDI,529,3,2.0290710739369335
alturas_MIDI,529,4,3.5684973833290363
alturas_MIDI,529,5,5.033975544133519
alturas_MIDI,529,6,5.7403031128430815
alturas_MIDI,529,7,5.857548655836124
alturas_MIDI,530,2,0.7466060874798152
alturas_MIDI,530,3,1.933441148284728
alturas_MIDI,530,4,3.408062606270483
alturas_MIDI,530,5,4.891885159994885
alturas_MIDI,530,6,5.668538192719355
alturas_MIDI,530,7,5.841884312772622
alturas_MIDI,531,2,0.8161100359215754
alturas_MIDI,531,3,2.0333728730507237
alturas_MIDI,531,4,3.5250066761936694
alturas_MIDI,531,5,4.963868554807836
alturas_MIDI,531,6,5.7124509703134665
alturas_MIDI,531,7,5.8497164843043725
alturas_MIDI,532,2,0.8010090739903097
alturas_MIDI,532,3,2.0085772883964226
alturas_MIDI,532,4,3.4506533888677353
alturas_MIDI,532,5,4.899365917918743
alturas_MIDI,532,6,5.69683075216
alturas_MIDI,532,7,5.849716484304373
alturas_MIDI,533,2,0.775570644374078
alturas_MIDI,533,3,2.01828544801524
alturas_MIDI,533,4,3.5152964048271276
alturas_MIDI,533,5,4.9993626137496925
alturas_MIDI,533,6,5.742734228948306
alturas_MIDI,533,7,5.861464741601999
alturas_MIDI,534,2,0.7921519517647406
alturas_MIDI,534,3,2.056731434539266
alturas_MIDI,534,4,3.6190874059063596
alturas_MIDI,534,5,5.049293693600708
alturas_MIDI,534,6,5.740303112843081
alturas_MIDI,534,7,5.869296913133749
alturas_MIDI,535,2,0.7664823489228905
alturas_MIDI,535,3,1.9964225587186144
alturas_MIDI,535,4,3.4859413289852133
alturas_MIDI,535,5,4.940762234772559
alturas_MIDI,535,6,5.712967731074518
alturas_MIDI,535,7,5.853632570070248
alturas_MIDI,536,2,0.7664823489228905
alturas_MIDI,536,3,1.9856160931465794
alturas_MIDI,536,4,3.48817243667589
alturas_MIDI,536,5,4.951797414298163
alturas_MIDI,536,6,5.665073555092021
alturas_MIDI,536,7,5.841884312772622
alturas_MIDI,537,2,0.7756497838679268
alturas_MIDI,537,3,2.028057453418415
alturas_MIDI,537,4,3.5286508546726263
alturas_MIDI,537,5,4.914679798925723
alturas_MIDI,537,6,5.647022220833331
alturas_MIDI,537,7,5.8497164843043725
alturas_MIDI,538,2,0.7200018872322683
alturas_MIDI,538,3,1.8557473851503523
alturas_MIDI,538,4,3.28484371047206
alturas_MIDI,538,5,4.739406672657172
alturas_MIDI,538,6,5.625065832036275
alturas_MIDI,538,7,5.822303883943246
alturas_MIDI,539,2,0.7663245171130089
alturas_MIDI,539,3,1.9866308104847497
alturas_MIDI,539,4,3.480183847541896
alturas_MIDI,539,5,4.898555576149411
alturas_MIDI,539,6,5.673400424929804
alturas_MIDI,539,7,5.8497164843043725
alturas_MIDI,540,2,0.75670666485113
alturas_MIDI,540,3,1.984441071902113
alturas_MIDI,540,4,3.4616929737947357
alturas_MIDI,540,5,4.901984968791103
alturas_MIDI,540,6,5.670969308824578
alturas_MIDI,540,7,5.841884312772621
alturas_MIDI,541,2,0.8088068421389454
alturas_MIDI,541,3,2.0478540027873566
alturas_MIDI,541,4,3.5620631959486633
alturas_MIDI,541,5,4.949983683999017
alturas_MIDI,541,6,5.686589526978044
alturas_MIDI,541,7,5.8497164843043725
alturas_MIDI,542,2,0.7558407728234877
alturas_MIDI,542,3,1.977840581727071
alturas_MIDI,542,4,3.486028285771347
alturas_MIDI,542,5,4.985695250555032
alturas_MIDI,542,6,5.706114799669873
alturas_MIDI,542,7,5.8443222964374675
alturas_MIDI,543,2,0.7560769755056371
alturas_MIDI,543,3,2.00101504791524
alturas_MIDI,543,4,3.5424024559649587
alturas_MIDI,543,5,4.9411702376714715
alturas_MIDI,543,6,5.6567466852542365
alturas_MIDI,543,7,5.826219969709121
alturas_MIDI,544,2,0.8376087916215726
alturas_MIDI,544,3,2.0912181266934438
alturas_MIDI,544,4,3.62258316719291
alturas_MIDI,544,5,5.10369791726187
alturas_MIDI,544,6,5.752018276458179
alturas_MIDI,544,7,5.849716484304373
alturas_MIDI,545,2,0.8087267928662603
alturas_MIDI,545,3,2.092400172949162
alturas_MIDI,545,4,3.6221247770634295
alturas_MIDI,545,5,5.0648020169364605
alturas_MIDI,545,6,5.723208956256475
alturas_MIDI,545,7,5.845800398538498
alturas_MIDI,546,2,0.7801736087785587
alturas_MIDI,546,3,2.008157753289417
alturas_MIDI,546,4,3.5237529018389724
alturas_MIDI,546,5,4.924960274421643
alturas_MIDI,546,6,5.6856323493059575
alturas_MIDI,546,7,5.840406210671593
alturas_MIDI,547,2,0.7465747009766092
alturas_MIDI,547,3,1.967785743037214
alturas_MIDI,547,4,3.4506299017999256
alturas_MIDI,547,5,4.946691722526466
alturas_MIDI,547,6,5.711493792641379
alturas_MIDI,547,7,5.849716484304373
alturas_MIDI,548,2,0.7461352201696898
alturas_MIDI,548,3,2.001941877099259
alturas_MIDI,548,4,3.5230356764785826
alturas_MIDI,548,5,4.952570915153035
alturas_MIDI,548,6,5.707588738103012
alturas_MIDI,548,7,5.8497164843043725
alturas_MIDI,549,2,0.7751432174857484
alturas_MIDI,549,3,2.023659459161062
alturas_MIDI,549,4,3.5257180801610692
alturas_MIDI,549,5,4.9722860790293675
alturas_MIDI,549,6,5.725640072361703
alturas_MIDI,549,7,5.853632570070248
alturas_MIDI,550,2,0.7636387861000813
alturas_MIDI,550,3,1.9695203642745325
alturas_MIDI,550,4,3.4173026434821074
alturas_MIDI,550,5,4.813890483998527
alturas_MIDI,550,6,5.623591893603135
alturas_MIDI,550,7,5.8223038839432455
alturas_MIDI,551,2,0.7237518437567853
alturas_MIDI,551,3,1.9125815834465965
alturas_MIDI,551,4,3.398610323487123
alturas_MIDI,551,5,4.8924369886790355
alturas_MIDI,551,6,5.703683683564648
alturas_MIDI,551,7,5.837968227006746
alturas_MIDI,552,2,0.7552737322554758
alturas_MIDI,552,3,1.9765001322315472
alturas_MIDI,552,4,3.505457783810344
alturas_MIDI,552,5,4.976713196172381
alturas_MIDI,552,6,5.692408936860583
alturas_MIDI,552,7,5.836490124905717
alturas_MIDI,553,2,0.7841796763556009
alturas_MIDI,553,3,2.0049657100017906
alturas_MIDI,553,4,3.4558607930530876
alturas_MIDI,553,5,4.900622476921429
alturas_MIDI,553,6,5.648496159266472
alturas_MIDI,553,7,5.853632570070248
alturas_MIDI,554,2,0.7929161868557755
alturas_MIDI,554,3,2.044577648474241
alturas_MIDI,554,4,3.543084043297633
alturas_MIDI,554,5,4.960747970378663
alturas_MIDI,554,6,5.718346724046024
alturas_MIDI,554,7,5.853632570070248
alturas_MIDI,555,2,0.7844654050277371
alturas_MIDI,555,3,2.0259291774116317
alturas_MIDI,555,4,3.5493072726660317
alturas_MIDI,555,5,5.000913883919639
alturas_MIDI,555,6,5.695873574487914
alturas_MIDI,555,7,5.841884312772622
alturas_MIDI,556,2,0.7756497838679268
alturas_MIDI,556,3,2.009831769601226
alturas_MIDI,556,4,3.547783030362348
alturas_MIDI,556,5,4.974646616816551
alturas_MIDI,556,6,5.706114799669874
alturas_MIDI,556,7,5.857548655836124
alturas_MIDI,557,2,0.7844019145786811
alturas_MIDI,557,3,2.020658056309236
alturas_MIDI,557,4,3.49538690013342
alturas_MIDI,557,5,4.8851357193991305
alturas_MIDI,557,6,5.662447448933157
alturas_MIDI,557,7,5.812993610310466
alturas_MIDI,558,2,0.75670666485113
alturas_MIDI,558,3,1.9605639288871632
alturas_MIDI,558,4,3.440132950698541
alturas_MIDI,558,5,4.87710143795495
alturas_MIDI,558,6,5.674874363362945
alturas_MIDI,558,7,5.849716484304373
alturas_MIDI,559,2,0.7560769755056371
alturas_MIDI,559,3,1.9671031460239432
alturas_MIDI,559,4,3.476389181123307
alturas_MIDI,559,5,4.941327839085778
alturas_MIDI,559,6,5.689977820755355
alturas_MIDI,559,7,5.8497164843043725
alturas_MIDI,560,2,0.7465747009766092
alturas_MIDI,560,3,1.9917442211531213
alturas_MIDI,560,4,3.5043544717849837
alturas_MIDI,560,5,4.960038218864012
alturas_MIDI,560,6,5.728587949227984
alturas_MIDI,560,7,5.857548655836124
alturas_MIDI,561,2,0.7454757545686844
alturas_MIDI,561,3,1.9339538331289634
alturas_MIDI,561,4,3.4062100627823835
alturas_MIDI,561,5,4.915657353181877
alturas_MIDI,561,6,5.75054433802504
alturas_MIDI,561,7,5.853632570070248
alturas_MIDI,562,2,0.8164311692434326
alturas_MIDI,562,3,2.0275689117235514
alturas_MIDI,562,4,3.544374271261804
alturas_MIDI,562,5,5.010290165572139
alturas_MIDI,562,6,5.711493792641379
alturas_MIDI,562,7,5.8443222964374675
alturas_MIDI,563,2,0.7660403772757444
alturas_MIDI,563,3,1.986325633224935
alturas_MIDI,563,4,3.4702878692617887
alturas_MIDI,563,5,4.909803994828969
alturas_MIDI,563,6,5.7036836835646465
alturas_MIDI,563,7,5.853632570070249
alturas_MIDI,564,2,0.7465747009766092
alturas_MIDI,564,3,1.9761844040123098
alturas_MIDI,564,4,3.5076203154739036
alturas_MIDI,564,5,4.97747324281437
alturas_MIDI,564,6,5.689020643083269
alturas_MIDI,564,7,5.837968227006747
alturas_MIDI,565,2,0.7925341192548294
alturas_MIDI,565,3,2.0221203822274543
alturas_MIDI,565,4,3.5151346136345
alturas_MIDI,565,5,4.967744917418795
alturas_MIDI,565,6,5.67730547946817
alturas_MIDI,565,7,5.845800398538497
alturas_MIDI,566,2,0.7459468313671431
alturas_MIDI,566,3,1.9739427709099862
alturas_MIDI,566,4,3.469922466811102
alturas_MIDI,566,5,4.883350396997684
alturas_MIDI,566,6,5.680253356334452
alturas_MIDI,566,7,5.861464741601999
alturas_MIDI,567,2,0.7465747009766092
alturas_MIDI,567,3,1.9663608596808166
alturas_MIDI,567,4,3.4692612613955682
alturas_MIDI,567,5,4.8841919156529805
alturas_MIDI,567,6,5.691968519949549
alturas_MIDI,567,7,5.8575486558361245
alturas_MIDI,568,2,0.7661982395011013
alturas_MIDI,568,3,1.972639412043273
alturas_MIDI,568,4,3.445096708366662
alturas_MIDI,568,5,4.888846047579017
alturas_MIDI,568,6,5.64849615926647
alturas_MIDI,568,7,5.837968227006747
alturas_MIDI,569,2,0.7466060874798152
alturas_MIDI,569,3,1.9748907509600855
alturas_MIDI,569,4,3.4743224181121892
alturas_MIDI,569,5,4.900415654531879
alturas_MIDI,569,6,5.648496159266472
alturas_MIDI,569,7,5.841884312772622
alturas_MIDI,570,2,0.8084706055682882
alturas_MIDI,570,3,2.0578448730835817
alturas_MIDI,570,4,3.533154069457186
alturas_MIDI,570,5,4.934728209719952
alturas_MIDI,570,6,5.660211322881568
alturas_MIDI,570,7,5.826219969709121
alturas_MIDI,571,2,0.7465747009766092
alturas_MIDI,571,3,1.9101125609326597
alturas_MIDI,571,4,3.3543454776043147
alturas_MIDI,571,5,4.879882037285639
alturas_MIDI,571,6,5.710019854208238
alturas_MIDI,571,7,5.857548655836124
alturas_MIDI,572,2,0.7843066737505413
alturas_MIDI,572,3,2.044346938595548
alturas_MIDI,572,4,3.5868429460264233
alturas_MIDI,572,5,5.030565591149391
alturas_MIDI,572,6,5.757397269429685
alturas_MIDI,572,7,5.857548655836124
alturas_MIDI,573,2,0.7665139132580538
alturas_MIDI,573,3,2.0022327822865034
alturas_MIDI,573,4,3.501595383192089
alturas_MIDI,573,5,4.930513257578794
alturas_MIDI,573,6,5.728587949227983
alturas_MIDI,573,7,5.845800398538498
alturas_MIDI,574,2,0.7464177584968525
alturas_MIDI,574,3,1.9805580373840428
alturas_MIDI,574,4,3.468557929187461
alturas_MIDI,574,5,4.944217140271725
alturas_MIDI,574,6,5.702209745131508
alturas_MIDI,574,7,5.8497164843043725
alturas_MIDI,575,2,0.7647768702867128
alturas_MIDI,575,3,1.982650689037635
alturas_MIDI,575,4,3.4748437780753814
alturas_MIDI,575,5,4.913874799768699
alturas_MIDI,575,6,5.682684472439678
alturas_MIDI,575,7,5.845800398538498
alturas_MIDI,576,2,0.7560769755056371
alturas_MIDI,576,3,1.9156803025268436
alturas_MIDI,576,4,3.375630374920515
alturas_MIDI,576,5,4.870556050760481
alturas_MIDI,576,6,5.673917185690859
alturas_MIDI,576,7,5.845800398538497
alturas_MIDI,577,2,0.7337653149900203
alturas_MIDI,577,3,1.9186557695958626
alturas_MIDI,577,4,3.3856240703160587
alturas_MIDI,577,5,4.862542260977656
alturas_MIDI,577,6,5.7036836835646465
alturas_MIDI,577,7,5.857548655836124
alturas_MIDI,578,2,0.775570644374078
alturas_MIDI,578,3,1.9844058189428928
alturas_MIDI,578,4,3.453619665904792
alturas_MIDI,578,5,4.9397819115281365
alturas_MIDI,578,6,5.704640861236735
alturas_MIDI,578,7,5.853632570070248
alturas_MIDI,579,2,0.7756497838679268
alturas_MIDI,579,3,2.001558369298487
alturas_MIDI,579,4,3.498497301344298
alturas_MIDI,579,5,4.94802975354246
alturas_MIDI,579,6,5.67877941790131
alturas_MIDI,579,7,5.8497164843043725
alturas_MIDI,580,2,0.7840209141398174
alturas_MIDI,580,3,2.0199517214342064
alturas_MIDI,580,4,3.5190144787073376
alturas_MIDI,580,5,4.956935678524113
alturas_MIDI,580,6,5.694399636054776
alturas_MIDI,580,7,5.845800398538498
alturas_MIDI,581,2,0.8084706055682882
alturas_MIDI,581,3,2.0471078951513735
alturas_MIDI,581,4,3.555361153804745
alturas_MIDI,581,5,4.94087520508802
alturas_MIDI,581,6,5.706114799669872
alturas_MIDI,581,7,5.841884312772622
alturas_MIDI,582,2,0.7664823489228905
alturas_MIDI,582,3,1.989707152626543
alturas_MIDI,582,4,3.491356122561399
alturas_MIDI,582,5,4.960151189179473
alturas_MIDI,582,6,5.71149379264138
alturas_MIDI,582,7,5.861464741601999
alturas_MIDI,583,2,0.7751432174857484
alturas_MIDI,583,3,1.9921377164136693
alturas_MIDI,583,4,3.4597225685646236
alturas_MIDI,583,5,4.916311466956885
alturas_MIDI,583,6,5.665590315853073
alturas_MIDI,583,7,5.841884312772623
alturas_MIDI,584,2,0.7466060874798152
alturas_MIDI,584,3,1.9323787094100187
alturas_MIDI,584,4,3.3783380872164663
alturas_MIDI,584,5,4.8417461836022175
alturas_MIDI,584,6,5.626980187380448
alturas_MIDI,584,7,5.823263765507061
alturas_MIDI,585,2,0.7356600465106002
alturas_MIDI,585,3,1.8973033216485446
alturas_MIDI,585,4,3.3660112492678707
alturas_MIDI,585,5,4.882677486397494
alturas_MIDI,585,6,5.670969308824579
alturas_MIDI,585,7,5.845800398538498
alturas_MIDI,586,2,0.7840209141398174
alturas_MIDI,586,3,2.0254961530039095
alturas_MIDI,586,4,3.5504660230474214
alturas_MIDI,586,5,4.9555473523807825
alturas_MIDI,586,6,5.66021132288157
alturas_MIDI,586,7,5.841884312772622
alturas_MIDI,587,2,0.7753173693672302
alturas_MIDI,587,3,2.040751489102983
alturas_MIDI,587,4,3.546467740023007
alturas_MIDI,587,5,4.9515905919086105
alturas_MIDI,587,6,5.7168727856128845
alturas_MIDI,587,7,5.853632570070248
alturas_MIDI,588,2,0.7562816539643085
alturas_MIDI,588,3,1.9501667135737655
alturas_MIDI,588,4,3.443374444765828
alturas_MIDI,588,5,4.902550251688133
alturas_MIDI,588,6,5.678779417901311
alturas_MIDI,588,7,5.861464741601999
alturas_MIDI,589,2,0.7466060874798152
alturas_MIDI,589,3,1.9557817354924887
alturas_MIDI,589,4,3.435378854198008
alturas_MIDI,589,5,4.923344933495283
alturas_MIDI,589,6,5.725640072361703
alturas_MIDI,589,7,5.865380827367875
alturas_MIDI,590,2,0.7665139132580538
alturas_MIDI,590,3,1.9878467917037432
alturas_MIDI,590,4,3.492028552384961
alturas_MIDI,590,5,4.928143212622752
alturas_MIDI,590,6,5.678262657140256
alturas_MIDI,590,7,5.837968227006747
alturas_MIDI,591,2,0.8075735941585911
alturas_MIDI,591,3,2.0517881142676964
alturas_MIDI,591,4,3.584993426156686
alturas_MIDI,591,5,5.033663110293173
alturas_MIDI,591,6,5.748113221919812
alturas_MIDI,591,7,5.853632570070248
alturas_MIDI,592,2,0.7457270141637269
alturas_MIDI,592,3,1.9661788580140573
alturas_MIDI,592,4,3.461656414575628
alturas_MIDI,592,5,4.921593878384262
alturas_MIDI,592,6,5.649258346884918
alturas_MIDI,592,7,5.845800398538498
alturas_MIDI,593,2,0.7753173693672302
alturas_MIDI,593,3,1.9954191019277034
alturas_MIDI,593,4,3.4736331206594144
alturas_MIDI,593,5,4.918478636567391
alturas_MIDI,593,6,5.662642438986794
alturas_MIDI,593,7,5.853632570070248
alturas_MIDI,594,2,0.775570644374078
alturas_MIDI,594,3,1.987349181147998
alturas_MIDI,594,4,3.4883050285735204
alturas_MIDI,594,5,4.9725934916736
alturas_MIDI,594,6,5.713924908746606
alturas_MIDI,594,7,5.837968227006747
alturas_MIDI,595,2,0.7664823489228905
alturas_MIDI,595,3,1.9859369384127987
alturas_MIDI,595,4,3.515510553238542
alturas_MIDI,595,5,4.953027817610999
alturas_MIDI,595,6,5.67583154103503
alturas_MIDI,595,7,5.845800398538498
alturas_MIDI,596,2,0.7664192182259069
alturas_MIDI,596,3,1.955690406170551
alturas_MIDI,596,4,3.4057213182013926
alturas_MIDI,596,5,4.845640268886264
alturas_MIDI,596,6,5.649970097699609
alturas_MIDI,596,7,5.845800398538498
alturas_MIDI,597,2,0.7844971492215147
alturas_MIDI,597,3,1.9874060180263926
alturas_MIDI,597,4,3.480886406970486
alturas_MIDI,597,5,4.874689530888331
alturas_MIDI,597,6,5.699778629026281
alturas_MIDI,597,7,5.845800398538497
alturas_MIDI,598,2,0.7843066737505413
alturas_MIDI,598,3,2.005539200327398
alturas_MIDI,598,4,3.513213736811453
alturas_MIDI,598,5,4.930549777077065
alturas_MIDI,598,6,5.667064254286213
alturas_MIDI,598,7,5.845800398538499
alturas_MIDI,599,2,0.756785357167163
alturas_MIDI,599,3,1.9815540779981111
alturas_MIDI,599,4,3.4531294338166707
alturas_MIDI,599,5,4.9466102505131575
alturas_MIDI,599,6,5.671926486496668
alturas_MIDI,599,7,5.841884312772622
alturas_MIDI,600,2,0.8163990591122765
alturas_MIDI,600,3,2.0616710700959735
alturas_MIDI,600,4,3.5558355183175956
alturas_MIDI,600,5,4.995071532207534
alturas_MIDI,600,6,5.710536614969291
alturas_MIDI,600,7,5.841884312772622
alturas_MIDI,601,2,0.7926774063058946
alturas_MIDI,601,3,2.0615176428652626
alturas_MIDI,601,4,3.567031494907867
alturas_MIDI,601,5,4.992334489823592
alturas_MIDI,601,6,5.681210534006537
alturas_MIDI,601,7,5.837968227006747
alturas_MIDI,602,2,0.7921519517647406
alturas_MIDI,602,3,2.02860337580387
alturas_MIDI,602,4,3.5482446697967434
alturas_MIDI,602,5,5.019598429424213
alturas_MIDI,602,6,5.711493792641378
alturas_MIDI,602,7,5.849716484304373
alturas_MIDI,603,2,0.7840209141398174
alturas_MIDI,603,3,1.9961249632210325
alturas_MIDI,603,4,3.4878246541447737
alturas_MIDI,603,5,4.961891559065886
alturas_MIDI,603,6,5.721735017823337
alturas_MIDI,603,7,5.853632570070248
alturas_MIDI,604,2,0.7428349505752742
alturas_MIDI,604,3,1.943387161582508
alturas_MIDI,604,4,3.424331020662171
alturas_MIDI,604,5,4.876013786275253
alturas_MIDI,604,6,5.682684472439676
alturas_MIDI,604,7,5.822303883943245
alturas_MIDI,605,2,0.7734322653167296
alturas_MIDI,605,3,2.0355398920706524
alturas_MIDI,605,4,3.5454449091250413
alturas_MIDI,605,5,4.971110239304079
alturas_MIDI,605,6,5.73101906533321
alturas_MIDI,605,7,5.837968227006748
alturas_MIDI,606,2,0.7929321041728028
alturas_MIDI,606,3,2.0509042067598404
alturas_MIDI,606,4,3.5248430357026233
alturas_MIDI,606,5,5.002665260446853
alturas_MIDI,606,6,5.728071188466931
alturas_MIDI,606,7,5.857548655836124
alturas_MIDI,607,2,0.7234397077238556
alturas_MIDI,607,3,1.8842555484631691
alturas_MIDI,607,4,3.3517152204458522
alturas_MIDI,607,5,4.8576349585787435
alturas_MIDI,607,6,5.706631560430926
alturas_MIDI,607,7,5.853632570070248
alturas_MIDI,608,2,0.7756497838679268
alturas_MIDI,608,3,1.9978640120370494
alturas_MIDI,608,4,3.485132172758086
alturas_MIDI,608,5,4.876987393487391
alturas_MIDI,608,6,5.685115588544902
alturas_MIDI,608,7,5.865380827367874
alturas_MIDI,609,2,0.7457270141637269
alturas_MIDI,609,3,1.960214531209105
alturas_MIDI,609,4,3.455153404232803
alturas_MIDI,609,5,4.899284767321626
alturas_MIDI,609,6,5.68902064308327
alturas_MIDI,609,7,5.857548655836124
alturas_MIDI,610,2,0.756832570547119
alturas_MIDI,610,3,1.9890603416098878
alturas_MIDI,610,4,3.4517937981511553
